Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;
Sensor:;;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-3;BDCU-3;BDCU-3;BDCU-3;BDCU-3;BDCU-3;
Channel:;;CH0-CO2;CH1-O2;Abs_Hum;Rel_Hum;Temperature;Pressure;CH1-NO;Abs_Hum;Rel_Hum;Temperature;Pressure;CH0-CO2;CH1-O2;Abs_Hum;Rel_Hum;Temperature;Pressure;CH0-CO2;CH1-O2;
Unit:;;Vol %;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;
Id:;;25;26;27;28;29;30;31;19;20;21;22;23;24;32;33;34;35;51;52;
Serial:;;890;890;890;890;890;890;890;883;883;883;883;883;883;894;894;894;894;894;894;
UTC;LocalTime;
2026-02-11 13:29:25;2026-02-11 05:29:25;0.58225;10.27956;1.24879;38.89983;25.37385;1.00519;;1.1606;37.03365;24.94926;1.0063;0.51923;8.6695;1.00498;0.58384;10.42956;1.00498;0.58384;10.42956;
2026-02-11 13:29:30;2026-02-11 05:29:30;0.58225;10.27956;1.24879;38.89983;25.37385;1.00519;;1.1581;37.01686;24.93591;1.0063;0.51711;9.65657;1.00498;0.58323;12.51505;1.00498;0.58323;12.51505;
2026-02-11 13:29:35;2026-02-11 05:29:35;0.58225;10.27956;1.24879;38.89983;25.37385;1.00519;;1.1581;37.01686;24.93591;1.0063;0.51711;9.65657;1.00498;0.58323;12.51505;1.00498;0.58323;12.51505;
2026-02-11 13:29:40;2026-02-11 05:29:40;0.58408;12.08405;1.24707;38.85252;25.40322;1.00516;;1.15718;37.05806;24.96529;1.00629;0.51712;10.99963;1.00498;0.58323;12.51505;1.00498;0.58323;12.51505;
2026-02-11 13:29:45;2026-02-11 05:29:45;0.58408;12.08405;1.24707;38.85252;25.40322;1.00516;;1.15718;37.05806;24.96529;1.00629;0.51712;10.99963;1.00498;0.58323;12.51505;1.00498;0.58323;12.51505;
2026-02-11 13:29:50;2026-02-11 05:29:50;0.58501;12.4746;1.00522;0.58501;12.4746;1.00522;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.0049;0.58671;14.11844;1.0049;0.58671;14.11844;
2026-02-11 13:29:55;2026-02-11 05:29:55;0.58501;12.4746;1.00522;0.58501;12.4746;1.00522;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.0049;0.58671;14.11844;1.0049;0.58671;14.11844;
2026-02-11 13:30:00;2026-02-11 05:30:00;0.58721;11.805;1.24717;38.89067;25.41657;1.00523;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.00495;0.59021;14.26493;1.00495;0.59021;14.26493;
2026-02-11 13:30:05;2026-02-11 05:30:05;0.58721;11.805;1.24717;38.89067;25.41657;1.00523;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.00495;0.59021;14.26493;1.00495;0.59021;14.26493;
2026-02-11 13:30:10;2026-02-11 05:30:10;0.59013;10.55132;1.00522;0.59013;10.55132;1.00522;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.00497;0.59397;13.56966;1.00497;0.59397;13.56966;
2026-02-11 13:30:15;2026-02-11 05:30:15;0.59013;10.55132;1.00522;0.59013;10.55132;1.00522;;1.1579;37.03517;24.96529;1.00627;0.51956;11.89124;1.00497;0.59397;13.56966;1.00497;0.59397;13.56966;
2026-02-11 13:30:20;2026-02-11 05:30:20;0.59306;9.86014;1.00523;0.59306;9.86014;1.00523;;1.1604;37.05348;24.92256;1.00627;0.5265;11.53992;1.27066;38.14756;25.9987;1.00494;0.59487;13.0289;
2026-02-11 13:30:25;2026-02-11 05:30:25;0.59306;9.86014;1.00523;0.59306;9.86014;1.00523;;1.1604;37.05348;24.92256;1.00627;0.5265;11.53992;1.27066;38.14756;25.9987;1.00494;0.59487;13.0289;
2026-02-11 13:30:30;2026-02-11 05:30:30;0.59437;8.76341;1.00527;0.59437;8.76341;1.00527;;1.1579;37.03365;24.93591;1.00633;0.53;10.91609;1.27066;38.14756;25.9987;1.00494;0.59487;13.0289;
2026-02-11 13:30:35;2026-02-11 05:30:35;0.59437;8.76341;1.00527;0.59437;8.76341;1.00527;;1.1579;37.03365;24.93591;1.00633;0.53;10.91609;1.27066;38.14756;25.9987;1.00494;0.59487;13.0289;
2026-02-11 13:30:40;2026-02-11 05:30:40;0.59353;7.98268;1.00525;0.59353;7.98268;1.00525;;1.1579;37.03365;24.93591;1.00633;0.53;10.91609;1.26786;38.13535;26.01205;1.00495;0.59519;10.81064;
2026-02-11 13:30:45;2026-02-11 05:30:45;0.59353;7.98268;1.00525;0.59353;7.98268;1.00525;;1.1579;37.03365;24.93591;1.00633;0.53;10.91609;1.26786;38.13535;26.01205;1.00495;0.59519;10.81064;
2026-02-11 13:30:50;2026-02-11 05:30:50;0.59353;7.98268;1.00525;0.59353;7.98268;1.00525;;1.00624;0.53228;8.60795;1.00624;0.53228;8.60795;1.27001;38.10788;25.98535;1.00498;0.59314;10.12161;
2026-02-11 13:30:55;2026-02-11 05:30:55;0.59353;7.98268;1.00525;0.59353;7.98268;1.00525;;1.00624;0.53228;8.60795;1.00624;0.53228;8.60795;1.27001;38.10788;25.98535;1.00498;0.59314;10.12161;
2026-02-11 13:31:00;2026-02-11 05:31:00;0.58924;8.29903;1.00522;0.58924;8.29903;1.00522;;1.00624;0.53228;8.60795;1.00624;0.53228;8.60795;1.2682;38.11093;26.01205;1.00499;0.59102;10.11572;
2026-02-11 13:31:05;2026-02-11 05:31:05;0.58924;8.29903;1.00522;0.58924;8.29903;1.00522;;1.00624;0.53228;8.60795;1.00624;0.53228;8.60795;1.2682;38.11093;26.01205;1.00499;0.59102;10.11572;
2026-02-11 13:31:10;2026-02-11 05:31:10;0.5882;9.40083;1.00524;0.5882;9.40083;1.00524;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.00496;0.5876;10.78953;1.00496;0.5876;10.78953;
2026-02-11 13:31:15;2026-02-11 05:31:15;0.5882;9.40083;1.00524;0.5882;9.40083;1.00524;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.00496;0.5876;10.78953;1.00496;0.5876;10.78953;
2026-02-11 13:31:20;2026-02-11 05:31:20;0.58612;10.17659;1.24879;38.85252;25.38987;1.00522;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.26779;38.13535;26.01205;1.00494;0.5858;11.54237;
2026-02-11 13:31:25;2026-02-11 05:31:25;0.58612;10.17659;1.24879;38.85252;25.38987;1.00522;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.26779;38.13535;26.01205;1.00494;0.5858;11.54237;
2026-02-11 13:31:30;2026-02-11 05:31:30;0.58563;11.67588;1.24751;38.88914;25.38987;1.0052;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.26896;38.11093;25.9987;1.00499;0.58548;12.66893;
2026-02-11 13:31:35;2026-02-11 05:31:35;0.58563;11.67588;1.24751;38.88914;25.38987;1.0052;;1.00627;0.52958;8.06135;1.00627;0.52958;8.06135;1.26896;38.11093;25.9987;1.00499;0.58548;12.66893;
2026-02-11 13:31:40;2026-02-11 05:31:40;0.58563;11.67588;1.24751;38.88914;25.38987;1.0052;;1.15844;37.03365;24.94926;1.00626;0.52386;11.0312;1.26896;38.12161;25.9987;1.00503;0.58579;13.29108;
2026-02-11 13:31:45;2026-02-11 05:31:45;0.58563;11.67588;1.24751;38.88914;25.38987;1.0052;;1.15844;37.03365;24.94926;1.00626;0.52386;11.0312;1.26896;38.12161;25.9987;1.00503;0.58579;13.29108;
2026-02-11 13:31:50;2026-02-11 05:31:50;0.58661;12.42623;1.00522;0.58661;12.42623;1.00522;;1.15844;37.03365;24.94926;1.00626;0.52386;11.0312;1.005;0.58645;13.93896;1.005;0.58645;13.93896;
2026-02-11 13:31:55;2026-02-11 05:31:55;0.58661;12.42623;1.00522;0.58661;12.42623;1.00522;;1.15844;37.03365;24.94926;1.00626;0.52386;11.0312;1.005;0.58645;13.93896;1.005;0.58645;13.93896;
2026-02-11 13:32:00;2026-02-11 05:32:00;0.58661;12.42623;1.00522;0.58661;12.42623;1.00522;;1.15925;37.03365;24.94926;1.0063;0.52597;12.29876;1.2682;38.17044;25.9987;1.00501;0.59009;14.23654;
2026-02-11 13:32:05;2026-02-11 05:32:05;0.58661;12.42623;1.00522;0.58661;12.42623;1.00522;;1.15925;37.03365;24.94926;1.0063;0.52597;12.29876;1.2682;38.17044;25.9987;1.00501;0.59009;14.23654;
2026-02-11 13:32:10;2026-02-11 05:32:10;0.59114;11.07753;1.24762;38.92577;25.38987;1.00522;;1.15882;37.0428;24.92256;1.0063;0.52721;12.21559;1.00501;0.59233;13.73746;1.00501;0.59233;13.73746;
2026-02-11 13:32:15;2026-02-11 05:32:15;0.59114;11.07753;1.24762;38.92577;25.38987;1.00522;;1.15882;37.0428;24.92256;1.0063;0.52721;12.21559;1.00501;0.59233;13.73746;1.00501;0.59233;13.73746;
2026-02-11 13:32:20;2026-02-11 05:32:20;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.15882;37.0428;24.92256;1.0063;0.52721;12.21559;1.00499;0.59553;13.38988;1.00499;0.59553;13.38988;
2026-02-11 13:32:25;2026-02-11 05:32:25;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.15882;37.0428;24.92256;1.0063;0.52721;12.21559;1.00499;0.59553;13.38988;1.00499;0.59553;13.38988;
2026-02-11 13:32:30;2026-02-11 05:32:30;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.15718;37.04433;24.93591;1.00635;0.52991;10.42866;1.00498;0.59741;12.26905;1.00498;0.59741;12.26905;
2026-02-11 13:32:35;2026-02-11 05:32:35;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.15718;37.04433;24.93591;1.00635;0.52991;10.42866;1.00498;0.59741;12.26905;1.00498;0.59741;12.26905;
2026-02-11 13:32:40;2026-02-11 05:32:40;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.00634;0.52961;9.12595;1.00634;0.52961;9.12595;1.00498;0.59681;11.15121;1.00498;0.59681;11.15121;
2026-02-11 13:32:45;2026-02-11 05:32:45;0.59183;9.56534;1.24904;38.87541;25.37385;1.00521;;1.00634;0.52961;9.12595;1.00634;0.52961;9.12595;1.00498;0.59681;11.15121;1.00498;0.59681;11.15121;
2026-02-11 13:32:50;2026-02-11 05:32:50;0.59269;7.68781;1.00524;0.59269;7.68781;1.00524;;1.15655;37.07027;24.93591;1.00634;0.5287;8.57471;1.26896;38.12161;25.9987;1.00494;0.59536;10.35845;
2026-02-11 13:32:55;2026-02-11 05:32:55;0.59269;7.68781;1.00524;0.59269;7.68781;1.00524;;1.15655;37.07027;24.93591;1.00634;0.5287;8.57471;1.26896;38.12161;25.9987;1.00494;0.59536;10.35845;
2026-02-11 13:33:00;2026-02-11 05:33:00;0.59112;8.32622;1.24835;38.85252;25.38987;1.00526;;1.15655;37.07027;24.93591;1.00634;0.5287;8.57471;1.00496;0.59272;10.20712;1.00496;0.59272;10.20712;
2026-02-11 13:33:05;2026-02-11 05:33:05;0.59112;8.32622;1.24835;38.85252;25.38987;1.00526;;1.15655;37.07027;24.93591;1.00634;0.5287;8.57471;1.00496;0.59272;10.20712;1.00496;0.59272;10.20712;
2026-02-11 13:33:10;2026-02-11 05:33:10;0.58862;8.90434;1.24983;38.84031;25.40322;1.00527;;1.0063;0.51988;8.0092;1.0063;0.51988;8.0092;1.00504;0.59171;10.58448;1.00504;0.59171;10.58448;
2026-02-11 13:33:15;2026-02-11 05:33:15;0.58862;8.90434;1.24983;38.84031;25.40322;1.00527;;1.0063;0.51988;8.0092;1.0063;0.51988;8.0092;1.00504;0.59171;10.58448;1.00504;0.59171;10.58448;
2026-02-11 13:33:20;2026-02-11 05:33:20;0.58862;8.90434;1.24983;38.84031;25.40322;1.00527;;1.0063;0.51988;8.0092;1.0063;0.51988;8.0092;1.00504;0.59171;10.58448;1.00504;0.59171;10.58448;
2026-02-11 13:33:25;2026-02-11 05:33:25;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.00624;0.51749;8.80458;1.00624;0.51749;8.80458;1.00504;0.59171;10.58448;1.00504;0.59171;10.58448;
2026-02-11 13:33:30;2026-02-11 05:33:30;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.00624;0.51749;8.80458;1.00624;0.51749;8.80458;1.00504;0.59171;10.58448;1.00504;0.59171;10.58448;
2026-02-11 13:33:35;2026-02-11 05:33:35;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.00621;0.5152;9.39523;1.00621;0.5152;9.39523;1.00501;0.58744;12.20986;1.00501;0.58744;12.20986;
2026-02-11 13:33:40;2026-02-11 05:33:40;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.00621;0.5152;9.39523;1.00621;0.5152;9.39523;1.00501;0.58744;12.20986;1.00501;0.58744;12.20986;
2026-02-11 13:33:45;2026-02-11 05:33:45;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.15752;37.05653;24.93591;1.00627;0.51371;10.49685;1.27066;38.0972;25.98535;1.00504;0.58821;13.34874;
2026-02-11 13:33:50;2026-02-11 05:33:50;0.58714;10.38776;1.00528;0.58714;10.38776;1.00528;;1.15752;37.05653;24.93591;1.00627;0.51371;10.49685;1.27066;38.0972;25.98535;1.00504;0.58821;13.34874;
2026-02-11 13:33:55;2026-02-11 05:33:55;0.58552;12.3888;1.24835;38.86625;25.38987;1.00526;;1.15752;37.05653;24.93591;1.00627;0.51371;10.49685;1.26786;38.13382;25.9987;1.00502;0.58955;14.1152;
2026-02-11 13:34:00;2026-02-11 05:34:00;0.58552;12.3888;1.24835;38.86625;25.38987;1.00526;;1.15752;37.05653;24.93591;1.00627;0.51371;10.49685;1.26786;38.13382;25.9987;1.00502;0.58955;14.1152;
2026-02-11 13:34:05;2026-02-11 05:34:05;0.58552;12.3888;1.24835;38.86625;25.38987;1.00526;;1.00635;0.51472;12.27236;1.00635;0.51472;12.27236;1.00501;0.5909;14.24886;1.00501;0.5909;14.24886;
2026-02-11 13:34:10;2026-02-11 05:34:10;0.58552;12.3888;1.24835;38.86625;25.38987;1.00526;;1.00635;0.51472;12.27236;1.00635;0.51472;12.27236;1.00501;0.5909;14.24886;1.00501;0.5909;14.24886;
2026-02-11 13:34:15;2026-02-11 05:34:15;0.58878;10.88357;1.24904;38.82963;25.40322;1.00527;;1.1579;37.07027;24.93591;1.0063;0.51788;12.13954;1.00501;0.5909;14.24886;1.00501;0.5909;14.24886;
2026-02-11 13:34:20;2026-02-11 05:34:20;0.58878;10.88357;1.24904;38.82963;25.40322;1.00527;;1.1579;37.07027;24.93591;1.0063;0.51788;12.13954;1.00501;0.5909;14.24886;1.00501;0.5909;14.24886;
2026-02-11 13:34:25;2026-02-11 05:34:25;0.58878;10.88357;1.24904;38.82963;25.40322;1.00527;;1.00632;0.52145;11.30391;1.00632;0.52145;11.30391;1.00496;0.5961;13.42507;1.00496;0.5961;13.42507;
2026-02-11 13:34:30;2026-02-11 05:34:30;0.58878;10.88357;1.24904;38.82963;25.40322;1.00527;;1.00632;0.52145;11.30391;1.00632;0.52145;11.30391;1.00496;0.5961;13.42507;1.00496;0.5961;13.42507;
2026-02-11 13:34:35;2026-02-11 05:34:35;0.59253;8.7627;1.00525;0.59253;8.7627;1.00525;;1.00632;0.52145;11.30391;1.00632;0.52145;11.30391;1.00501;0.59787;12.11791;1.00501;0.59787;12.11791;
2026-02-11 13:34:40;2026-02-11 05:34:40;0.59253;8.7627;1.00525;0.59253;8.7627;1.00525;;1.00632;0.52145;11.30391;1.00632;0.52145;11.30391;1.00501;0.59787;12.11791;1.00501;0.59787;12.11791;
2026-02-11 13:34:45;2026-02-11 05:34:45;0.59296;7.92877;1.0053;0.59296;7.92877;1.0053;;1.00629;0.52502;9.42989;1.00629;0.52502;9.42989;1.26856;38.14756;25.9987;1.00509;0.59807;11.45426;
2026-02-11 13:34:50;2026-02-11 05:34:50;0.59296;7.92877;1.0053;0.59296;7.92877;1.0053;;1.00629;0.52502;9.42989;1.00629;0.52502;9.42989;1.26856;38.14756;25.9987;1.00509;0.59807;11.45426;
2026-02-11 13:34:55;2026-02-11 05:34:55;0.59296;7.92877;1.0053;0.59296;7.92877;1.0053;;1.0063;0.52446;8.50138;1.0063;0.52446;8.50138;1.00502;0.59729;10.45844;1.00502;0.59729;10.45844;
2026-02-11 13:35:00;2026-02-11 05:35:00;0.59296;7.92877;1.0053;0.59296;7.92877;1.0053;;1.0063;0.52446;8.50138;1.0063;0.52446;8.50138;1.00502;0.59729;10.45844;1.00502;0.59729;10.45844;
2026-02-11 13:35:05;2026-02-11 05:35:05;0.59105;7.96598;1.24678;38.85252;25.38987;1.00531;;1.15981;37.08095;24.93591;1.0063;0.52198;7.92816;1.00502;0.59729;10.45844;1.00502;0.59729;10.45844;
2026-02-11 13:35:10;2026-02-11 05:35:10;0.59105;7.96598;1.24678;38.85252;25.38987;1.00531;;1.15981;37.08095;24.93591;1.0063;0.52198;7.92816;1.00502;0.59729;10.45844;1.00502;0.59729;10.45844;
2026-02-11 13:35:15;2026-02-11 05:35:15;0.59105;7.96598;1.24678;38.85252;25.38987;1.00531;;1.15752;37.10689;24.93591;1.00632;0.51956;7.94292;1.26856;38.12161;25.9987;1.00509;0.59315;10.37577;
2026-02-11 13:35:20;2026-02-11 05:35:20;0.59105;7.96598;1.24678;38.85252;25.38987;1.00531;;1.15752;37.10689;24.93591;1.00632;0.51956;7.94292;1.26856;38.12161;25.9987;1.00509;0.59315;10.37577;
2026-02-11 13:35:25;2026-02-11 05:35:25;0.58685;10.05822;1.24482;38.82658;25.37385;1.00529;;1.15844;37.05653;24.93591;1.00636;0.51831;8.40935;1.26896;38.13535;26.01205;1.00505;0.59134;11.23961;
2026-02-11 13:35:30;2026-02-11 05:35:30;0.58685;10.05822;1.24482;38.82658;25.37385;1.00529;;1.15844;37.05653;24.93591;1.00636;0.51831;8.40935;1.26896;38.13535;26.01205;1.00505;0.59134;11.23961;
2026-02-11 13:35:35;2026-02-11 05:35:35;0.58685;10.05822;1.24482;38.82658;25.37385;1.00529;;1.15752;37.07027;24.93591;1.00631;0.51682;9.52743;1.00502;0.58951;11.85277;1.00502;0.58951;11.85277;
2026-02-11 13:35:40;2026-02-11 05:35:40;0.58685;10.05822;1.24482;38.82658;25.37385;1.00529;;1.15752;37.07027;24.93591;1.00631;0.51682;9.52743;1.00502;0.58951;11.85277;1.00502;0.58951;11.85277;
2026-02-11 13:35:45;2026-02-11 05:35:45;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.15968;37.0428;24.92256;1.0063;0.51649;10.87394;1.00502;0.58951;11.85277;1.00502;0.58951;11.85277;
2026-02-11 13:35:50;2026-02-11 05:35:50;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.15968;37.0428;24.92256;1.0063;0.51649;10.87394;1.00502;0.58951;11.85277;1.00502;0.58951;11.85277;
2026-02-11 13:35:55;2026-02-11 05:35:55;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.00636;0.51802;11.82372;1.00636;0.51802;11.82372;1.00506;0.58938;14.11617;1.00506;0.58938;14.11617;
2026-02-11 13:36:00;2026-02-11 05:36:00;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.00636;0.51802;11.82372;1.00636;0.51802;11.82372;1.00506;0.58938;14.11617;1.00506;0.58938;14.11617;
2026-02-11 13:36:05;2026-02-11 05:36:05;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.00639;0.52159;12.183;1.00639;0.52159;12.183;1.27123;38.13535;26.01205;1.00505;0.59026;14.27745;
2026-02-11 13:36:10;2026-02-11 05:36:10;0.58609;12.10282;1.00531;0.58609;12.10282;1.00531;;1.00639;0.52159;12.183;1.00639;0.52159;12.183;1.27123;38.13535;26.01205;1.00505;0.59026;14.27745;
2026-02-11 13:36:15;2026-02-11 05:36:15;0.5924;10.92692;1.24939;38.82963;25.40322;1.00528;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.00503;0.59332;13.87418;1.00503;0.59332;13.87418;
2026-02-11 13:36:20;2026-02-11 05:36:20;0.5924;10.92692;1.24939;38.82963;25.40322;1.00528;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.00503;0.59332;13.87418;1.00503;0.59332;13.87418;
2026-02-11 13:36:25;2026-02-11 05:36:25;0.59283;10.22811;1.00531;0.59283;10.22811;1.00531;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.00506;0.59584;13.39367;1.00506;0.59584;13.39367;
2026-02-11 13:36:30;2026-02-11 05:36:30;0.59283;10.22811;1.00531;0.59283;10.22811;1.00531;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.00506;0.59584;13.39367;1.00506;0.59584;13.39367;
2026-02-11 13:36:35;2026-02-11 05:36:35;0.59231;9.09732;1.2486;38.84031;25.38987;1.00531;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.26977;38.15824;25.9987;1.00506;0.59808;12.16286;
2026-02-11 13:36:40;2026-02-11 05:36:40;0.59231;9.09732;1.2486;38.84031;25.38987;1.00531;;1.15688;37.10689;24.92256;1.00634;0.52353;12.29311;1.26977;38.15824;25.9987;1.00506;0.59808;12.16286;
2026-02-11 13:36:45;2026-02-11 05:36:45;0.59231;9.09732;1.2486;38.84031;25.38987;1.00531;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.27147;38.12161;25.9987;1.00507;0.59701;11.13285;
2026-02-11 13:36:50;2026-02-11 05:36:50;0.59231;9.09732;1.2486;38.84031;25.38987;1.00531;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.27147;38.12161;25.9987;1.00507;0.59701;11.13285;
2026-02-11 13:36:55;2026-02-11 05:36:55;0.59109;7.71171;1.00529;0.59109;7.71171;1.00529;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.26786;38.17044;25.9987;1.00511;0.59521;10.3124;
2026-02-11 13:37:00;2026-02-11 05:37:00;0.59109;7.71171;1.00529;0.59109;7.71171;1.00529;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.26786;38.17044;25.9987;1.00511;0.59521;10.3124;
2026-02-11 13:37:05;2026-02-11 05:37:05;0.59138;8.08711;1.24777;38.84031;25.38987;1.00532;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.00513;0.59379;10.1896;1.00513;0.59379;10.1896;
2026-02-11 13:37:10;2026-02-11 05:37:10;0.59138;8.08711;1.24777;38.84031;25.38987;1.00532;;1.00637;0.52875;9.35691;1.00637;0.52875;9.35691;1.00513;0.59379;10.1896;1.00513;0.59379;10.1896;
2026-02-11 13:37:15;2026-02-11 05:37:15;0.59055;8.97813;1.24678;38.86625;25.40322;1.00534;;1.00638;0.52227;7.90409;1.00638;0.52227;7.90409;1.00513;0.59379;10.1896;1.00513;0.59379;10.1896;
2026-02-11 13:37:20;2026-02-11 05:37:20;0.59055;8.97813;1.24678;38.86625;25.40322;1.00534;;1.00638;0.52227;7.90409;1.00638;0.52227;7.90409;1.00513;0.59379;10.1896;1.00513;0.59379;10.1896;
2026-02-11 13:37:25;2026-02-11 05:37:25;0.59055;8.97813;1.24678;38.86625;25.40322;1.00534;;1.15882;37.084;24.94926;1.00639;0.51791;8.32755;1.26896;38.13382;25.9987;1.00508;0.58645;11.14451;
2026-02-11 13:37:30;2026-02-11 05:37:30;0.59055;8.97813;1.24678;38.86625;25.40322;1.00534;;1.15882;37.084;24.94926;1.00639;0.51791;8.32755;1.26896;38.13382;25.9987;1.00508;0.58645;11.14451;
2026-02-11 13:37:35;2026-02-11 05:37:35;0.58678;11.08466;1.00531;0.58678;11.08466;1.00531;;1.00638;0.51469;9.31111;1.00638;0.51469;9.31111;1.0051;0.58492;12.38452;1.0051;0.58492;12.38452;
2026-02-11 13:37:40;2026-02-11 05:37:40;0.58678;11.08466;1.00531;0.58678;11.08466;1.00531;;1.00638;0.51469;9.31111;1.00638;0.51469;9.31111;1.0051;0.58492;12.38452;1.0051;0.58492;12.38452;
2026-02-11 13:37:45;2026-02-11 05:37:45;0.58678;11.08466;1.00531;0.58678;11.08466;1.00531;;1.00637;0.51345;10.74314;1.00637;0.51345;10.74314;1.00511;0.5843;13.65358;1.00511;0.5843;13.65358;
2026-02-11 13:37:50;2026-02-11 05:37:50;0.58678;11.08466;1.00531;0.58678;11.08466;1.00531;;1.00637;0.51345;10.74314;1.00637;0.51345;10.74314;1.00511;0.5843;13.65358;1.00511;0.5843;13.65358;
2026-02-11 13:37:55;2026-02-11 05:37:55;0.58865;12.36682;1.00535;0.58865;12.36682;1.00535;;1.00637;0.51345;10.74314;1.00637;0.51345;10.74314;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:00;2026-02-11 05:38:00;0.58865;12.36682;1.00535;0.58865;12.36682;1.00535;;1.00637;0.51345;10.74314;1.00637;0.51345;10.74314;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:05;2026-02-11 05:38:05;0.59139;12.21227;1.24717;38.90288;25.38987;1.00531;;1.00639;0.51344;12.39572;1.00639;0.51344;12.39572;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:10;2026-02-11 05:38:10;0.59139;12.21227;1.24717;38.90288;25.38987;1.00531;;1.00639;0.51344;12.39572;1.00639;0.51344;12.39572;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:15;2026-02-11 05:38:15;0.5922;11.22589;1.24835;38.82658;25.38987;1.00528;;1.00634;0.5151;12.55716;1.00634;0.5151;12.55716;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:21;2026-02-11 05:38:21;0.5922;11.22589;1.24835;38.82658;25.38987;1.00528;;1.00634;0.5151;12.55716;1.00634;0.5151;12.55716;1.00511;0.58561;14.3863;1.00511;0.58561;14.3863;
2026-02-11 13:38:26;2026-02-11 05:38:26;0.5922;11.22589;1.24835;38.82658;25.38987;1.00528;;1.00635;0.5178;12.15453;1.00635;0.5178;12.15453;1.27188;38.13077;25.98535;1.00507;0.59363;13.47005;
2026-02-11 13:38:30;2026-02-11 05:38:30;0.5922;11.22589;1.24835;38.82658;25.38987;1.00528;;1.00635;0.5178;12.15453;1.00635;0.5178;12.15453;1.27188;38.13077;25.98535;1.00507;0.59363;13.47005;
2026-02-11 13:38:35;2026-02-11 05:38:35;0.59456;9.41398;1.00535;0.59456;9.41398;1.00535;;1.15882;37.05653;24.93591;1.00641;0.52143;11.19342;1.0051;0.59589;12.47097;1.0051;0.59589;12.47097;
2026-02-11 13:38:40;2026-02-11 05:38:40;0.59456;9.41398;1.00535;0.59456;9.41398;1.00535;;1.15882;37.05653;24.93591;1.00641;0.52143;11.19342;1.0051;0.59589;12.47097;1.0051;0.59589;12.47097;
2026-02-11 13:38:45;2026-02-11 05:38:45;0.59489;8.38146;1.2486;38.85252;25.40322;1.00538;;1.15882;37.05653;24.93591;1.00641;0.52143;11.19342;1.26842;38.09872;25.9987;1.00503;0.597;11.44059;
