Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;
Sensor:;;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;
Channel:;;CH0-CO2;CH1-O2;Abs_Hum;Rel_Hum;Temperature;Pressure;CH1-NO;Abs_Hum;Rel_Hum;Temperature;Pressure;CH0-CO2;CH1-O2;
Unit:;;Vol %;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;
Id:;;25;26;27;28;29;30;31;19;20;21;22;23;24;
Serial:;;890;890;890;890;890;890;890;883;883;883;883;883;883;
UTC;LocalTime;
2025-01-21 17:52:19;2025-01-21 09:52:19;0.04006;21.01673;1.0172;0.04006;21.01673;1.0172;;0.3286;10.11826;25.16289;1.01827;0.03761;19.61153;
2025-01-21 17:52:24;2025-01-21 09:52:24;0.04006;21.01673;1.0172;0.04006;21.01673;1.0172;;0.3286;10.11826;25.16289;1.01827;0.03761;19.61153;
2025-01-21 17:52:29;2025-01-21 09:52:29;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;0.3286;10.11826;25.16289;1.01827;0.03761;19.61153;
2025-01-21 17:52:34;2025-01-21 09:52:34;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;0.3286;10.11826;25.16289;1.01827;0.03761;19.61153;
2025-01-21 17:52:39;2025-01-21 09:52:39;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;0.42378;13.5378;25.13619;1.01829;0.03873;20.32744;
2025-01-21 17:52:44;2025-01-21 09:52:44;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;0.42378;13.5378;25.13619;1.01829;0.03873;20.32744;
2025-01-21 17:52:49;2025-01-21 09:52:49;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;1.01835;0.03891;20.5354;1.01835;0.03891;20.5354;
2025-01-21 17:52:54;2025-01-21 09:52:54;0.04144;21.0128;0.67249;20.71107;25.68628;1.01718;;1.01835;0.03891;20.5354;1.01835;0.03891;20.5354;
2025-01-21 17:52:59;2025-01-21 09:52:59;0.04387;20.98983;0.77262;23.56603;25.68628;1.0172;;1.0183;0.0392;20.68473;1.0183;0.0392;20.68473;
2025-01-21 17:53:04;2025-01-21 09:53:04;0.04387;20.98983;0.77262;23.56603;25.68628;1.0172;;1.0183;0.0392;20.68473;1.0183;0.0392;20.68473;
2025-01-21 17:53:09;2025-01-21 09:53:09;0.04387;20.98983;0.77262;23.56603;25.68628;1.0172;;1.01828;0.03953;20.76384;1.01828;0.03953;20.76384;
2025-01-21 17:53:14;2025-01-21 09:53:14;0.04387;20.98983;0.77262;23.56603;25.68628;1.0172;;1.01828;0.03953;20.76384;1.01828;0.03953;20.76384;
2025-01-21 17:53:19;2025-01-21 09:53:19;0.04527;20.98528;0.81193;24.92714;25.71565;1.01725;;1.01828;0.03953;20.76384;1.01828;0.03953;20.76384;
2025-01-21 17:53:24;2025-01-21 09:53:24;0.04527;20.98528;0.81193;24.92714;25.71565;1.01725;;1.01828;0.03953;20.76384;1.01828;0.03953;20.76384;
2025-01-21 17:53:29;2025-01-21 09:53:29;0.04563;20.98289;0.83013;25.31624;25.68628;1.01723;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:34;2025-01-21 09:53:34;0.04563;20.98289;0.83013;25.31624;25.68628;1.01723;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:39;2025-01-21 09:53:39;0.04673;20.98129;0.84879;25.84268;25.69963;1.01717;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:44;2025-01-21 09:53:44;0.04673;20.98129;0.84879;25.84268;25.69963;1.01717;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:49;2025-01-21 09:53:49;0.04842;20.97597;0.86341;26.38132;25.69963;1.01716;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:54;2025-01-21 09:53:54;0.04842;20.97597;0.86341;26.38132;25.69963;1.01716;;1.0183;0.04222;20.87022;1.0183;0.04222;20.87022;
2025-01-21 17:53:59;2025-01-21 09:53:59;0.05025;20.96891;0.87256;26.77195;25.69963;1.01716;;1.0183;0.04868;20.93189;1.0183;0.04868;20.93189;
2025-01-21 17:54:04;2025-01-21 09:54:04;0.05025;20.96891;0.87256;26.77195;25.69963;1.01716;;1.0183;0.04868;20.93189;1.0183;0.04868;20.93189;
