Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;
2025-02-14 20:33:53;2025-02-14 12:33:53;0.06077;20.88747;1.35416;39.13329;26.65827;1.00051;;1.00164;0.07709;20.91185;1.00164;0.07709;20.91185;
2025-02-14 20:33:58;2025-02-14 12:33:58;0.06077;20.88747;1.35416;39.13329;26.65827;1.00051;;1.15845;34.35569;26.22301;1.00165;0.07765;20.90913;
2025-02-14 20:34:03;2025-02-14 12:34:03;0.06077;20.88747;1.35416;39.13329;26.65827;1.00051;;1.15845;34.35569;26.22301;1.00165;0.07765;20.90913;
2025-02-14 20:34:08;2025-02-14 12:34:08;0.06559;20.88089;1.0006;0.06559;20.88089;1.0006;;1.15845;34.35569;26.22301;1.00165;0.07765;20.90913;
2025-02-14 20:34:13;2025-02-14 12:34:13;0.06559;20.88089;1.0006;0.06559;20.88089;1.0006;;1.15845;34.35569;26.22301;1.00165;0.07765;20.90913;
2025-02-14 20:34:18;2025-02-14 12:34:18;0.06699;20.87842;1.37285;39.73602;26.6743;1.00064;;1.00163;0.08051;20.90115;1.00163;0.08051;20.90115;
2025-02-14 20:34:23;2025-02-14 12:34:23;0.06699;20.87842;1.37285;39.73602;26.6743;1.00064;;1.00163;0.08051;20.90115;1.00163;0.08051;20.90115;
2025-02-14 20:34:28;2025-02-14 12:34:28;0.06699;20.87842;1.37285;39.73602;26.6743;1.00064;;1.00163;0.08051;20.90115;1.00163;0.08051;20.90115;
2025-02-14 20:34:33;2025-02-14 12:34:33;0.06829;20.87523;1.00063;0.06829;20.87523;1.00063;;1.00163;0.08051;20.90115;1.00163;0.08051;20.90115;
2025-02-14 20:34:38;2025-02-14 12:34:38;0.06829;20.87523;1.00063;0.06829;20.87523;1.00063;;1.00163;0.08051;20.90115;1.00163;0.08051;20.90115;
2025-02-14 20:34:43;2025-02-14 12:34:43;0.06829;20.87523;1.00063;0.06829;20.87523;1.00063;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:34:48;2025-02-14 12:34:48;0.06829;20.87523;1.00063;0.06829;20.87523;1.00063;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:34:53;2025-02-14 12:34:53;0.07127;20.86751;1.39348;40.25788;26.65827;1.00055;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:34:58;2025-02-14 12:34:58;0.07127;20.86751;1.39348;40.25788;26.65827;1.00055;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:35:03;2025-02-14 12:35:03;0.07301;20.86641;1.39908;40.45625;26.65827;1.00054;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:35:08;2025-02-14 12:35:08;0.07301;20.86641;1.39908;40.45625;26.65827;1.00054;;1.18037;35.00725;26.23903;1.00159;0.08463;20.89359;
2025-02-14 20:35:13;2025-02-14 12:35:13;0.07442;20.86615;1.40388;40.52033;26.6743;1.00051;;1.20066;35.45586;26.22301;1.00157;0.09186;20.87348;
2025-02-14 20:35:18;2025-02-14 12:35:18;0.07442;20.86615;1.40388;40.52033;26.6743;1.00051;;1.20066;35.45586;26.22301;1.00157;0.09186;20.87348;
2025-02-14 20:35:23;2025-02-14 12:35:23;0.07575;20.86572;1.00053;0.07575;20.86572;1.00053;;1.20388;35.6939;26.22301;1.00158;0.09731;20.8686;
2025-02-14 20:35:28;2025-02-14 12:35:28;0.07575;20.86572;1.00053;0.07575;20.86572;1.00053;;1.20388;35.6939;26.22301;1.00158;0.09731;20.8686;
2025-02-14 20:35:33;2025-02-14 12:35:33;0.07693;20.8622;1.41683;40.89418;26.6743;1.00056;;1.00157;0.10239;20.86068;1.00157;0.10239;20.86068;
2025-02-14 20:35:38;2025-02-14 12:35:38;0.07693;20.8622;1.41683;40.89418;26.6743;1.00056;;1.00157;0.10239;20.86068;1.00157;0.10239;20.86068;
2025-02-14 20:35:43;2025-02-14 12:35:43;0.07804;20.8613;1.42121;41.10628;26.6743;1.00057;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:35:48;2025-02-14 12:35:48;0.07804;20.8613;1.42121;41.10628;26.6743;1.00057;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:35:53;2025-02-14 12:35:53;0.0792;20.85751;1.42764;41.3077;26.6743;1.00054;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:35:58;2025-02-14 12:35:58;0.0792;20.85751;1.42764;41.3077;26.6743;1.00054;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:36:03;2025-02-14 12:36:03;0.08042;20.85472;1.43668;41.40688;26.6743;1.00058;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:36:08;2025-02-14 12:36:08;0.08042;20.85472;1.43668;41.40688;26.6743;1.00058;;1.21614;35.96857;26.22301;1.00156;0.10758;20.85408;
2025-02-14 20:36:13;2025-02-14 12:36:13;0.08222;20.8525;1.00061;0.08222;20.8525;1.00061;;1.00158;0.11701;20.83555;1.00158;0.11701;20.83555;
2025-02-14 20:36:18;2025-02-14 12:36:18;0.08222;20.8525;1.00061;0.08222;20.8525;1.00061;;1.00158;0.11701;20.83555;1.00158;0.11701;20.83555;
2025-02-14 20:36:23;2025-02-14 12:36:23;0.08383;20.84786;1.44583;41.79141;26.6743;1.0006;;1.00158;0.11701;20.83555;1.00158;0.11701;20.83555;
2025-02-14 20:36:28;2025-02-14 12:36:28;0.08383;20.84786;1.44583;41.79141;26.6743;1.0006;;1.00158;0.11701;20.83555;1.00158;0.11701;20.83555;
2025-02-14 20:36:33;2025-02-14 12:36:33;0.08515;20.84813;1.00058;0.08515;20.84813;1.00058;;1.24462;36.80934;26.23903;1.00154;0.12555;20.82401;
2025-02-14 20:36:38;2025-02-14 12:36:38;0.08515;20.84813;1.00058;0.08515;20.84813;1.00058;;1.24462;36.80934;26.23903;1.00154;0.12555;20.82401;
2025-02-14 20:36:43;2025-02-14 12:36:43;0.08593;20.84687;1.4605;42.0676;26.69032;1.00055;;1.00155;0.13091;20.8162;1.00155;0.13091;20.8162;
2025-02-14 20:36:48;2025-02-14 12:36:48;0.08593;20.84687;1.4605;42.0676;26.69032;1.00055;;1.00155;0.13091;20.8162;1.00155;0.13091;20.8162;
2025-02-14 20:36:53;2025-02-14 12:36:53;0.08782;20.84604;1.46653;42.22782;26.6743;1.00057;;1.00162;0.13431;20.81171;1.00162;0.13431;20.81171;
2025-02-14 20:36:58;2025-02-14 12:36:58;0.08782;20.84604;1.46653;42.22782;26.6743;1.00057;;1.00162;0.13431;20.81171;1.00162;0.13431;20.81171;
2025-02-14 20:37:03;2025-02-14 12:37:03;0.08902;20.84556;1.00063;0.08902;20.84556;1.00063;;1.00161;0.13755;20.8068;1.00161;0.13755;20.8068;
2025-02-14 20:37:08;2025-02-14 12:37:08;0.08902;20.84556;1.00063;0.08902;20.84556;1.00063;;1.00161;0.13755;20.8068;1.00161;0.13755;20.8068;
2025-02-14 20:37:13;2025-02-14 12:37:13;0.08952;20.84348;1.47828;42.63066;26.70367;1.00069;;1.00161;0.13755;20.8068;1.00161;0.13755;20.8068;
2025-02-14 20:37:18;2025-02-14 12:37:18;0.08952;20.84348;1.47828;42.63066;26.70367;1.00069;;1.00161;0.13755;20.8068;1.00161;0.13755;20.8068;
2025-02-14 20:37:23;2025-02-14 12:37:23;0.09055;20.84222;1.00067;0.09055;20.84222;1.00067;;1.26892;37.56161;26.25238;1.00165;0.1461;20.79899;
2025-02-14 20:37:28;2025-02-14 12:37:28;0.09055;20.84222;1.00067;0.09055;20.84222;1.00067;;1.26892;37.56161;26.25238;1.00165;0.1461;20.79899;
2025-02-14 20:37:33;2025-02-14 12:37:33;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.00159;0.14915;20.79756;1.00159;0.14915;20.79756;
2025-02-14 20:37:38;2025-02-14 12:37:38;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.00159;0.14915;20.79756;1.00159;0.14915;20.79756;
2025-02-14 20:37:43;2025-02-14 12:37:43;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.27779;37.89731;26.23903;1.00154;0.14972;20.79685;
2025-02-14 20:37:48;2025-02-14 12:37:48;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.27779;37.89731;26.23903;1.00154;0.14972;20.79685;
2025-02-14 20:37:53;2025-02-14 12:37:53;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.28459;38.06058;26.23903;1.00152;0.15299;20.79596;
2025-02-14 20:37:58;2025-02-14 12:37:58;0.09153;20.84127;1.00068;0.09153;20.84127;1.00068;;1.28459;38.06058;26.23903;1.00152;0.15299;20.79596;
2025-02-14 20:38:03;2025-02-14 12:38:03;0.09458;20.83946;1.50889;43.44396;26.71702;1.00058;;1.28459;38.06058;26.23903;1.00152;0.15299;20.79596;
2025-02-14 20:38:08;2025-02-14 12:38:08;0.09458;20.83946;1.50889;43.44396;26.71702;1.00058;;1.28459;38.06058;26.23903;1.00152;0.15299;20.79596;
2025-02-14 20:38:13;2025-02-14 12:38:13;0.09458;20.83946;1.50889;43.44396;26.71702;1.00058;;1.00158;0.15781;20.78683;1.00158;0.15781;20.78683;
2025-02-14 20:38:18;2025-02-14 12:38:18;0.09458;20.83946;1.50889;43.44396;26.71702;1.00058;;1.00158;0.15781;20.78683;1.00158;0.15781;20.78683;
2025-02-14 20:38:23;2025-02-14 12:38:23;0.09627;20.83625;1.5193;43.73388;26.73037;1.00063;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:28;2025-02-14 12:38:28;0.09627;20.83625;1.5193;43.73388;26.73037;1.00063;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:33;2025-02-14 12:38:33;0.09734;20.83537;1.52757;43.88495;26.7464;1.0006;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:38;2025-02-14 12:38:38;0.09734;20.83537;1.52757;43.88495;26.7464;1.0006;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:43;2025-02-14 12:38:43;0.09797;20.83534;1.0006;0.09797;20.83534;1.0006;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:48;2025-02-14 12:38:48;0.09797;20.83534;1.0006;0.09797;20.83534;1.0006;;1.00154;0.15989;20.78583;1.00154;0.15989;20.78583;
2025-02-14 20:38:53;2025-02-14 12:38:53;0.09842;20.83594;1.00059;0.09842;20.83594;1.00059;;1.31374;38.88609;26.25238;1.00155;0.16521;20.78191;
2025-02-14 20:38:58;2025-02-14 12:38:58;0.09842;20.83594;1.00059;0.09842;20.83594;1.00059;;1.31374;38.88609;26.25238;1.00155;0.16521;20.78191;
2025-02-14 20:39:03;2025-02-14 12:39:03;0.09842;20.83594;1.00059;0.09842;20.83594;1.00059;;1.31781;39.00053;26.26574;1.00156;0.16693;20.78142;
2025-02-14 20:39:08;2025-02-14 12:39:08;0.09842;20.83594;1.00059;0.09842;20.83594;1.00059;;1.31781;39.00053;26.26574;1.00156;0.16693;20.78142;
2025-02-14 20:39:13;2025-02-14 12:39:13;0.09991;20.83534;1.00056;0.09991;20.83534;1.00056;;1.32313;39.13634;26.23903;1.00156;0.16785;20.78142;
2025-02-14 20:39:18;2025-02-14 12:39:18;0.09991;20.83534;1.00056;0.09991;20.83534;1.00056;;1.32313;39.13634;26.23903;1.00156;0.16785;20.78142;
2025-02-14 20:39:23;2025-02-14 12:39:23;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.00161;0.16829;20.78117;1.00161;0.16829;20.78117;
2025-02-14 20:39:28;2025-02-14 12:39:28;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.00161;0.16829;20.78117;1.00161;0.16829;20.78117;
2025-02-14 20:39:33;2025-02-14 12:39:33;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.0016;0.16928;20.78006;1.0016;0.16928;20.78006;
2025-02-14 20:39:38;2025-02-14 12:39:38;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.0016;0.16928;20.78006;1.0016;0.16928;20.78006;
2025-02-14 20:39:43;2025-02-14 12:39:43;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:39:48;2025-02-14 12:39:48;0.10023;20.83286;1.00059;0.10023;20.83286;1.00059;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:39:53;2025-02-14 12:39:53;0.10127;20.83111;1.56169;44.84626;26.78645;1.00063;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:39:58;2025-02-14 12:39:58;0.10127;20.83111;1.56169;44.84626;26.78645;1.00063;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:40:03;2025-02-14 12:40:03;0.10148;20.83025;1.00062;0.10148;20.83025;1.00062;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:40:08;2025-02-14 12:40:08;0.10148;20.83025;1.00062;0.10148;20.83025;1.00062;;1.3354;39.46593;26.25238;1.00157;0.16968;20.78138;
2025-02-14 20:40:13;2025-02-14 12:40:13;0.10182;20.82996;1.56902;45.04158;26.78645;1.0006;;1.0016;0.16982;20.78463;1.0016;0.16982;20.78463;
2025-02-14 20:40:18;2025-02-14 12:40:18;0.10182;20.82996;1.56902;45.04158;26.78645;1.0006;;1.0016;0.16982;20.78463;1.0016;0.16982;20.78463;
2025-02-14 20:40:23;2025-02-14 12:40:23;0.10182;20.82996;1.56902;45.04158;26.78645;1.0006;;1.35067;39.9649;26.25238;1.00162;0.16965;20.78513;
2025-02-14 20:40:28;2025-02-14 12:40:28;0.10182;20.82996;1.56902;45.04158;26.78645;1.0006;;1.35067;39.9649;26.25238;1.00162;0.16965;20.78513;
2025-02-14 20:40:33;2025-02-14 12:40:33;0.10242;20.83049;1.57748;45.17891;26.7731;1.00057;;1.35067;39.9649;26.25238;1.00162;0.16965;20.78513;
2025-02-14 20:40:38;2025-02-14 12:40:38;0.10242;20.83049;1.57748;45.17891;26.7731;1.00057;;1.35067;39.9649;26.25238;1.00162;0.16965;20.78513;
2025-02-14 20:40:43;2025-02-14 12:40:43;0.10244;20.83141;1.5803;45.29793;26.80247;1.00057;;1.00162;0.16863;20.78526;1.00162;0.16863;20.78526;
2025-02-14 20:40:48;2025-02-14 12:40:48;0.10244;20.83141;1.5803;45.29793;26.80247;1.00057;;1.00162;0.16863;20.78526;1.00162;0.16863;20.78526;
2025-02-14 20:40:53;2025-02-14 12:40:53;0.10204;20.82923;1.00061;0.10204;20.82923;1.00061;;1.00161;0.16816;20.78671;1.00161;0.16816;20.78671;
2025-02-14 20:40:58;2025-02-14 12:40:58;0.10204;20.82923;1.00061;0.10204;20.82923;1.00061;;1.00161;0.16816;20.78671;1.00161;0.16816;20.78671;
2025-02-14 20:41:03;2025-02-14 12:41:03;0.10169;20.82888;1.00064;0.10169;20.82888;1.00064;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:08;2025-02-14 12:41:08;0.10169;20.82888;1.00064;0.10169;20.82888;1.00064;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:13;2025-02-14 12:41:13;0.10178;20.82923;1.58842;45.45968;26.81582;1.0006;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:18;2025-02-14 12:41:18;0.10178;20.82923;1.58842;45.45968;26.81582;1.0006;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:23;2025-02-14 12:41:23;0.10248;20.82915;1.5921;45.56039;26.80247;1.00061;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:28;2025-02-14 12:41:28;0.10248;20.82915;1.5921;45.56039;26.80247;1.00061;;1.36296;40.34027;26.25238;1.00158;0.16787;20.78647;
2025-02-14 20:41:33;2025-02-14 12:41:33;0.10284;20.82871;1.00062;0.10284;20.82871;1.00062;;1.37218;40.57832;26.26574;1.00166;0.16741;20.78567;
2025-02-14 20:41:38;2025-02-14 12:41:38;0.10284;20.82871;1.00062;0.10284;20.82871;1.00062;;1.37218;40.57832;26.26574;1.00166;0.16741;20.78567;
2025-02-14 20:41:43;2025-02-14 12:41:43;0.10284;20.82871;1.00062;0.10284;20.82871;1.00062;;1.37466;40.68971;26.25238;1.00164;0.16689;20.78691;
2025-02-14 20:41:48;2025-02-14 12:41:48;0.10284;20.82871;1.00062;0.10284;20.82871;1.00062;;1.37466;40.68971;26.25238;1.00164;0.16689;20.78691;
2025-02-14 20:41:53;2025-02-14 12:41:53;0.10227;20.82829;1.59978;45.75113;26.84253;1.00059;;1.37806;40.74006;26.26574;1.00164;0.16632;20.78713;
2025-02-14 20:41:58;2025-02-14 12:41:58;0.10227;20.82829;1.59978;45.75113;26.84253;1.00059;;1.37806;40.74006;26.26574;1.00164;0.16632;20.78713;
2025-02-14 20:42:03;2025-02-14 12:42:03;0.10227;20.82829;1.59978;45.75113;26.84253;1.00059;;1.38023;40.81788;26.27909;1.00158;0.16629;20.78795;
2025-02-14 20:42:08;2025-02-14 12:42:08;0.10227;20.82829;1.59978;45.75113;26.84253;1.00059;;1.38023;40.81788;26.27909;1.00158;0.16629;20.78795;
2025-02-14 20:42:13;2025-02-14 12:42:13;0.10222;20.82521;1.00065;0.10222;20.82521;1.00065;;1.38023;40.81788;26.27909;1.00158;0.16629;20.78795;
2025-02-14 20:42:18;2025-02-14 12:42:18;0.10222;20.82521;1.00065;0.10222;20.82521;1.00065;;1.38023;40.81788;26.27909;1.00158;0.16629;20.78795;
2025-02-14 20:42:23;2025-02-14 12:42:23;0.10222;20.82521;1.00065;0.10222;20.82521;1.00065;;1.00157;0.16626;20.79199;1.00157;0.16626;20.79199;
2025-02-14 20:42:28;2025-02-14 12:42:28;0.10222;20.82521;1.00065;0.10222;20.82521;1.00065;;1.00157;0.16626;20.79199;1.00157;0.16626;20.79199;
2025-02-14 20:42:33;2025-02-14 12:42:33;0.10184;20.82677;1.00058;0.10184;20.82677;1.00058;;1.00157;0.16621;20.79103;1.00157;0.16621;20.79103;
2025-02-14 20:42:38;2025-02-14 12:42:38;0.10184;20.82677;1.00058;0.10184;20.82677;1.00058;;1.00157;0.16621;20.79103;1.00157;0.16621;20.79103;
2025-02-14 20:42:43;2025-02-14 12:42:43;0.10184;20.82677;1.00058;0.10184;20.82677;1.00058;;1.38708;41.06813;26.26574;1.0016;0.16586;20.79084;
2025-02-14 20:42:48;2025-02-14 12:42:48;0.10184;20.82677;1.00058;0.10184;20.82677;1.00058;;1.38708;41.06813;26.26574;1.0016;0.16586;20.79084;
2025-02-14 20:42:53;2025-02-14 12:42:53;0.10173;20.8268;1.00061;0.10173;20.8268;1.00061;;1.38966;41.17952;26.26574;1.0016;0.16534;20.79036;
2025-02-14 20:42:58;2025-02-14 12:42:58;0.10173;20.8268;1.00061;0.10173;20.8268;1.00061;;1.38966;41.17952;26.26574;1.0016;0.16534;20.79036;
2025-02-14 20:43:03;2025-02-14 12:43:03;0.10211;20.82593;1.61405;46.08682;26.85855;1.00066;;1.39245;41.19173;26.26574;1.00156;0.16501;20.79129;
2025-02-14 20:43:08;2025-02-14 12:43:08;0.10211;20.82593;1.61405;46.08682;26.85855;1.00066;;1.39245;41.19173;26.26574;1.00156;0.16501;20.79129;
2025-02-14 20:43:13;2025-02-14 12:43:13;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39421;41.22835;26.25238;1.00159;0.16504;20.7929;
2025-02-14 20:43:18;2025-02-14 12:43:18;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39421;41.22835;26.25238;1.00159;0.16504;20.7929;
2025-02-14 20:43:23;2025-02-14 12:43:23;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39512;41.3199;26.26574;1.0016;0.16466;20.79069;
2025-02-14 20:43:28;2025-02-14 12:43:28;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39512;41.3199;26.26574;1.0016;0.16466;20.79069;
2025-02-14 20:43:33;2025-02-14 12:43:33;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.00157;0.16349;20.79355;1.00157;0.16349;20.79355;
2025-02-14 20:43:38;2025-02-14 12:43:38;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.00157;0.16349;20.79355;1.00157;0.16349;20.79355;
2025-02-14 20:43:43;2025-02-14 12:43:43;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39838;41.39315;26.25238;1.00157;0.16259;20.7941;
2025-02-14 20:43:48;2025-02-14 12:43:48;0.10198;20.82615;1.61486;46.09903;26.85855;1.00064;;1.39838;41.39315;26.25238;1.00157;0.16259;20.7941;
2025-02-14 20:43:53;2025-02-14 12:43:53;0.10095;20.82391;1.00061;0.10095;20.82391;1.00061;;1.39838;41.40688;26.27909;1.00156;0.16239;20.79453;
2025-02-14 20:43:58;2025-02-14 12:43:58;0.10095;20.82391;1.00061;0.10095;20.82391;1.00061;;1.39838;41.40688;26.27909;1.00156;0.16239;20.79453;
2025-02-14 20:44:03;2025-02-14 12:44:03;0.101;20.82354;1.00057;0.101;20.82354;1.00057;;1.00156;0.16213;20.79513;1.00156;0.16213;20.79513;
2025-02-14 20:44:08;2025-02-14 12:44:08;0.101;20.82354;1.00057;0.101;20.82354;1.00057;;1.00156;0.16213;20.79513;1.00156;0.16213;20.79513;
2025-02-14 20:44:13;2025-02-14 12:44:13;0.10058;20.82496;1.61829;46.11734;26.8986;1.00055;;1.39907;41.42977;26.25238;1.00163;0.16199;20.79515;
2025-02-14 20:44:18;2025-02-14 12:44:18;0.10058;20.82496;1.61829;46.11734;26.8986;1.00055;;1.39907;41.42977;26.25238;1.00163;0.16199;20.79515;
2025-02-14 20:44:23;2025-02-14 12:44:23;0.10058;20.82496;1.61829;46.11734;26.8986;1.00055;;1.39907;41.42977;26.25238;1.00162;0.16174;20.79413;
2025-02-14 20:44:28;2025-02-14 12:44:28;0.10036;20.82437;1.61869;46.14023;26.91463;1.00054;;1.00162;0.16174;20.79413;1.00162;0.16174;20.79413;
2025-02-14 20:44:33;2025-02-14 12:44:33;0.10036;20.82437;1.61869;46.14023;26.91463;1.00054;;1.00162;0.16174;20.79413;1.00162;0.16174;20.79413;
2025-02-14 20:44:38;2025-02-14 12:44:38;0.09987;20.8236;1.61963;46.12802;26.91463;1.00061;;1.00166;0.1614;20.79693;1.00166;0.1614;20.79693;
2025-02-14 20:44:43;2025-02-14 12:44:43;0.09987;20.8236;1.61963;46.12802;26.91463;1.00061;;1.00166;0.1614;20.79693;1.00166;0.1614;20.79693;
