Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;
Sensor:;;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;
Channel:;;CH0-CO2;CH1-O2;Abs_Hum;Rel_Hum;Temperature;Pressure;CH1-NO;Abs_Hum;Rel_Hum;Temperature;Pressure;CH0-CO2;CH1-O2;
Unit:;;Vol %;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;
Id:;;25;26;27;28;29;30;31;19;20;21;22;23;24;
Serial:;;890;890;890;890;890;890;890;883;883;883;883;883;883;
UTC;LocalTime;
2024-11-06 21:27:02;2024-11-06 13:27:02;0.1363;20.85491;2.07211;61.10628;26.33517;1.01553;;1.87783;57.28237;25.74235;1.01648;0.13012;20.86276;
2024-11-06 21:27:07;2024-11-06 13:27:07;0.1369;20.85551;2.07713;61.21157;26.30846;1.01554;;1.0165;0.13057;20.86106;1.0165;0.13057;20.86106;
2024-11-06 21:27:12;2024-11-06 13:27:12;0.1369;20.85551;2.07713;61.21157;26.30846;1.01554;;1.0165;0.13057;20.86106;1.0165;0.13057;20.86106;
2024-11-06 21:27:17;2024-11-06 13:27:17;0.1372;20.85366;2.08086;61.36568;26.33517;1.01553;;1.88098;57.40139;25.75837;1.01645;0.13138;20.8606;
2024-11-06 21:27:22;2024-11-06 13:27:22;0.1372;20.85366;2.08086;61.36568;26.33517;1.01553;;1.88098;57.40139;25.75837;1.01645;0.13138;20.8606;
2024-11-06 21:27:27;2024-11-06 13:27:27;0.13743;20.85352;1.01553;0.13743;20.85352;1.01553;;1.88308;57.44259;25.74235;1.0164;0.13286;20.86095;
2024-11-06 21:27:32;2024-11-06 13:27:32;0.13743;20.85352;1.01553;0.13743;20.85352;1.01553;;1.88308;57.44259;25.74235;1.0164;0.13286;20.86095;
2024-11-06 21:27:37;2024-11-06 13:27:37;0.13756;20.85156;2.08902;61.5671;26.33517;1.01556;;1.01637;0.13382;20.86058;1.01637;0.13382;20.86058;
2024-11-06 21:27:42;2024-11-06 13:27:42;0.13756;20.85156;2.08902;61.5671;26.33517;1.01556;;1.01637;0.13382;20.86058;1.01637;0.13382;20.86058;
2024-11-06 21:27:47;2024-11-06 13:27:47;0.13856;20.85017;2.08966;61.60372;26.32181;1.01555;;1.88674;57.59975;25.729;1.01636;0.1342;20.85881;
2024-11-06 21:27:52;2024-11-06 13:27:52;0.13856;20.85017;2.08966;61.60372;26.32181;1.01555;;1.88674;57.59975;25.729;1.01636;0.1342;20.85881;
2024-11-06 21:27:57;2024-11-06 13:27:57;0.13932;20.84792;1.01552;0.13932;20.84792;1.01552;;1.88749;57.63485;25.74235;1.01642;0.13446;20.85626;
2024-11-06 21:28:02;2024-11-06 13:28:02;0.13932;20.84792;1.01552;0.13932;20.84792;1.01552;;1.88749;57.63485;25.74235;1.01642;0.13446;20.85626;
2024-11-06 21:28:07;2024-11-06 13:28:07;0.14011;20.84742;2.09885;61.82498;26.33517;1.01553;;1.89019;57.70504;25.729;1.01646;0.13514;20.85616;
2024-11-06 21:28:12;2024-11-06 13:28:12;0.14011;20.84742;2.09885;61.82498;26.33517;1.01553;;1.89019;57.70504;25.729;1.01646;0.13514;20.85616;
2024-11-06 21:28:17;2024-11-06 13:28:17;0.14084;20.8457;1.01558;0.14084;20.8457;1.01558;;1.89199;57.7676;25.77172;1.01653;0.13551;20.8557;
2024-11-06 21:28:22;2024-11-06 13:28:22;0.14084;20.8457;1.01558;0.14084;20.8457;1.01558;;1.89199;57.7676;25.77172;1.01653;0.13551;20.8557;
2024-11-06 21:28:27;2024-11-06 13:28:27;0.14148;20.84324;1.01561;0.14148;20.84324;1.01561;;1.0165;0.13632;20.85459;1.0165;0.13632;20.85459;
2024-11-06 21:28:32;2024-11-06 13:28:32;0.14148;20.84324;1.01561;0.14148;20.84324;1.01561;;1.0165;0.13632;20.85459;1.0165;0.13632;20.85459;
2024-11-06 21:28:37;2024-11-06 13:28:37;0.14281;20.84119;2.10802;62.01724;26.36454;1.01558;;1.89723;57.86831;25.74235;1.0165;0.13675;20.85375;
2024-11-06 21:28:42;2024-11-06 13:28:42;0.14281;20.84119;2.10802;62.01724;26.36454;1.01558;;1.89723;57.86831;25.74235;1.0165;0.13675;20.85375;
