Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;
2026-03-31 20:00:48;2026-03-31 13:00:48;0.10317;20.89754;1.24871;37.52041;25.98268;0.99837;;0.99949;0.10981;20.86439;0.99949;0.10981;20.86439;0.99822;0.1008;20.91365;0.99822;0.1008;20.91365;
2026-03-31 20:00:53;2026-03-31 13:00:53;0.10414;20.89424;0.99833;0.10414;20.89424;0.99833;;0.99946;0.11032;20.86119;0.99946;0.11032;20.86119;0.99817;0.10129;20.91305;0.99817;0.10129;20.91305;
2026-03-31 20:00:58;2026-03-31 13:00:58;0.10414;20.89424;0.99833;0.10414;20.89424;0.99833;;0.99946;0.11032;20.86119;0.99946;0.11032;20.86119;0.99817;0.10129;20.91305;0.99817;0.10129;20.91305;
2026-03-31 20:01:03;2026-03-31 13:01:03;0.10516;20.894;0.99835;0.10516;20.894;0.99835;;0.99946;0.1111;20.86284;0.99946;0.1111;20.86284;0.99817;0.10129;20.91305;0.99817;0.10129;20.91305;
2026-03-31 20:01:08;2026-03-31 13:01:08;0.10516;20.894;0.99835;0.10516;20.894;0.99835;;0.99946;0.1111;20.86284;0.99946;0.1111;20.86284;0.99817;0.10129;20.91305;0.99817;0.10129;20.91305;
2026-03-31 20:01:13;2026-03-31 13:01:13;0.10516;20.894;0.99835;0.10516;20.894;0.99835;;1.01517;31.57244;25.40322;0.99943;0.11165;20.8612;1.13488;31.93103;27.1416;0.99818;0.10205;20.91243;
2026-03-31 20:01:18;2026-03-31 13:01:18;0.10516;20.894;0.99835;0.10516;20.894;0.99835;;1.01517;31.57244;25.40322;0.99943;0.11165;20.8612;1.13488;31.93103;27.1416;0.99818;0.10205;20.91243;
2026-03-31 20:01:23;2026-03-31 13:01:23;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;1.01517;31.57244;25.40322;0.99943;0.11165;20.8612;1.13819;32.00885;27.1149;0.99819;0.10334;20.90933;
2026-03-31 20:01:28;2026-03-31 13:01:28;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;1.01517;31.57244;25.40322;0.99943;0.11165;20.8612;1.13819;32.00885;27.1149;0.99819;0.10334;20.90933;
2026-03-31 20:01:33;2026-03-31 13:01:33;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;0.99947;0.11305;20.86021;0.99947;0.11305;20.86021;0.99821;0.10403;20.9045;0.99821;0.10403;20.9045;
2026-03-31 20:01:38;2026-03-31 13:01:38;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;0.99947;0.11305;20.86021;0.99947;0.11305;20.86021;0.99821;0.10403;20.9045;0.99821;0.10403;20.9045;
2026-03-31 20:01:43;2026-03-31 13:01:43;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;1.02294;31.81506;25.40322;0.99946;0.11353;20.85917;0.99817;0.10538;20.90292;0.99817;0.10538;20.90292;
2026-03-31 20:01:48;2026-03-31 13:01:48;0.10644;20.88827;0.99834;0.10644;20.88827;0.99834;;1.02294;31.81506;25.40322;0.99946;0.11353;20.85917;0.99817;0.10538;20.90292;0.99817;0.10538;20.90292;
2026-03-31 20:01:53;2026-03-31 13:01:53;0.10742;20.88206;0.99832;0.10742;20.88206;0.99832;;1.02596;31.88373;25.40322;0.99943;0.11391;20.85865;0.99817;0.10538;20.90292;0.99817;0.10538;20.90292;
2026-03-31 20:01:58;2026-03-31 13:01:58;0.10742;20.88206;0.99832;0.10742;20.88206;0.99832;;1.02596;31.88373;25.40322;0.99943;0.11391;20.85865;0.99817;0.10538;20.90292;0.99817;0.10538;20.90292;
2026-03-31 20:02:03;2026-03-31 13:02:03;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.02596;31.88373;25.40322;0.99943;0.11391;20.85865;1.14787;32.28351;27.1416;0.99818;0.10741;20.9025;
2026-03-31 20:02:08;2026-03-31 13:02:08;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.02596;31.88373;25.40322;0.99943;0.11391;20.85865;1.14787;32.28351;27.1416;0.99818;0.10741;20.9025;
2026-03-31 20:02:13;2026-03-31 13:02:13;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.02775;31.98138;25.44595;0.99943;0.11523;20.85556;1.15003;32.32471;27.1416;0.99818;0.10732;20.89644;
2026-03-31 20:02:18;2026-03-31 13:02:18;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.02775;31.98138;25.44595;0.99943;0.11523;20.85556;1.15003;32.32471;27.1416;0.99818;0.10732;20.89644;
2026-03-31 20:02:23;2026-03-31 13:02:23;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;0.99944;0.11571;20.85323;0.99944;0.11571;20.85323;1.1527;32.35218;27.15763;0.99818;0.10752;20.89505;
2026-03-31 20:02:28;2026-03-31 13:02:28;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;0.99944;0.11571;20.85323;0.99944;0.11571;20.85323;1.1527;32.35218;27.15763;0.99818;0.10752;20.89505;
2026-03-31 20:02:33;2026-03-31 13:02:33;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.03253;32.08972;25.44595;0.99944;0.11611;20.85316;0.99818;0.10751;20.89437;0.99818;0.10751;20.89437;
2026-03-31 20:02:38;2026-03-31 13:02:38;0.10794;20.88308;1.25003;37.56771;25.98268;0.99831;;1.03253;32.08972;25.44595;0.99944;0.11611;20.85316;0.99818;0.10751;20.89437;0.99818;0.10751;20.89437;
2026-03-31 20:02:43;2026-03-31 13:02:43;0.11088;20.87411;0.99833;0.11088;20.87411;0.99833;;1.03253;32.08972;25.44595;0.99944;0.11611;20.85316;1.15602;32.41932;27.1416;0.99819;0.1073;20.89582;
2026-03-31 20:02:48;2026-03-31 13:02:48;0.11088;20.87411;0.99833;0.11088;20.87411;0.99833;;1.03253;32.08972;25.44595;0.99944;0.11611;20.85316;1.15602;32.41932;27.1416;0.99819;0.1073;20.89582;
2026-03-31 20:02:53;2026-03-31 13:02:53;0.11133;20.87349;0.99836;0.11133;20.87349;0.99836;;0.99944;0.11678;20.85097;0.99944;0.11678;20.85097;1.15602;32.41932;27.1416;0.99819;0.1073;20.89582;
2026-03-31 20:02:58;2026-03-31 13:02:58;0.11133;20.87349;0.99836;0.11133;20.87349;0.99836;;0.99944;0.11678;20.85097;0.99944;0.11678;20.85097;1.15602;32.41932;27.1416;0.99819;0.1073;20.89582;
2026-03-31 20:03:03;2026-03-31 13:03:03;0.11133;20.87349;0.99836;0.11133;20.87349;0.99836;;0.99944;0.1178;20.8495;0.99944;0.1178;20.8495;0.99818;0.1086;20.89188;0.99818;0.1086;20.89188;
2026-03-31 20:03:08;2026-03-31 13:03:08;0.11133;20.87349;0.99836;0.11133;20.87349;0.99836;;0.99944;0.1178;20.8495;0.99944;0.1178;20.8495;0.99818;0.1086;20.89188;0.99818;0.1086;20.89188;
2026-03-31 20:03:13;2026-03-31 13:03:13;0.1128;20.87271;1.244;37.35103;26.03876;0.99837;;0.99942;0.11862;20.84928;0.99942;0.11862;20.84928;1.15897;32.53986;27.1416;0.99816;0.10854;20.88852;
2026-03-31 20:03:18;2026-03-31 13:03:18;0.1128;20.87271;1.244;37.35103;26.03876;0.99837;;0.99942;0.11862;20.84928;0.99942;0.11862;20.84928;1.15897;32.53986;27.1416;0.99816;0.10854;20.88852;
2026-03-31 20:03:23;2026-03-31 13:03:23;0.11349;20.87096;1.24694;37.35103;26.02274;0.99837;;0.99942;0.11862;20.84928;0.99942;0.11862;20.84928;0.99819;0.1094;20.88843;0.99819;0.1094;20.88843;
2026-03-31 20:03:28;2026-03-31 13:03:28;0.11349;20.87096;1.24694;37.35103;26.02274;0.99837;;0.99942;0.11862;20.84928;0.99942;0.11862;20.84928;0.99819;0.1094;20.88843;0.99819;0.1094;20.88843;
2026-03-31 20:03:33;2026-03-31 13:03:33;0.11349;20.87096;1.24694;37.35103;26.02274;0.99837;;0.99942;0.11862;20.84928;0.99942;0.11862;20.84928;0.99819;0.1094;20.88843;0.99823;0.10956;20.88413;
2026-03-31 20:03:38;2026-03-31 13:03:38;0.1139;20.86868;0.99834;0.1139;20.86868;0.99834;;1.03813;32.26368;25.42992;0.99946;0.11961;20.84751;1.1634;32.64973;27.15763;0.99823;0.10956;20.88413;
2026-03-31 20:03:43;2026-03-31 13:03:43;0.1139;20.86868;0.99834;0.1139;20.86868;0.99834;;1.03813;32.26368;25.42992;0.99946;0.11961;20.84751;1.1634;32.64973;27.15763;0.99823;0.10956;20.88413;
2026-03-31 20:03:48;2026-03-31 13:03:48;0.1139;20.86868;0.99834;0.1139;20.86868;0.99834;;1.03857;32.27741;25.42992;0.99941;0.11992;20.84857;0.99819;0.11044;20.88379;0.99819;0.11044;20.88379;
2026-03-31 20:03:53;2026-03-31 13:03:53;0.1139;20.86868;0.99834;0.1139;20.86868;0.99834;;1.03857;32.27741;25.42992;0.99941;0.11992;20.84857;0.99819;0.11044;20.88379;0.99819;0.11044;20.88379;
2026-03-31 20:03:58;2026-03-31 13:03:58;0.11519;20.86909;0.9983;0.11519;20.86909;0.9983;;1.03857;32.27741;25.42992;0.99941;0.11992;20.84857;1.16732;32.78248;27.12825;0.99819;0.11189;20.87941;
2026-03-31 20:04:03;2026-03-31 13:04:03;0.11519;20.86909;0.9983;0.11519;20.86909;0.9983;;1.03857;32.27741;25.42992;0.99941;0.11992;20.84857;1.16732;32.78248;27.12825;0.99819;0.11189;20.87941;
2026-03-31 20:04:08;2026-03-31 13:04:08;0.11555;20.86764;0.99834;0.11555;20.86764;0.99834;;0.99944;0.12154;20.84629;0.99944;0.12154;20.84629;1.16732;32.78248;27.12825;0.99819;0.11189;20.87941;
2026-03-31 20:04:13;2026-03-31 13:04:13;0.11555;20.86764;0.99834;0.11555;20.86764;0.99834;;0.99944;0.12154;20.84629;0.99944;0.12154;20.84629;1.16732;32.78248;27.12825;0.99819;0.11189;20.87941;
2026-03-31 20:04:18;2026-03-31 13:04:18;0.11555;20.86764;0.99834;0.11555;20.86764;0.99834;;1.04034;32.33234;25.42992;0.99943;0.12197;20.84561;1.16613;32.78248;27.12825;0.99819;0.11198;20.87466;
2026-03-31 20:04:23;2026-03-31 13:04:23;0.11555;20.86764;0.99834;0.11555;20.86764;0.99834;;1.04034;32.33234;25.42992;0.99943;0.12197;20.84561;1.16613;32.78248;27.12825;0.99819;0.11198;20.87466;
2026-03-31 20:04:28;2026-03-31 13:04:28;0.11669;20.86573;0.99829;0.11669;20.86573;0.99829;;1.04266;32.35981;25.44595;0.99943;0.12255;20.84467;0.99819;0.11191;20.8778;0.99819;0.11191;20.8778;
2026-03-31 20:04:33;2026-03-31 13:04:33;0.11669;20.86573;0.99829;0.11669;20.86573;0.99829;;1.04266;32.35981;25.44595;0.99943;0.12255;20.84467;0.99819;0.11191;20.8778;0.99819;0.11191;20.8778;
2026-03-31 20:04:38;2026-03-31 13:04:38;0.11705;20.8647;1.24132;37.23659;26.02274;0.9983;;1.04221;32.35675;25.42992;0.99944;0.12292;20.8425;0.99819;0.11191;20.8778;0.99819;0.11191;20.8778;
2026-03-31 20:04:43;2026-03-31 13:04:43;0.11705;20.8647;1.24132;37.23659;26.02274;0.9983;;1.04221;32.35675;25.42992;0.99944;0.12292;20.8425;0.99819;0.11191;20.8778;0.99819;0.11191;20.8778;
2026-03-31 20:04:48;2026-03-31 13:04:48;0.11705;20.8647;1.24132;37.23659;26.02274;0.9983;;1.04266;32.33387;25.44595;0.99943;0.12353;20.84138;0.99819;0.11427;20.8731;0.99819;0.11427;20.8731;
2026-03-31 20:04:53;2026-03-31 13:04:53;0.11705;20.8647;1.24132;37.23659;26.02274;0.9983;;1.04266;32.33387;25.44595;0.99943;0.12353;20.84138;0.99819;0.11427;20.8731;0.99819;0.11427;20.8731;
2026-03-31 20:04:58;2026-03-31 13:04:58;0.1179;20.86166;0.9983;0.1179;20.86166;0.9983;;1.04113;32.37354;25.44595;0.99944;0.12385;20.8398;0.99819;0.11427;20.8731;0.99819;0.11427;20.8731;
2026-03-31 20:05:03;2026-03-31 13:05:03;0.1179;20.86166;0.9983;0.1179;20.86166;0.9983;;1.04113;32.37354;25.44595;0.99944;0.12385;20.8398;0.99819;0.11427;20.8731;0.99819;0.11427;20.8731;
2026-03-31 20:05:08;2026-03-31 13:05:08;0.1179;20.86166;0.9983;0.1179;20.86166;0.9983;;0.99946;0.1246;20.83776;0.99946;0.1246;20.83776;0.99814;0.11483;20.87006;0.99814;0.11483;20.87006;
2026-03-31 20:05:13;2026-03-31 13:05:13;0.1179;20.86166;0.9983;0.1179;20.86166;0.9983;;0.99946;0.1246;20.83776;0.99946;0.1246;20.83776;0.99814;0.11483;20.87006;0.99814;0.11483;20.87006;
2026-03-31 20:05:18;2026-03-31 13:05:18;0.11816;20.8619;0.99837;0.11816;20.8619;0.99837;;0.99946;0.1246;20.83776;0.99946;0.1246;20.83776;0.99818;0.1149;20.87009;0.99818;0.1149;20.87009;
2026-03-31 20:05:23;2026-03-31 13:05:23;0.11816;20.8619;0.99837;0.11816;20.8619;0.99837;;0.99946;0.1246;20.83776;0.99946;0.1246;20.83776;0.99818;0.1149;20.87009;0.99818;0.1149;20.87009;
2026-03-31 20:05:28;2026-03-31 13:05:28;0.11862;20.85892;1.23593;37.0901;26.05211;0.9984;;0.99952;0.12534;20.83916;0.99952;0.12534;20.83916;1.17622;33.01137;27.1416;0.99824;0.11615;20.87203;
2026-03-31 20:05:33;2026-03-31 13:05:33;0.11862;20.85892;1.23593;37.0901;26.05211;0.9984;;0.99952;0.12534;20.83916;0.99952;0.12534;20.83916;1.17622;33.01137;27.1416;0.99824;0.11615;20.87203;
2026-03-31 20:05:38;2026-03-31 13:05:38;0.11862;20.85892;1.23593;37.0901;26.05211;0.9984;;1.04075;32.38422;25.42992;0.99956;0.12595;20.83932;1.17622;33.06935;27.1416;0.99828;0.11722;20.87163;
2026-03-31 20:05:43;2026-03-31 13:05:43;0.11862;20.85892;1.23593;37.0901;26.05211;0.9984;;1.04075;32.38422;25.42992;0.99956;0.12595;20.83932;1.17622;33.06935;27.1416;0.99828;0.11722;20.87163;
2026-03-31 20:05:48;2026-03-31 13:05:48;0.11994;20.85379;0.99841;0.11994;20.85379;0.99841;;0.99954;0.1264;20.83739;0.99954;0.1264;20.83739;1.17628;33.1075;27.1149;0.99828;0.11796;20.87001;
2026-03-31 20:05:53;2026-03-31 13:05:53;0.11994;20.85379;0.99841;0.11994;20.85379;0.99841;;0.99954;0.1264;20.83739;0.99954;0.1264;20.83739;1.17628;33.1075;27.1149;0.99828;0.11796;20.87001;
2026-03-31 20:05:58;2026-03-31 13:05:58;0.11994;20.85379;0.99841;0.11994;20.85379;0.99841;;0.99947;0.12672;20.83712;0.99947;0.12672;20.83712;1.17987;33.11055;27.1416;0.99824;0.11811;20.86788;
2026-03-31 20:06:03;2026-03-31 13:06:03;0.11994;20.85379;0.99841;0.11994;20.85379;0.99841;;0.99947;0.12672;20.83712;0.99947;0.12672;20.83712;1.17987;33.11055;27.1416;0.99824;0.11811;20.86788;
2026-03-31 20:06:08;2026-03-31 13:06:08;0.12095;20.85203;0.99843;0.12095;20.85203;0.99843;;1.0431;32.33387;25.4593;0.99949;0.12692;20.83691;1.17987;33.11055;27.1416;0.99824;0.11811;20.86788;
2026-03-31 20:06:13;2026-03-31 13:06:13;0.12095;20.85203;0.99843;0.12095;20.85203;0.99843;;1.0431;32.33387;25.4593;0.99949;0.12692;20.83691;1.17987;33.11055;27.1416;0.99824;0.11811;20.86788;
2026-03-31 20:06:18;2026-03-31 13:06:18;0.12095;20.85203;0.99843;0.12095;20.85203;0.99843;;0.99951;0.12742;20.83717;0.99951;0.12742;20.83717;0.99823;0.11832;20.86179;0.99823;0.11832;20.86179;
2026-03-31 20:06:23;2026-03-31 13:06:23;0.12095;20.85203;0.99843;0.12095;20.85203;0.99843;;0.99951;0.12742;20.83717;0.99951;0.12742;20.83717;0.99823;0.11832;20.86179;0.99823;0.11832;20.86179;
2026-03-31 20:06:28;2026-03-31 13:06:28;0.12167;20.85037;1.234;37.00618;26.06546;0.99834;;0.99951;0.12742;20.83717;0.99951;0.12742;20.83717;0.99818;0.11871;20.8636;0.99818;0.11871;20.8636;
2026-03-31 20:06:33;2026-03-31 13:06:33;0.12167;20.85037;1.234;37.00618;26.06546;0.99834;;0.99951;0.12742;20.83717;0.99951;0.12742;20.83717;0.99818;0.11871;20.8636;0.99818;0.11871;20.8636;
2026-03-31 20:06:38;2026-03-31 13:06:38;0.12167;20.85037;1.234;37.00618;26.06546;0.99834;;0.99937;0.12864;20.83576;0.99937;0.12864;20.83576;0.99819;0.11968;20.86326;0.99819;0.11968;20.86326;
2026-03-31 20:06:43;2026-03-31 13:06:43;0.12167;20.85037;1.234;37.00618;26.06546;0.99834;;0.99937;0.12864;20.83576;0.99937;0.12864;20.83576;0.99819;0.11968;20.86326;0.99819;0.11968;20.86326;
2026-03-31 20:06:48;2026-03-31 13:06:48;0.12284;20.85115;0.99831;0.12284;20.85115;0.99831;;0.99937;0.12864;20.83576;0.99937;0.12864;20.83576;0.99817;0.11969;20.86444;0.99817;0.11969;20.86444;
2026-03-31 20:06:53;2026-03-31 13:06:53;0.12284;20.85115;0.99831;0.12284;20.85115;0.99831;;0.99937;0.12864;20.83576;0.99937;0.12864;20.83576;0.99817;0.11969;20.86444;0.99817;0.11969;20.86444;
2026-03-31 20:06:59;2026-03-31 13:06:59;0.12305;20.84974;1.2365;36.95735;26.07881;0.99833;;0.99941;0.13017;20.83295;0.99941;0.13017;20.83295;1.18496;33.2311;27.15763;0.99811;0.12034;20.86351;
2026-03-31 20:07:03;2026-03-31 13:07:03;0.12305;20.84974;1.2365;36.95735;26.07881;0.99833;;0.99941;0.13017;20.83295;0.99941;0.13017;20.83295;1.18496;33.2311;27.15763;0.99811;0.12034;20.86351;
2026-03-31 20:07:08;2026-03-31 13:07:08;0.12305;20.84974;1.2365;36.95735;26.07881;0.99833;;0.99942;0.13051;20.83344;0.99942;0.13051;20.83344;0.99812;0.1203;20.86317;0.99812;0.1203;20.86317;
2026-03-31 20:07:13;2026-03-31 13:07:13;0.12305;20.84974;1.2365;36.95735;26.07881;0.99833;;0.99942;0.13051;20.83344;0.99942;0.13051;20.83344;0.99812;0.1203;20.86317;0.99812;0.1203;20.86317;
2026-03-31 20:07:18;2026-03-31 13:07:18;0.12389;20.84588;0.9984;0.12389;20.84588;0.9984;;1.04398;32.39796;25.44595;0.9994;0.13098;20.83288;1.18563;33.32265;27.12825;0.99814;0.12069;20.8646;
2026-03-31 20:07:23;2026-03-31 13:07:23;0.12389;20.84588;0.9984;0.12389;20.84588;0.9984;;1.04398;32.39796;25.44595;0.9994;0.13098;20.83288;1.18563;33.32265;27.12825;0.99814;0.12069;20.8646;
2026-03-31 20:07:28;2026-03-31 13:07:28;0.12389;20.84588;0.9984;0.12389;20.84588;0.9984;;1.04784;32.41627;25.47265;0.99939;0.13182;20.83303;1.18509;33.31197;27.1416;0.99815;0.12132;20.86197;
2026-03-31 20:07:33;2026-03-31 13:07:33;0.12389;20.84588;0.9984;0.12389;20.84588;0.9984;;1.04784;32.41627;25.47265;0.99939;0.13182;20.83303;1.18509;33.31197;27.1416;0.99815;0.12132;20.86197;
2026-03-31 20:07:38;2026-03-31 13:07:38;0.12514;20.8434;0.99838;0.12514;20.8434;0.99838;;0.99945;0.13237;20.83042;0.99945;0.13237;20.83042;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:07:43;2026-03-31 13:07:43;0.12514;20.8434;0.99838;0.12514;20.8434;0.99838;;0.99945;0.13237;20.83042;0.99945;0.13237;20.83042;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:07:48;2026-03-31 13:07:48;0.12553;20.84222;0.99838;0.12553;20.84222;0.99838;;1.04607;32.40101;25.47265;0.99942;0.1334;20.82914;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:07:53;2026-03-31 13:07:53;0.12553;20.84222;0.99838;0.12553;20.84222;0.99838;;1.04607;32.40101;25.47265;0.99942;0.1334;20.82914;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:07:58;2026-03-31 13:07:58;0.12607;20.84266;0.99834;0.12607;20.84266;0.99834;;1.04519;32.44221;25.47265;0.9994;0.13396;20.82779;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:08:03;2026-03-31 13:08:03;0.12607;20.84266;0.99834;0.12607;20.84266;0.99834;;1.04519;32.44221;25.47265;0.9994;0.13396;20.82779;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:08:08;2026-03-31 13:08:08;0.12618;20.84327;1.23273;36.92989;26.06546;0.99831;;1.04437;32.36133;25.47265;0.9994;0.13469;20.82846;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
2026-03-31 20:08:13;2026-03-31 13:08:13;0.12618;20.84327;1.23273;36.92989;26.06546;0.99831;;1.04437;32.36133;25.47265;0.9994;0.13469;20.82846;1.18539;33.36232;27.12825;0.99816;0.12178;20.8618;
