BatchId;PDatTime;ProcessTime;ACIDSUB;ACIDSUB;ACIDSUB;ACIDSUB;ACIDT;AFOAMT;AIRSP;AIRSP;AIRSP;AIRSP;BASESUB;BASESUB;BASESUB;BASESUB;BASET;Count;EXT_A;EXT_B;EXT_C;EXT_D;EXT_E;EXT_F;JTEMP;JTEMP;JTEMP;JTEMP;O2SP;O2SP;O2SP;O2SP;pH;pH;pH;pH;pH_A;pO2;pO2;pO2;pO2;pO2_A;STIRR;STIRR;STIRR;STIRR;SUBS_A;SUBS_A;SUBS_A;SUBS_A;SUBS_B;SUBS_B;SUBS_B;SUBS_B;SUBST_A;SUBST_B;TEMP;TEMP;TEMP;TEMP;VWEIGHT;VWEIGHT;VWEIGHT;VWEIGHT
;;Value;Mode;Setpoint;Value;Output;Value;Value;Mode;Output;Value;Setpoint;Mode;Output;Value;Setpoint;Value;Value;Value;Value;Value;Value;Value;Value;Mode;Output;Setpoint;Value;Value;Output;Setpoint;Mode;Setpoint;Value;Mode;Output;Value;Setpoint;Value;Mode;Output;Value;Output;Value;Mode;Setpoint;Output;Setpoint;Mode;Value;Mode;Value;Output;Setpoint;Value;Value;Mode;Output;Setpoint;Value;Value;Output;Setpoint;Mode
;;hours;;%;%;%;ml;ml;;%;lpm;lpm;;%;%;%;ml;s;%;%;%;%;%;%;;%;°C;°C;lpm;%;lpm;;pH;pH;;%;pH;%sat;%sat;;%;%sat;%;rpm;;rpm;%;%;;%;;%;%;%;ml;ml;;%;°C;°C;kg;%;kg;

Biostat2L_68_r3;2026-04-23 13:17:15;0.000141666666666667;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:15;0.000175;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:16;0.000455555555555556;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:17;0.000713888888888889;0;0;0;0;0;0;2;10.83;0.3246;0.3249;0;0;0;0;0;;0;0;0;0;0;0;2;4.31;33.885;33.63;0;0;0.9999;0;2;5.5;0;50;7;25;69.97;1;0;69.97;20;397.8;2;400;0;100;0;0;0;0;0;90;0;0;1;22.6;30;29.445;14.898;0;0;0
Biostat2L_68_r3;2026-04-23 13:17:17;0.000736111111111111;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:18;0.00101666666666667;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:19;0.00129444444444444;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:20;0.001575;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:21;0.00185555555555556;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:22;0.00213611111111111;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_68_r3;2026-04-23 13:17:23;0.00241666666666667;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
