
                                              MFCS/win                    Report printed:                2025-02-06 12:55:49
29-01-2025 14:06:46            27.989                   0
29-01-2025 14:36:46            28.489                   0
29-01-2025 15:06:46            28.989                   0

29-01-2025 15:36:46            29.489                   0
29-01-2025 16:06:46            29.989                   0

29-01-2025 16:36:46            30.489                   0
29-01-2025 17:06:46            30.989                   0
29-01-2025 17:36:46            31.489                   0

29-01-2025 18:06:46            31.989                   0
29-01-2025 18:36:46            32.489                   0

29-01-2025 19:06:46            32.989                   0
29-01-2025 19:36:46            33.489                   0
29-01-2025 20:06:46            33.989                   0

29-01-2025 20:36:46            34.489                   0
29-01-2025 21:06:46            34.989                   0
29-01-2025 21:36:46            35.489                   0

29-01-2025 22:06:46            35.989                   0
29-01-2025 22:36:46            36.489                   0

29-01-2025 23:06:46            36.989                   0
29-01-2025 23:36:46            37.489                   0
30-01-2025 00:06:46            37.989                   0

30-01-2025 00:36:46            38.489                   0
30-01-2025 01:06:46            38.989                   0

30-01-2025 01:36:46            39.489                   0
30-01-2025 02:06:46            39.989                   0
30-01-2025 02:36:46            40.489                   0

30-01-2025 03:06:46            40.989                   0
30-01-2025 03:36:46            41.489                   0

30-01-2025 04:06:46            41.989                   0
30-01-2025 04:36:46            42.489                   0
30-01-2025 05:06:46            42.989                   0

30-01-2025 05:36:46            43.489                   0

30-01-2025 06:06:46            43.989                   0
30-01-2025 06:36:46            44.489                   0

30-01-2025 07:06:46            44.989                   0
30-01-2025 07:36:46            45.489                   0
30-01-2025 08:06:46            45.989                   0

30-01-2025 08:36:46            46.489                   0
30-01-2025 09:06:46            46.989                   0

30-01-2025 09:36:46            47.489                   0
30-01-2025 10:06:46            47.989                   0
30-01-2025 10:36:46            48.489                   0

30-01-2025 11:06:46            48.989                   0
30-01-2025 11:36:46            49.489                   0

30-01-2025 12:06:46            49.989                   0
30-01-2025 12:36:46            50.489                   0
30-01-2025 13:06:46            50.989                   0

30-01-2025 13:36:46            51.489                   0
30-01-2025 14:06:46            51.989                   0
30-01-2025 14:36:46            52.489                   0

30-01-2025 15:06:46            52.989                   0
30-01-2025 15:36:46            53.489                   0

30-01-2025 16:06:46            53.989                   0
30-01-2025 16:36:46            54.489                   0
30-01-2025 17:06:46            54.989                   0

30-01-2025 17:36:46            55.489                   0
30-01-2025 18:06:46            55.989                   0

30-01-2025 18:36:46            56.489                   0
30-01-2025 19:06:46            56.989                   0
30-01-2025 19:36:46            57.489                   0

30-01-2025 20:06:46            57.989                   0
30-01-2025 20:36:46            58.489                   0

30-01-2025 21:06:46            58.989                   0
30-01-2025 21:36:46            59.489                   0
30-01-2025 22:06:46            59.989                   0

30-01-2025 22:36:46            60.489                   0
30-01-2025 23:06:46            60.989                   0
30-01-2025 23:36:46            61.489                   0

31-01-2025 00:06:46            61.989                   0
31-01-2025 00:36:46            62.489                   0

31-01-2025 01:06:46            62.989                   0
31-01-2025 01:36:46            63.489                   0
31-01-2025 02:06:46            63.989                   0

31-01-2025 02:36:46            64.489                   0
31-01-2025 03:06:46            64.989                   0

31-01-2025 03:36:46            65.489                   0
31-01-2025 04:06:46            65.989                   0
31-01-2025 04:36:46            66.489                   0

31-01-2025 05:06:46            66.989                   0
31-01-2025 05:36:46            67.489                   0

31-01-2025 06:06:46            67.989                   0
31-01-2025 06:36:46            68.489                   0
31-01-2025 07:06:46            68.989                   0

31-01-2025 07:36:46            69.489                   0

31-01-2025 08:06:46            69.989                   0
31-01-2025 08:36:46            70.489                   0

31-01-2025 09:06:46            70.989                   0
31-01-2025 09:36:46            71.489                   0
31-01-2025 10:06:46            71.989                   0

31-01-2025 10:36:46            72.489                   0
31-01-2025 11:06:46            72.989                   0

31-01-2025 11:21:54            73.242                   0
