
                                              MFCS/win                    Report printed:                2024-10-26 19:15:11
14-10-2024 12:11:25             0.972                  52.6
14-10-2024 12:11:40             0.976                  51.8
14-10-2024 12:13:07             1.000                  51.7

14-10-2024 12:15:10             1.034                  51.1
14-10-2024 12:15:25             1.038                  50.6

14-10-2024 12:17:56             1.080                  49.7
14-10-2024 12:18:11             1.084                  49.6
14-10-2024 12:20:56             1.130                  48.7

14-10-2024 12:21:11             1.134                  48.1
14-10-2024 12:22:56             1.164                  47.6

14-10-2024 12:23:11             1.168                  47.0
14-10-2024 12:26:56             1.230                  46.2
14-10-2024 12:27:11             1.234                  45.4

14-10-2024 12:29:26             1.272                  45.3
14-10-2024 12:29:41             1.276                  43.5

14-10-2024 12:34:26             1.355                  42.6
14-10-2024 12:34:41             1.359                  42.4
14-10-2024 12:36:26             1.389                  41.5

14-10-2024 12:36:41             1.393                  40.8
14-10-2024 12:40:56             1.464                  40.1
14-10-2024 12:41:11             1.468                  39.3

14-10-2024 12:43:07             1.500                  39.4
14-10-2024 12:45:11             1.534                  38.5

14-10-2024 12:45:26             1.539                  38.0
14-10-2024 12:47:42             1.576                  37.3
14-10-2024 12:47:57             1.581                  36.9

14-10-2024 12:48:27             1.589                  36.1
14-10-2024 12:48:42             1.593                  35.6

14-10-2024 12:52:13             1.652                  34.8
14-10-2024 12:52:28             1.656                  34.2
14-10-2024 12:52:43             1.660                  33.6

14-10-2024 12:52:58             1.664                  33.1
14-10-2024 12:56:58             1.731                  32.2

14-10-2024 12:57:13             1.735                  31.9
14-10-2024 12:58:58             1.764                  31.1
14-10-2024 12:59:13             1.768                  30.2

14-10-2024 13:00:13             1.785                  31.0

14-10-2024 13:00:28             1.789                  31.5
14-10-2024 13:01:13             1.802                  30.6

14-10-2024 13:01:28             1.806                  30.1
14-10-2024 13:03:58             1.848                  29.4
14-10-2024 13:04:13             1.852                  29.1

14-10-2024 13:04:58             1.864                  28.8
14-10-2024 13:05:13             1.868                  30.2

14-10-2024 13:05:28             1.872                  30.8
14-10-2024 13:05:43             1.877                  31.2
14-10-2024 13:07:58             1.914                  30.3

14-10-2024 13:08:13             1.918                  29.4
14-10-2024 13:08:58             1.931                  28.5

14-10-2024 13:09:13             1.935                  28.1
14-10-2024 13:09:43             1.943                  28.7
14-10-2024 13:09:58             1.948                  29.8

14-10-2024 13:10:13             1.952                  30.9
14-10-2024 13:10:28             1.956                  31.8
14-10-2024 13:10:43             1.960                  32.2

14-10-2024 13:11:43             1.977                  31.3
14-10-2024 13:11:58             1.981                  31.1

14-10-2024 13:12:28             1.989                  30.4
14-10-2024 13:12:43             1.993                  29.9
14-10-2024 13:13:07             2.000                  29.2

14-10-2024 13:13:28             2.006                  28.5
14-10-2024 13:13:43             2.010                  27.9

14-10-2024 13:14:43             2.027                  28.4
14-10-2024 13:14:58             2.031                  29.7
14-10-2024 13:15:13             2.035                  30.5

14-10-2024 13:15:28             2.039                  31.7
14-10-2024 13:15:43             2.043                  32.4

14-10-2024 13:15:58             2.047                  32.8
14-10-2024 13:16:43             2.060                  32.6
14-10-2024 13:16:58             2.064                  31.4

14-10-2024 13:17:13             2.068                  30.7
14-10-2024 13:17:28             2.073                  29.7
14-10-2024 13:17:58             2.081                  29.1

14-10-2024 13:18:13             2.085                  28.6
14-10-2024 13:19:58             2.114                  29.4

14-10-2024 13:20:13             2.118                  30.8
14-10-2024 13:20:28             2.123                  31.4
14-10-2024 13:20:43             2.127                  32.3

14-10-2024 13:21:43             2.143                  31.8
14-10-2024 13:21:58             2.147                  31.2

14-10-2024 13:22:13             2.152                  30.6
14-10-2024 13:22:28             2.156                  29.9
14-10-2024 13:22:43             2.160                  29.3

14-10-2024 13:22:58             2.164                  28.9
14-10-2024 13:23:43             2.177                  27.9

14-10-2024 13:23:58             2.181                  27.7
14-10-2024 13:25:13             2.202                  28.6
14-10-2024 13:25:28             2.206                  30.9

14-10-2024 13:25:43             2.210                  32.3

14-10-2024 13:26:13             2.218                  33.1
14-10-2024 13:26:28             2.223                  33.5

14-10-2024 13:26:58             2.231                  33.4
14-10-2024 13:27:13             2.235                  32.1
14-10-2024 13:27:28             2.239                  31.1

14-10-2024 13:27:43             2.243                  30.3
14-10-2024 13:27:58             2.247                  29.4

14-10-2024 13:28:13             2.252                  28.6
14-10-2024 13:28:28             2.256                  27.5
14-10-2024 13:28:43             2.260                  26.0

14-10-2024 13:29:13             2.268                  25.8
14-10-2024 13:29:28             2.273                  27.0

14-10-2024 13:29:43             2.277                  28.6
14-10-2024 13:29:58             2.281                  29.9
14-10-2024 13:30:13             2.285                  31.1

14-10-2024 13:30:28             2.289                  32.4
14-10-2024 13:30:43             2.293                  33.5
14-10-2024 13:30:58             2.297                  34.0

14-10-2024 13:31:13             2.302                  34.5
14-10-2024 13:31:43             2.310                  33.9

14-10-2024 13:31:58             2.314                  33.1
14-10-2024 13:32:13             2.318                  32.2
14-10-2024 13:32:28             2.323                  31.3

14-10-2024 13:32:43             2.327                  30.4
14-10-2024 13:32:59             2.331                  29.4

14-10-2024 13:33:14             2.335                  27.4
14-10-2024 13:33:29             2.339                  26.5
14-10-2024 13:33:44             2.344                  26.3

14-10-2024 13:34:30             2.356                  26.7
14-10-2024 13:34:45             2.361                  28.1

14-10-2024 13:35:00             2.365                  29.7
14-10-2024 13:35:15             2.369                  31.6
14-10-2024 13:35:30             2.373                  32.9

14-10-2024 13:35:45             2.377                  33.3
14-10-2024 13:36:00             2.381                  34.2
14-10-2024 13:36:45             2.394                  33.6

14-10-2024 13:37:00             2.398                  32.8
14-10-2024 13:37:15             2.402                  31.6

14-10-2024 13:37:30             2.406                  30.6
14-10-2024 13:37:45             2.411                  29.0
14-10-2024 13:38:00             2.415                  27.6

14-10-2024 13:38:15             2.419                  26.8
14-10-2024 13:38:30             2.423                  26.0

14-10-2024 13:39:15             2.436                  26.8
14-10-2024 13:39:30             2.440                  28.0
14-10-2024 13:39:45             2.444                  30.0

14-10-2024 13:40:00             2.448                  32.3
14-10-2024 13:40:15             2.452                  33.9

14-10-2024 13:40:30             2.456                  34.9
14-10-2024 13:41:15             2.469                  34.4
14-10-2024 13:41:30             2.473                  33.1

14-10-2024 13:41:45             2.477                  32.1

14-10-2024 13:42:00             2.481                  31.2
14-10-2024 13:42:15             2.486                  30.1

14-10-2024 13:42:30             2.490                  29.0
14-10-2024 13:42:45             2.494                  28.0
14-10-2024 13:43:00             2.498                  27.4

14-10-2024 13:43:07             2.500                  27.2
14-10-2024 13:43:15             2.502                  26.3

14-10-2024 13:43:30             2.506                  25.7
14-10-2024 13:44:00             2.515                  25.5
14-10-2024 13:44:15             2.519                  27.0

14-10-2024 13:44:30             2.523                  29.3
14-10-2024 13:44:45             2.527                  31.6

14-10-2024 13:45:00             2.531                  33.2
14-10-2024 13:45:15             2.536                  34.4
14-10-2024 13:46:15             2.552                  34.7

14-10-2024 13:46:30             2.556                  32.4
14-10-2024 13:46:45             2.561                  30.5
14-10-2024 13:47:00             2.565                  29.6

14-10-2024 13:47:15             2.569                  28.3
14-10-2024 13:47:30             2.573                  26.6

14-10-2024 13:47:45             2.577                  26.1
14-10-2024 13:48:00             2.581                  25.6
14-10-2024 13:48:30             2.590                  26.0

14-10-2024 13:48:45             2.594                  27.9
14-10-2024 13:49:00             2.598                  29.3

14-10-2024 13:49:15             2.602                  31.3
14-10-2024 13:49:30             2.606                  32.9
14-10-2024 13:49:45             2.611                  33.8

14-10-2024 13:50:00             2.615                  34.2
14-10-2024 13:50:15             2.619                  33.7

14-10-2024 13:50:30             2.623                  33.0
14-10-2024 13:50:45             2.627                  32.0
14-10-2024 13:51:00             2.631                  30.8

14-10-2024 13:51:15             2.636                  29.9
14-10-2024 13:51:30             2.640                  29.0
14-10-2024 13:51:45             2.644                  28.2

14-10-2024 13:52:00             2.648                  27.3
14-10-2024 13:52:15             2.652                  26.7

14-10-2024 13:52:30             2.656                  26.1
14-10-2024 13:53:00             2.665                  25.4
14-10-2024 13:53:15             2.669                  27.4

14-10-2024 13:53:30             2.673                  29.3
14-10-2024 13:53:45             2.677                  31.4

14-10-2024 13:54:00             2.681                  33.1
14-10-2024 13:54:15             2.686                  35.0
14-10-2024 13:54:30             2.690                  36.0

14-10-2024 13:54:45             2.694                  36.1
14-10-2024 13:55:00             2.698                  35.9

14-10-2024 13:55:15             2.702                  33.4
14-10-2024 13:55:30             2.706                  31.8
14-10-2024 13:55:45             2.711                  30.9

14-10-2024 13:56:00             2.715                  29.5

14-10-2024 13:56:15             2.719                  28.9
14-10-2024 13:56:30             2.723                  27.8

14-10-2024 13:56:45             2.727                  26.9
14-10-2024 13:57:00             2.731                  26.0
14-10-2024 13:57:15             2.736                  25.1

14-10-2024 13:57:30             2.740                  24.9
14-10-2024 13:57:45             2.744                  26.2

14-10-2024 13:58:00             2.748                  29.1
14-10-2024 13:58:15             2.752                  29.8
14-10-2024 13:58:30             2.756                  30.3

14-10-2024 13:58:45             2.761                  31.9
14-10-2024 13:59:00             2.765                  33.4

14-10-2024 13:59:15             2.769                  34.2
14-10-2024 13:59:31             2.773                  34.7
14-10-2024 13:59:46             2.778                  34.5

14-10-2024 14:00:01             2.782                  33.1
14-10-2024 14:00:16             2.786                  31.1
14-10-2024 14:00:31             2.790                  29.2

14-10-2024 14:00:46             2.794                  27.9
14-10-2024 14:01:01             2.798                  26.4

14-10-2024 14:02:01             2.815                  27.0
14-10-2024 14:02:16             2.819                  27.7
14-10-2024 14:02:31             2.823                  30.2

14-10-2024 14:02:46             2.828                  32.5
14-10-2024 14:03:01             2.832                  33.2

14-10-2024 14:03:16             2.836                  34.0
14-10-2024 14:04:01             2.848                  33.6
14-10-2024 14:04:16             2.852                  32.6

14-10-2024 14:04:31             2.857                  30.6
14-10-2024 14:04:46             2.861                  29.0

14-10-2024 14:05:01             2.865                  27.6
14-10-2024 14:05:16             2.869                  26.6
14-10-2024 14:05:31             2.873                  25.5

14-10-2024 14:05:46             2.878                  24.5
14-10-2024 14:06:01             2.882                  24.0
14-10-2024 14:06:31             2.890                  24.7

14-10-2024 14:06:46             2.894                  28.5
14-10-2024 14:07:01             2.898                  32.0

14-10-2024 14:07:16             2.903                  35.0
14-10-2024 14:07:31             2.907                  37.4
14-10-2024 14:07:46             2.911                  38.4

14-10-2024 14:08:16             2.919                  37.8
14-10-2024 14:08:31             2.923                  36.3

14-10-2024 14:08:46             2.927                  34.5
14-10-2024 14:09:01             2.932                  32.6
14-10-2024 14:09:16             2.936                  31.3

14-10-2024 14:09:31             2.940                  29.0
14-10-2024 14:09:46             2.944                  27.1

14-10-2024 14:10:01             2.948                  25.9
14-10-2024 14:10:16             2.953                  23.8
14-10-2024 14:11:01             2.965                  24.6

14-10-2024 14:11:16             2.969                  27.4

14-10-2024 14:11:31             2.973                  30.1
14-10-2024 14:11:46             2.977                  32.7

14-10-2024 14:12:01             2.982                  35.3
14-10-2024 14:12:16             2.986                  36.6
14-10-2024 14:13:01             2.998                  36.4

14-10-2024 14:13:07             3.000                  35.2
14-10-2024 14:13:16             3.003                  34.1

14-10-2024 14:13:31             3.007                  32.1
14-10-2024 14:13:46             3.011                  30.5
14-10-2024 14:14:01             3.015                  28.5

14-10-2024 14:14:16             3.019                  26.7
14-10-2024 14:14:31             3.023                  26.1

14-10-2024 14:14:46             3.027                  25.2
14-10-2024 14:15:31             3.040                  25.4
14-10-2024 14:15:46             3.044                  26.6

14-10-2024 14:16:01             3.048                  28.8
14-10-2024 14:16:16             3.053                  31.0
14-10-2024 14:16:31             3.057                  32.9

14-10-2024 14:16:46             3.061                  34.5
14-10-2024 14:17:31             3.073                  34.8

14-10-2024 14:17:46             3.077                  33.5
14-10-2024 14:18:01             3.082                  31.5
14-10-2024 14:18:16             3.086                  30.0

14-10-2024 14:18:31             3.090                  28.2
14-10-2024 14:18:46             3.094                  26.2

14-10-2024 14:19:01             3.098                  24.7
14-10-2024 14:19:46             3.111                  25.4
14-10-2024 14:20:01             3.115                  27.2

14-10-2024 14:20:16             3.119                  29.5
14-10-2024 14:20:31             3.123                  31.9

14-10-2024 14:20:46             3.127                  34.3
14-10-2024 14:21:01             3.132                  36.1
14-10-2024 14:21:16             3.136                  37.1

14-10-2024 14:21:46             3.144                  36.7
14-10-2024 14:22:01             3.148                  35.2
14-10-2024 14:22:16             3.153                  33.4

14-10-2024 14:22:31             3.157                  30.7
14-10-2024 14:22:46             3.161                  29.0

14-10-2024 14:23:01             3.165                  26.6
14-10-2024 14:23:16             3.169                  25.1
14-10-2024 14:23:31             3.173                  24.4

14-10-2024 14:23:46             3.177                  23.5
14-10-2024 14:24:16             3.186                  23.8

14-10-2024 14:24:31             3.190                  26.3
14-10-2024 14:24:46             3.194                  29.7
14-10-2024 14:25:01             3.198                  33.3

14-10-2024 14:25:16             3.203                  36.1
14-10-2024 14:25:31             3.207                  37.7

14-10-2024 14:26:16             3.219                  37.0
14-10-2024 14:26:31             3.223                  35.4
14-10-2024 14:26:46             3.227                  33.1

14-10-2024 14:27:01             3.232                  30.4

14-10-2024 14:27:16             3.236                  27.9
14-10-2024 14:27:31             3.240                  26.3

14-10-2024 14:27:46             3.244                  25.0
14-10-2024 14:28:01             3.248                  23.8
14-10-2024 14:28:31             3.257                  24.1

14-10-2024 14:28:46             3.261                  25.5
14-10-2024 14:29:01             3.265                  27.7

14-10-2024 14:29:16             3.269                  30.2
14-10-2024 14:29:31             3.273                  32.9
14-10-2024 14:29:46             3.278                  35.2

14-10-2024 14:30:01             3.282                  36.9
14-10-2024 14:30:31             3.290                  36.6

14-10-2024 14:30:46             3.294                  35.5
14-10-2024 14:31:01             3.298                  34.1
14-10-2024 14:31:16             3.302                  32.4

14-10-2024 14:31:31             3.307                  30.8
14-10-2024 14:31:46             3.311                  28.6
14-10-2024 14:32:01             3.315                  26.4

14-10-2024 14:32:16             3.319                  24.2
14-10-2024 14:32:31             3.323                  22.2

14-10-2024 14:33:01             3.332                  21.3
14-10-2024 14:33:16             3.336                  26.3
14-10-2024 14:33:31             3.340                  28.0

14-10-2024 14:33:46             3.344                  32.4
14-10-2024 14:34:01             3.348                  36.4

14-10-2024 14:34:16             3.352                  39.0
14-10-2024 14:35:01             3.365                  38.7
14-10-2024 14:35:16             3.369                  36.4

14-10-2024 14:35:31             3.373                  33.5
14-10-2024 14:35:46             3.378                  32.1

14-10-2024 14:36:01             3.382                  30.2
14-10-2024 14:36:16             3.386                  28.2
14-10-2024 14:36:31             3.390                  26.0

14-10-2024 14:36:46             3.394                  23.8
14-10-2024 14:37:01             3.398                  22.7
14-10-2024 14:37:16             3.402                  22.4

14-10-2024 14:37:31             3.407                  24.2
14-10-2024 14:37:46             3.411                  26.4

14-10-2024 14:38:01             3.415                  28.1
14-10-2024 14:38:16             3.419                  31.6
14-10-2024 14:38:31             3.423                  34.8

14-10-2024 14:38:46             3.428                  37.3
14-10-2024 14:39:31             3.440                  36.4

14-10-2024 14:39:46             3.444                  34.5
14-10-2024 14:40:01             3.448                  32.6
14-10-2024 14:40:16             3.452                  31.3

14-10-2024 14:40:31             3.457                  28.9
14-10-2024 14:40:46             3.461                  26.7

14-10-2024 14:41:01             3.465                  24.9
14-10-2024 14:41:16             3.469                  22.9
14-10-2024 14:41:31             3.473                  20.6

14-10-2024 14:41:46             3.478                  19.5

14-10-2024 14:42:01             3.482                  19.7
14-10-2024 14:42:16             3.486                  22.7

14-10-2024 14:42:31             3.490                  26.5
14-10-2024 14:42:46             3.494                  30.6
14-10-2024 14:43:01             3.498                  34.8

14-10-2024 14:43:07             3.500                  35.9
14-10-2024 14:43:16             3.502                  38.2

14-10-2024 14:43:31             3.507                  40.2
14-10-2024 14:43:46             3.511                  40.4
14-10-2024 14:44:01             3.515                  38.6

14-10-2024 14:44:16             3.519                  36.6
14-10-2024 14:44:31             3.523                  34.3

14-10-2024 14:44:46             3.528                  31.3
14-10-2024 14:45:01             3.532                  28.2
14-10-2024 14:45:16             3.536                  25.6

14-10-2024 14:45:31             3.540                  22.7
14-10-2024 14:45:46             3.544                  19.4
14-10-2024 14:46:01             3.548                  17.9

14-10-2024 14:46:16             3.552                  17.6
14-10-2024 14:46:31             3.557                  19.8

14-10-2024 14:46:47             3.561                  23.4
14-10-2024 14:47:02             3.565                  27.6
14-10-2024 14:47:17             3.569                  31.8

14-10-2024 14:47:32             3.574                  35.6
14-10-2024 14:47:47             3.578                  38.6

14-10-2024 14:48:02             3.582                  40.3
14-10-2024 14:48:32             3.590                  40.2
14-10-2024 14:48:48             3.595                  38.1

14-10-2024 14:49:03             3.599                  35.8
14-10-2024 14:49:18             3.603                  32.6

14-10-2024 14:49:33             3.607                  28.4
14-10-2024 14:49:48             3.611                  24.6
14-10-2024 14:50:03             3.616                  22.0

14-10-2024 14:50:18             3.620                  20.0
14-10-2024 14:50:48             3.628                  20.5
14-10-2024 14:51:03             3.632                  22.5

14-10-2024 14:51:18             3.636                  25.0
14-10-2024 14:51:33             3.641                  27.9

14-10-2024 14:51:48             3.645                  31.0
14-10-2024 14:52:03             3.649                  33.9
14-10-2024 14:52:18             3.653                  36.6

14-10-2024 14:52:33             3.657                  38.8
14-10-2024 14:52:48             3.661                  40.2

14-10-2024 14:53:18             3.670                  39.3
14-10-2024 14:53:33             3.674                  36.5
14-10-2024 14:53:48             3.678                  32.6

14-10-2024 14:54:03             3.682                  28.9
14-10-2024 14:54:18             3.686                  26.1

14-10-2024 14:54:33             3.691                  23.7
14-10-2024 14:54:48             3.695                  21.1
14-10-2024 14:55:03             3.699                  19.5

14-10-2024 14:55:18             3.703                  18.9

14-10-2024 14:55:33             3.707                  20.9
14-10-2024 14:55:48             3.711                  24.0

14-10-2024 14:56:03             3.716                  26.9
14-10-2024 14:56:18             3.720                  30.7
14-10-2024 14:56:33             3.724                  34.7

14-10-2024 14:56:48             3.728                  38.1
14-10-2024 14:57:03             3.732                  40.0

14-10-2024 14:57:33             3.741                  40.3
14-10-2024 14:57:48             3.745                  38.4
14-10-2024 14:58:03             3.749                  35.5

14-10-2024 14:58:18             3.753                  32.2
14-10-2024 14:58:33             3.757                  29.0

14-10-2024 14:58:48             3.761                  25.7
14-10-2024 14:59:03             3.766                  22.4
14-10-2024 14:59:18             3.770                  19.7

14-10-2024 14:59:33             3.774                  18.2
14-10-2024 14:59:48             3.778                  18.4
14-10-2024 15:00:03             3.782                  21.2

14-10-2024 15:00:18             3.786                  25.3
14-10-2024 15:00:33             3.791                  29.6

14-10-2024 15:00:48             3.795                  34.0
14-10-2024 15:01:03             3.799                  37.4
14-10-2024 15:01:18             3.803                  40.0

14-10-2024 15:01:33             3.807                  40.7
14-10-2024 15:01:48             3.811                  41.0

14-10-2024 15:02:03             3.816                  40.4
14-10-2024 15:02:18             3.820                  35.1
14-10-2024 15:02:33             3.824                  33.7

14-10-2024 15:02:48             3.828                  30.1
14-10-2024 15:03:03             3.832                  27.0

14-10-2024 15:03:18             3.836                  23.7
14-10-2024 15:03:33             3.841                  20.5
14-10-2024 15:03:48             3.845                  19.0

14-10-2024 15:04:18             3.853                  19.9
14-10-2024 15:04:33             3.857                  23.5
14-10-2024 15:04:48             3.861                  27.9

14-10-2024 15:05:03             3.866                  32.3
14-10-2024 15:05:18             3.870                  36.1

14-10-2024 15:05:33             3.874                  38.9
14-10-2024 15:05:48             3.878                  40.3
14-10-2024 15:06:18             3.886                  40.6

14-10-2024 15:06:33             3.891                  37.5
14-10-2024 15:06:48             3.895                  34.8

14-10-2024 15:07:03             3.899                  32.1
14-10-2024 15:07:18             3.903                  27.9
14-10-2024 15:07:33             3.907                  23.9

14-10-2024 15:07:48             3.911                  20.9
14-10-2024 15:08:03             3.916                  19.1

14-10-2024 15:08:33             3.924                  19.1
14-10-2024 15:08:48             3.928                  22.2
14-10-2024 15:09:03             3.932                  26.3

14-10-2024 15:09:18             3.936                  30.3

14-10-2024 15:09:33             3.941                  34.2
14-10-2024 15:09:48             3.945                  38.1

14-10-2024 15:10:03             3.949                  40.9
14-10-2024 15:10:18             3.953                  41.3
14-10-2024 15:10:33             3.957                  39.9

14-10-2024 15:10:48             3.961                  37.4
14-10-2024 15:11:03             3.966                  34.3

14-10-2024 15:11:18             3.970                  31.5
14-10-2024 15:11:33             3.974                  28.9
14-10-2024 15:11:48             3.978                  26.1

14-10-2024 15:12:04             3.983                  23.6
14-10-2024 15:12:19             3.987                  21.3

14-10-2024 15:12:34             3.991                  19.9
14-10-2024 15:13:07             4.000                  20.6
14-10-2024 15:13:19             4.003                  23.6

14-10-2024 15:13:34             4.007                  27.3
14-10-2024 15:13:49             4.012                  31.8
14-10-2024 15:14:04             4.016                  35.9

14-10-2024 15:14:19             4.020                  39.2
14-10-2024 15:14:34             4.024                  40.9

14-10-2024 15:15:04             4.033                  40.8
14-10-2024 15:15:19             4.037                  37.8
14-10-2024 15:15:34             4.041                  35.1

14-10-2024 15:15:49             4.045                  32.2
14-10-2024 15:16:04             4.049                  28.5

14-10-2024 15:16:19             4.053                  24.8
14-10-2024 15:16:34             4.057                  21.7
14-10-2024 15:16:49             4.062                  18.8

14-10-2024 15:17:04             4.066                  17.7
14-10-2024 15:17:19             4.070                  18.5

14-10-2024 15:17:34             4.074                  21.1
14-10-2024 15:17:49             4.078                  24.8
14-10-2024 15:18:04             4.083                  28.9

14-10-2024 15:18:19             4.087                  33.2
14-10-2024 15:18:34             4.091                  37.0
14-10-2024 15:18:49             4.095                  39.7

14-10-2024 15:19:04             4.099                  40.9
14-10-2024 15:19:19             4.103                  40.8

14-10-2024 15:19:34             4.107                  38.6
14-10-2024 15:19:49             4.112                  36.1
14-10-2024 15:20:04             4.116                  32.9

14-10-2024 15:20:19             4.120                  29.9
14-10-2024 15:20:34             4.124                  26.0

14-10-2024 15:20:49             4.128                  22.5
14-10-2024 15:21:04             4.133                  20.3
14-10-2024 15:21:19             4.137                  19.7

14-10-2024 15:21:34             4.141                  19.3
14-10-2024 15:21:49             4.145                  23.6

14-10-2024 15:22:04             4.149                  25.5
14-10-2024 15:22:19             4.153                  29.5
14-10-2024 15:22:34             4.158                  34.0

14-10-2024 15:22:49             4.162                  37.7

14-10-2024 15:23:04             4.166                  40.3
14-10-2024 15:23:34             4.174                  39.9

14-10-2024 15:23:49             4.178                  38.0
14-10-2024 15:24:04             4.182                  35.0
14-10-2024 15:24:19             4.187                  31.4

14-10-2024 15:24:34             4.191                  27.8
14-10-2024 15:24:49             4.195                  24.4

14-10-2024 15:25:04             4.199                  20.9
14-10-2024 15:25:19             4.203                  19.0
14-10-2024 15:25:49             4.212                  19.0

14-10-2024 15:26:04             4.216                  22.3
14-10-2024 15:26:19             4.220                  26.4

14-10-2024 15:26:34             4.224                  30.7
14-10-2024 15:26:49             4.228                  34.6
14-10-2024 15:27:04             4.232                  36.8

14-10-2024 15:27:19             4.237                  40.1
14-10-2024 15:27:34             4.241                  41.6
14-10-2024 15:27:49             4.245                  41.7

14-10-2024 15:28:04             4.249                  39.7
14-10-2024 15:28:19             4.253                  36.5

14-10-2024 15:28:34             4.258                  34.0
14-10-2024 15:28:49             4.262                  30.2
14-10-2024 15:29:04             4.266                  24.6

14-10-2024 15:29:19             4.270                  20.6
14-10-2024 15:29:34             4.274                  17.4

14-10-2024 15:29:49             4.278                  16.2
14-10-2024 15:30:04             4.282                  16.9
14-10-2024 15:30:19             4.287                  20.4

14-10-2024 15:30:34             4.291                  26.4
14-10-2024 15:30:49             4.295                  31.2

14-10-2024 15:31:04             4.299                  35.6
14-10-2024 15:31:19             4.303                  39.0
14-10-2024 15:31:34             4.308                  40.5

14-10-2024 15:31:49             4.312                  41.5
14-10-2024 15:32:19             4.320                  40.5
14-10-2024 15:32:34             4.324                  35.4

14-10-2024 15:32:49             4.328                  31.8
14-10-2024 15:33:04             4.332                  29.3

14-10-2024 15:33:19             4.337                  25.6
14-10-2024 15:33:34             4.341                  21.8
14-10-2024 15:33:49             4.345                  19.0

14-10-2024 15:34:04             4.349                  17.8
14-10-2024 15:34:19             4.353                  18.1

14-10-2024 15:34:34             4.358                  20.7
14-10-2024 15:34:49             4.362                  25.4
14-10-2024 15:35:04             4.366                  30.7

14-10-2024 15:35:19             4.370                  35.9
14-10-2024 15:35:34             4.374                  39.8

14-10-2024 15:35:49             4.378                  41.8
14-10-2024 15:36:19             4.387                  40.9
14-10-2024 15:36:34             4.391                  38.1

14-10-2024 15:36:49             4.395                  34.5

14-10-2024 15:37:04             4.399                  30.4
14-10-2024 15:37:19             4.403                  26.0

14-10-2024 15:37:34             4.408                  22.9
14-10-2024 15:37:49             4.412                  20.0
14-10-2024 15:38:04             4.416                  17.7

