
                                              MFCS/win                    Report printed:                2024-10-23 10:56:47
                                             Batch Report                                              Pacific Standard Time



 Batch Name:                Biostat2L_20                        Batch created:            2024-10-14 11:13:07

 Experiment Start:          2024-10-14 11:13:07                 Experiment Stop:          2024-10-18 14:31:10

 Started by:                WE42591\BIOSTAT                     Finished by:              WE42591\BIOSTAT



 Raw                                                  AFOAM

  Data
                                                      Value


 Date    /  Time                Age

14-10-2024 11:13:07             0.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 11:43:07             0.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 12:13:07             1.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 12:43:07             1.500   179769313486232000000000000000000   INVAL/OFF

14-10-2024 13:13:07             2.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 13:43:07             2.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 14:13:07             3.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 14:43:07             3.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 15:13:07             4.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 15:43:07             4.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 16:13:07             5.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 16:43:07             5.500   179769313486232000000000000000000   INVAL/OFF

14-10-2024 17:13:07             6.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 17:43:07             6.500   179769313486232000000000000000000   INVAL/OFF

14-10-2024 18:13:07             7.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 18:43:07             7.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 19:13:07             8.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 19:43:07             8.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 20:13:07             9.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 20:43:07             9.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 21:13:07            10.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 21:43:07            10.500   179769313486232000000000000000000   INVAL/OFF

14-10-2024 22:13:07            11.000   179769313486232000000000000000000   INVAL/OFF
14-10-2024 22:43:07            11.500   179769313486232000000000000000000   INVAL/OFF
14-10-2024 23:13:07            12.000   179769313486232000000000000000000   INVAL/OFF

14-10-2024 23:43:07            12.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 00:13:07            13.000   179769313486232000000000000000000   INVAL/OFF

15-10-2024 00:43:07            13.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 01:13:07            14.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 01:43:07            14.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 02:13:07            15.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 02:43:07            15.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 03:13:07            16.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 03:43:07            16.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 04:13:07            17.000   179769313486232000000000000000000   INVAL/OFF

15-10-2024 04:43:07            17.500   179769313486232000000000000000000   INVAL/OFF


15-10-2024 05:13:07            18.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 05:43:07            18.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 06:13:07            19.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 06:43:07            19.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 07:13:07            20.000   179769313486232000000000000000000   INVAL/OFF

15-10-2024 07:43:07            20.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 08:13:07            21.000   179769313486232000000000000000000   INVAL/OFF

15-10-2024 08:43:07            21.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 09:13:07            22.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 09:43:07            22.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 10:13:07            23.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 10:43:07            23.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 11:13:07            24.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 11:43:07            24.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 12:13:07            25.000   179769313486232000000000000000000   INVAL/OFF

15-10-2024 12:43:07            25.500   179769313486232000000000000000000   INVAL/OFF
15-10-2024 13:13:07            26.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 13:43:07            26.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 14:13:07            27.000   179769313486232000000000000000000   INVAL/OFF
15-10-2024 14:43:07            27.500   179769313486232000000000000000000   INVAL/OFF

15-10-2024 15:13:07            28.000   179769313486232000000000000000000   INVAL/OFF
