Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;
Sensor:;;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-1;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;BDCU-2;
Channel:;;CH0-CO2;CH1-O2;Abs_Hum;Rel_Hum;Temperature;Pressure;CH1-NO;Abs_Hum;Rel_Hum;Temperature;Pressure;CH0-CO2;CH1-O2;
Unit:;;Vol %;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;Vol %;°C;bar;Vol %;Vol %;
Id:;;25;26;27;28;29;30;31;19;20;21;22;23;24;
Serial:;;890;890;890;890;890;890;890;883;883;883;883;883;883;
UTC;LocalTime;
2024-11-12 21:02:31;2024-11-12 13:02:31;0.15332;20.79046;2.09919;57.34188;27.59022;1.00156;;1.61189;45.87625;26.9173;1.00217;0.17747;20.78912;
2024-11-12 21:02:36;2024-11-12 13:02:36;0.15332;20.79046;2.09919;57.34188;27.59022;1.00156;;1.61761;45.97543;26.944;1.00217;0.1772;20.79076;
2024-11-12 21:02:41;2024-11-12 13:02:41;0.15332;20.79046;2.09919;57.34188;27.59022;1.00156;;1.61761;45.97543;26.944;1.00217;0.1772;20.79076;
2024-11-12 21:02:46;2024-11-12 13:02:46;0.15589;20.79007;1.00156;0.15589;20.79007;1.00156;;1.61761;45.97543;26.944;1.00217;0.1772;20.79076;
2024-11-12 21:02:51;2024-11-12 13:02:51;0.15589;20.79007;1.00156;0.15589;20.79007;1.00156;;1.61761;45.97543;26.944;1.00217;0.1772;20.79076;
2024-11-12 21:02:56;2024-11-12 13:02:56;0.15616;20.78914;2.11793;57.89578;27.57687;1.0016;;1.00221;0.17755;20.79273;1.00221;0.17755;20.79273;
2024-11-12 21:03:01;2024-11-12 13:03:01;0.15616;20.78914;2.11793;57.89578;27.57687;1.0016;;1.00221;0.17755;20.79273;1.00221;0.17755;20.79273;
2024-11-12 21:03:06;2024-11-12 13:03:06;0.15711;20.78557;1.0016;0.15711;20.78557;1.0016;;1.00222;0.17774;20.79237;1.00222;0.17774;20.79237;
2024-11-12 21:03:11;2024-11-12 13:03:11;0.15711;20.78557;1.0016;0.15711;20.78557;1.0016;;1.00222;0.17774;20.79237;1.00222;0.17774;20.79237;
2024-11-12 21:03:16;2024-11-12 13:03:16;0.15747;20.78416;2.13052;58.22232;27.61959;1.00162;;1.00221;0.17837;20.79319;1.00221;0.17837;20.79319;
2024-11-12 21:03:21;2024-11-12 13:03:21;0.15747;20.78416;2.13052;58.22232;27.61959;1.00162;;1.00221;0.17837;20.79319;1.00221;0.17837;20.79319;
2024-11-12 21:03:26;2024-11-12 13:03:26;0.15747;20.78416;2.13052;58.22232;27.61959;1.00162;;1.63458;46.55375;26.944;1.00223;0.17824;20.79343;
2024-11-12 21:03:31;2024-11-12 13:03:31;0.15747;20.78416;2.13052;58.22232;27.61959;1.00162;;1.63458;46.55375;26.944;1.00223;0.17824;20.79343;
2024-11-12 21:03:36;2024-11-12 13:03:36;0.15867;20.78302;2.14285;58.54276;27.61959;1.0016;;1.63458;46.55375;26.944;1.00223;0.17824;20.79343;
2024-11-12 21:03:41;2024-11-12 13:03:41;0.15867;20.78302;2.14285;58.54276;27.61959;1.0016;;1.63458;46.55375;26.944;1.00223;0.17824;20.79343;
2024-11-12 21:03:46;2024-11-12 13:03:46;0.15959;20.78388;2.1476;58.67399;27.61959;1.00156;;1.64375;46.69108;26.93065;1.00216;0.17808;20.79546;
2024-11-12 21:03:51;2024-11-12 13:03:51;0.15959;20.78388;2.1476;58.67399;27.61959;1.00156;;1.64375;46.69108;26.93065;1.00216;0.17808;20.79546;
