Fermenter:;;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter01;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter02;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;Fermenter03;
2026-05-12 22:28:14;2026-05-12 15:28:14;0.06977;20.78612;1.51746;45.41695;26.07881;0.99464;;0.99578;0.07552;20.88549;0.99578;0.07552;20.88549;1.26773;34.86992;27.48341;0.99412;0.07591;21.14529;
2026-05-12 22:28:19;2026-05-12 15:28:19;0.06977;20.78612;1.51746;45.41695;26.07881;0.99464;;0.99578;0.07552;20.88549;0.99578;0.07552;20.88549;1.26773;34.86992;27.48341;0.99412;0.07591;21.14529;
2026-05-12 22:28:24;2026-05-12 15:28:24;0.07387;20.77833;0.99466;0.07387;20.77833;0.99466;;0.99578;0.07552;20.88549;0.99578;0.07552;20.88549;0.99414;0.07941;21.14151;0.99414;0.07941;21.14151;
2026-05-12 22:28:29;2026-05-12 15:28:29;0.07387;20.77833;0.99466;0.07387;20.77833;0.99466;;0.99578;0.07552;20.88549;0.99578;0.07552;20.88549;0.99414;0.07941;21.14151;0.99414;0.07941;21.14151;
2026-05-12 22:28:34;2026-05-12 15:28:34;0.07387;20.77833;0.99466;0.07387;20.77833;0.99466;;0.99578;0.07946;20.87505;0.99578;0.07946;20.87505;1.26649;34.98436;27.49676;0.99416;0.08134;21.1312;
2026-05-12 22:28:39;2026-05-12 15:28:39;0.07387;20.77833;0.99466;0.07387;20.77833;0.99466;;0.99578;0.07946;20.87505;0.99578;0.07946;20.87505;1.26649;34.98436;27.49676;0.99416;0.08134;21.1312;
2026-05-12 22:28:44;2026-05-12 15:28:44;0.07672;20.77067;1.52141;45.49172;26.05211;0.99468;;0.99578;0.07946;20.87505;0.99578;0.07946;20.87505;0.99417;0.08464;21.12497;0.99417;0.08464;21.12497;
2026-05-12 22:28:49;2026-05-12 15:28:49;0.07672;20.77067;1.52141;45.49172;26.05211;0.99468;;0.99578;0.07946;20.87505;0.99578;0.07946;20.87505;0.99417;0.08464;21.12497;0.99417;0.08464;21.12497;
2026-05-12 22:28:54;2026-05-12 15:28:54;0.07922;20.76544;0.99472;0.07922;20.76544;0.99472;;0.99579;0.08422;20.86593;0.99579;0.08422;20.86593;0.99417;0.08464;21.12497;0.99417;0.08464;21.12497;
2026-05-12 22:28:59;2026-05-12 15:28:59;0.07922;20.76544;0.99472;0.07922;20.76544;0.99472;;0.99579;0.08422;20.86593;0.99579;0.08422;20.86593;0.99417;0.08464;21.12497;0.99417;0.08464;21.12497;
2026-05-12 22:29:04;2026-05-12 15:29:04;0.07922;20.76544;0.99472;0.07922;20.76544;0.99472;;1.25697;38.2269;25.78508;0.99581;0.08757;20.86292;1.27053;35.0576;27.48341;0.99422;0.09252;21.11721;
2026-05-12 22:29:09;2026-05-12 15:29:09;0.07922;20.76544;0.99472;0.07922;20.76544;0.99472;;1.25697;38.2269;25.78508;0.99581;0.08757;20.86292;1.27053;35.0576;27.48341;0.99422;0.09252;21.11721;
2026-05-12 22:29:14;2026-05-12 15:29:14;0.08346;20.76266;0.99469;0.08346;20.76266;0.99469;;1.25697;38.2269;25.78508;0.99581;0.08757;20.86292;1.27188;35.03319;27.48341;0.99416;0.09405;21.11472;
2026-05-12 22:29:19;2026-05-12 15:29:19;0.08346;20.76266;0.99469;0.08346;20.76266;0.99469;;1.25697;38.2269;25.78508;0.99581;0.08757;20.86292;1.27188;35.03319;27.48341;0.99416;0.09405;21.11472;
2026-05-12 22:29:24;2026-05-12 15:29:24;0.08573;20.7588;0.9946;0.08573;20.7588;0.9946;;0.99573;0.09139;20.85649;0.99573;0.09139;20.85649;0.9941;0.0976;21.11182;0.9941;0.0976;21.11182;
2026-05-12 22:29:29;2026-05-12 15:29:29;0.08573;20.7588;0.9946;0.08573;20.7588;0.9946;;0.99573;0.09139;20.85649;0.99573;0.09139;20.85649;0.9941;0.0976;21.11182;0.9941;0.0976;21.11182;
2026-05-12 22:29:34;2026-05-12 15:29:34;0.0866;20.75749;1.52087;45.52682;26.05211;0.99459;;0.99575;0.09464;20.85338;0.99575;0.09464;20.85338;0.9941;0.0976;21.11182;0.9941;0.0976;21.11182;
2026-05-12 22:29:39;2026-05-12 15:29:39;0.0866;20.75749;1.52087;45.52682;26.05211;0.99459;;0.99575;0.09464;20.85338;0.99575;0.09464;20.85338;0.9941;0.0976;21.11182;0.9941;0.0976;21.11182;
2026-05-12 22:29:44;2026-05-12 15:29:44;0.0866;20.75749;1.52087;45.52682;26.05211;0.99459;;1.26455;38.50156;25.79843;0.99576;0.09753;20.85008;1.27416;35.13543;27.49676;0.99409;0.10279;21.1077;
2026-05-12 22:29:49;2026-05-12 15:29:49;0.0866;20.75749;1.52087;45.52682;26.05211;0.99459;;1.26455;38.50156;25.79843;0.99576;0.09753;20.85008;1.27416;35.13543;27.49676;0.99409;0.10279;21.1077;
2026-05-12 22:29:54;2026-05-12 15:29:54;0.09056;20.74975;0.9946;0.09056;20.74975;0.9946;;1.26511;38.57481;25.78508;0.99577;0.10009;20.84592;0.99411;0.10407;21.10515;0.99411;0.10407;21.10515;
2026-05-12 22:29:59;2026-05-12 15:29:59;0.09056;20.74975;0.9946;0.09056;20.74975;0.9946;;1.26511;38.57481;25.78508;0.99577;0.10009;20.84592;0.99411;0.10407;21.10515;0.99411;0.10407;21.10515;
2026-05-12 22:30:04;2026-05-12 15:30:04;0.09182;20.74657;0.99463;0.09182;20.74657;0.99463;;1.27076;38.57481;25.77172;0.99575;0.10148;20.84294;0.99411;0.10407;21.10515;0.99411;0.10407;21.10515;
2026-05-12 22:30:09;2026-05-12 15:30:09;0.09182;20.74657;0.99463;0.09182;20.74657;0.99463;;1.27076;38.57481;25.77172;0.99575;0.10148;20.84294;0.99411;0.10407;21.10515;0.99411;0.10407;21.10515;
2026-05-12 22:30:14;2026-05-12 15:30:14;0.09407;20.74384;0.99464;0.09407;20.74384;0.99464;;1.27076;38.57481;25.77172;0.99575;0.10148;20.84294;0.99406;0.10865;21.10346;0.99406;0.10865;21.10346;
2026-05-12 22:30:19;2026-05-12 15:30:19;0.09407;20.74384;0.99464;0.09407;20.74384;0.99464;;1.27076;38.57481;25.77172;0.99575;0.10148;20.84294;0.99406;0.10865;21.10346;0.99406;0.10865;21.10346;
2026-05-12 22:30:24;2026-05-12 15:30:24;0.09559;20.74368;1.51277;45.30861;26.06546;0.99462;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99406;0.10865;21.10346;0.99406;0.10865;21.10346;
2026-05-12 22:30:29;2026-05-12 15:30:29;0.09559;20.74368;1.51277;45.30861;26.06546;0.99462;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99406;0.10865;21.10346;0.99406;0.10865;21.10346;
2026-05-12 22:30:34;2026-05-12 15:30:34;0.09697;20.74379;0.99473;0.09697;20.74379;0.99473;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99423;0.11418;21.0941;0.99423;0.11418;21.0941;
2026-05-12 22:30:39;2026-05-12 15:30:39;0.09697;20.74379;0.99473;0.09697;20.74379;0.99473;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99423;0.11418;21.0941;0.99423;0.11418;21.0941;
2026-05-12 22:30:44;2026-05-12 15:30:44;0.09905;20.7413;0.99475;0.09905;20.7413;0.99475;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99428;0.11675;21.08678;0.99428;0.11675;21.08678;
2026-05-12 22:30:49;2026-05-12 15:30:49;0.09905;20.7413;0.99475;0.09905;20.7413;0.99475;;1.27317;38.70298;25.78508;0.99571;0.10676;20.84203;0.99428;0.11675;21.08678;0.99428;0.11675;21.08678;
2026-05-12 22:30:54;2026-05-12 15:30:54;0.09905;20.7413;0.99475;0.09905;20.7413;0.99475;;0.99575;0.1127;20.83431;0.99575;0.1127;20.83431;1.2777;35.17052;27.48341;0.99414;0.11793;21.08335;
2026-05-12 22:30:59;2026-05-12 15:30:59;0.09905;20.7413;0.99475;0.09905;20.7413;0.99475;;0.99575;0.1127;20.83431;0.99575;0.1127;20.83431;1.2777;35.17052;27.48341;0.99414;0.11793;21.08335;
2026-05-12 22:31:04;2026-05-12 15:31:04;0.10238;20.7417;1.50654;45.08278;26.07881;0.9946;;0.99568;0.11387;20.83363;0.99568;0.11387;20.83363;0.99406;0.1201;21.08447;0.99406;0.1201;21.08447;
2026-05-12 22:31:09;2026-05-12 15:31:09;0.10238;20.7417;1.50654;45.08278;26.07881;0.9946;;0.99568;0.11387;20.83363;0.99568;0.11387;20.83363;0.99406;0.1201;21.08447;0.99406;0.1201;21.08447;
2026-05-12 22:31:14;2026-05-12 15:31:14;0.10394;20.74036;1.50295;45.00954;26.05211;0.99457;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.99406;0.1201;21.08447;0.99406;0.1201;21.08447;
2026-05-12 22:31:19;2026-05-12 15:31:19;0.10394;20.74036;1.50295;45.00954;26.05211;0.99457;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.99406;0.1201;21.08447;0.99406;0.1201;21.08447;
2026-05-12 22:31:24;2026-05-12 15:31:24;0.10565;20.74017;0.99454;0.10565;20.74017;0.99454;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.9941;0.12435;21.08647;0.9941;0.12435;21.08647;
2026-05-12 22:31:29;2026-05-12 15:31:29;0.10565;20.74017;0.99454;0.10565;20.74017;0.99454;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.9941;0.12435;21.08647;0.9941;0.12435;21.08647;
2026-05-12 22:31:34;2026-05-12 15:31:34;0.10769;20.73854;0.99454;0.10769;20.73854;0.99454;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.99408;0.12589;21.08521;0.99408;0.12589;21.08521;
2026-05-12 22:31:39;2026-05-12 15:31:39;0.10769;20.73854;0.99454;0.10769;20.73854;0.99454;;0.9957;0.11583;20.83203;0.9957;0.11583;20.83203;0.99408;0.12589;21.08521;0.99408;0.12589;21.08521;
2026-05-12 22:31:44;2026-05-12 15:31:44;0.10769;20.73854;0.99454;0.10769;20.73854;0.99454;;0.99568;0.12063;20.82924;0.99568;0.12063;20.82924;0.99407;0.12769;21.08366;0.99407;0.12769;21.08366;
2026-05-12 22:31:49;2026-05-12 15:31:49;0.10769;20.73854;0.99454;0.10769;20.73854;0.99454;;0.99568;0.12063;20.82924;0.99568;0.12063;20.82924;0.99407;0.12769;21.08366;0.99407;0.12769;21.08366;
2026-05-12 22:31:54;2026-05-12 15:31:54;0.11015;20.73627;0.99453;0.11015;20.73627;0.99453;;1.2822;39.028;25.79843;0.99569;0.12216;20.82857;0.99407;0.12769;21.08366;0.99407;0.12769;21.08366;
2026-05-12 22:31:59;2026-05-12 15:31:59;0.11015;20.73627;0.99453;0.11015;20.73627;0.99453;;1.2822;39.028;25.79843;0.99569;0.12216;20.82857;0.99407;0.12769;21.08366;0.99407;0.12769;21.08366;
2026-05-12 22:32:04;2026-05-12 15:32:04;0.11015;20.73627;0.99453;0.11015;20.73627;0.99453;;0.99569;0.12336;20.82772;0.99569;0.12336;20.82772;1.27953;35.25902;27.48341;0.99407;0.13071;21.07978;
2026-05-12 22:32:09;2026-05-12 15:32:09;0.11015;20.73627;0.99453;0.11015;20.73627;0.99453;;0.99569;0.12336;20.82772;0.99569;0.12336;20.82772;1.27953;35.25902;27.48341;0.99407;0.13071;21.07978;
2026-05-12 22:32:14;2026-05-12 15:32:14;0.11273;20.73326;1.48817;44.63111;26.06546;0.99455;;0.99569;0.12336;20.82772;0.99569;0.12336;20.82772;1.27745;35.25902;27.49676;0.9941;0.13198;21.08198;
2026-05-12 22:32:19;2026-05-12 15:32:19;0.11273;20.73326;1.48817;44.63111;26.06546;0.99455;;0.99569;0.12336;20.82772;0.99569;0.12336;20.82772;1.27745;35.25902;27.49676;0.9941;0.13198;21.08198;
2026-05-12 22:32:24;2026-05-12 15:32:24;0.11416;20.73008;1.48675;44.51972;26.07881;0.99468;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.28014;35.24376;27.46738;0.99422;0.13364;21.08193;
2026-05-12 22:32:29;2026-05-12 15:32:29;0.11416;20.73008;1.48675;44.51972;26.07881;0.99468;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.28014;35.24376;27.46738;0.99422;0.13364;21.08193;
2026-05-12 22:32:34;2026-05-12 15:32:34;0.11486;20.72735;1.48644;44.48005;26.05211;0.9948;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.27864;35.23461;27.48341;0.99434;0.13549;21.08275;
2026-05-12 22:32:39;2026-05-12 15:32:39;0.11486;20.72735;1.48644;44.48005;26.05211;0.9948;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.27864;35.23461;27.48341;0.99434;0.13549;21.08275;
2026-05-12 22:32:45;2026-05-12 15:32:45;0.11648;20.72517;0.99472;0.11648;20.72517;0.99472;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.27953;35.24529;27.49676;0.99426;0.13652;21.08056;
2026-05-12 22:32:49;2026-05-12 15:32:49;0.11648;20.72517;0.99472;0.11648;20.72517;0.99472;;1.28199;39.02647;25.78508;0.99576;0.12578;20.82718;1.27953;35.24529;27.49676;0.99426;0.13652;21.08056;
2026-05-12 22:32:55;2026-05-12 15:32:55;0.11648;20.72517;0.99472;0.11648;20.72517;0.99472;;0.99572;0.13072;20.82555;0.99572;0.13072;20.82555;0.99412;0.13753;21.0794;0.99412;0.13753;21.0794;
2026-05-12 22:32:59;2026-05-12 15:32:59;0.11648;20.72517;0.99472;0.11648;20.72517;0.99472;;0.99572;0.13072;20.82555;0.99572;0.13072;20.82555;0.99412;0.13753;21.0794;0.99412;0.13753;21.0794;
2026-05-12 22:33:05;2026-05-12 15:33:05;0.1196;20.72711;0.99464;0.1196;20.72711;0.99464;;1.28598;39.0631;25.77172;0.99571;0.13212;20.82716;1.27961;35.29564;27.48341;0.99408;0.13864;21.08005;
2026-05-12 22:33:09;2026-05-12 15:33:09;0.1196;20.72711;0.99464;0.1196;20.72711;0.99464;;1.28598;39.0631;25.77172;0.99571;0.13212;20.82716;1.27961;35.29564;27.48341;0.99408;0.13864;21.08005;
2026-05-12 22:33:14;2026-05-12 15:33:14;0.12095;20.72346;1.47415;44.15961;26.05211;0.99467;;1.28598;39.0631;25.77172;0.99571;0.13212;20.82716;0.99412;0.14007;21.07788;0.99412;0.14007;21.07788;
2026-05-12 22:33:20;2026-05-12 15:33:20;0.12095;20.72346;1.47415;44.15961;26.05211;0.99467;;1.28598;39.0631;25.77172;0.99571;0.13212;20.82716;0.99412;0.14007;21.07788;0.99412;0.14007;21.07788;
2026-05-12 22:33:24;2026-05-12 15:33:24;0.12154;20.72302;0.9946;0.12154;20.72302;0.9946;;1.28346;39.05547;25.81445;0.99579;0.13349;20.82101;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:30;2026-05-12 15:33:30;0.12154;20.72302;0.9946;0.12154;20.72302;0.9946;;1.28346;39.05547;25.81445;0.99579;0.13349;20.82101;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:35;2026-05-12 15:33:35;0.12308;20.72381;0.99454;0.12308;20.72381;0.99454;;1.28558;38.96391;25.78508;0.99574;0.135;20.8194;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:39;2026-05-12 15:33:39;0.12308;20.72381;0.99454;0.12308;20.72381;0.99454;;1.28558;38.96391;25.78508;0.99574;0.135;20.8194;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:45;2026-05-12 15:33:45;0.12402;20.72725;0.99459;0.12402;20.72725;0.99459;;1.2824;39.02647;25.78508;0.99573;0.13617;20.81952;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:50;2026-05-12 15:33:50;0.12402;20.72725;0.99459;0.12402;20.72725;0.99459;;1.2824;39.02647;25.78508;0.99573;0.13617;20.81952;0.99414;0.14154;21.07644;0.99414;0.14154;21.07644;
2026-05-12 22:33:55;2026-05-12 15:33:55;0.12481;20.72415;0.99457;0.12481;20.72415;0.99457;;1.28391;39.00053;25.77172;0.99571;0.13743;20.81943;0.99404;0.14523;21.07289;0.99404;0.14523;21.07289;
2026-05-12 22:34:00;2026-05-12 15:34:00;0.12481;20.72415;0.99457;0.12481;20.72415;0.99457;;1.28391;39.00053;25.77172;0.99571;0.13743;20.81943;0.99404;0.14523;21.07289;0.99404;0.14523;21.07289;
2026-05-12 22:34:05;2026-05-12 15:34:05;0.12595;20.72492;1.46185;43.67743;26.05211;0.99454;;1.28145;39.01427;25.78508;0.99562;0.1381;20.81893;1.28016;35.33226;27.48341;0.99402;0.1467;21.07655;
2026-05-12 22:34:10;2026-05-12 15:34:10;0.12595;20.72492;1.46185;43.67743;26.05211;0.99454;;1.28145;39.01427;25.78508;0.99562;0.1381;20.81893;1.28016;35.33226;27.48341;0.99402;0.1467;21.07655;
2026-05-12 22:34:15;2026-05-12 15:34:15;0.12697;20.72363;0.99457;0.12697;20.72363;0.99457;;0.99564;0.13933;20.82161;0.99564;0.13933;20.82161;1.28016;35.33226;27.48341;0.99402;0.1467;21.07655;
2026-05-12 22:34:20;2026-05-12 15:34:20;0.12697;20.72363;0.99457;0.12697;20.72363;0.99457;;0.99564;0.13933;20.82161;0.99564;0.13933;20.82161;1.28016;35.33226;27.48341;0.99402;0.1467;21.07655;
2026-05-12 22:34:25;2026-05-12 15:34:25;0.12697;20.72363;0.99457;0.12697;20.72363;0.99457;;1.27954;38.9868;25.77172;0.99567;0.14024;20.82189;0.99402;0.14897;21.07891;0.99402;0.14897;21.07891;
2026-05-12 22:34:30;2026-05-12 15:34:30;0.12697;20.72363;0.99457;0.12697;20.72363;0.99457;;1.27954;38.9868;25.77172;0.99567;0.14024;20.82189;0.99402;0.14897;21.07891;0.99402;0.14897;21.07891;
2026-05-12 22:34:35;2026-05-12 15:34:35;0.12886;20.72401;1.44915;43.39056;26.05211;0.99462;;1.27954;38.9868;25.77172;0.99567;0.14024;20.82189;1.28269;35.36889;27.46738;0.99408;0.15023;21.0797;
2026-05-12 22:34:40;2026-05-12 15:34:40;0.12886;20.72401;1.44915;43.39056;26.05211;0.99462;;1.27954;38.9868;25.77172;0.99567;0.14024;20.82189;1.28269;35.36889;27.46738;0.99408;0.15023;21.0797;
2026-05-12 22:34:45;2026-05-12 15:34:45;0.12886;20.72401;1.44915;43.39056;26.05211;0.99462;;1.27763;38.93034;25.79843;0.99565;0.14169;20.82242;1.28016;35.29564;27.48341;0.99414;0.15135;21.07446;
2026-05-12 22:34:50;2026-05-12 15:34:50;0.12886;20.72401;1.44915;43.39056;26.05211;0.99462;;1.27763;38.93034;25.79843;0.99565;0.14169;20.82242;1.28016;35.29564;27.48341;0.99414;0.15135;21.07446;
2026-05-12 22:34:55;2026-05-12 15:34:55;0.13038;20.72353;1.44593;43.20592;26.05211;0.99462;;1.27793;38.8632;25.78508;0.99556;0.14196;20.8218;1.28016;35.29564;27.48341;0.99414;0.15135;21.07446;
2026-05-12 22:35:00;2026-05-12 15:35:00;0.13038;20.72353;1.44593;43.20592;26.05211;0.99462;;1.27793;38.8632;25.78508;0.99556;0.14196;20.8218;1.28016;35.29564;27.48341;0.99414;0.15135;21.07446;
2026-05-12 22:35:05;2026-05-12 15:35:05;0.13127;20.72408;1.44132;43.14336;26.06546;0.99457;;1.27793;38.8632;25.78508;0.99556;0.14196;20.8218;1.28099;35.30785;27.46738;0.99406;0.15271;21.07219;
2026-05-12 22:35:10;2026-05-12 15:35:10;0.13127;20.72408;1.44132;43.14336;26.06546;0.99457;;1.27793;38.8632;25.78508;0.99556;0.14196;20.8218;1.28099;35.30785;27.46738;0.99406;0.15271;21.07219;
2026-05-12 22:35:15;2026-05-12 15:35:15;0.13219;20.72411;1.44011;42.95872;26.06546;0.99456;;0.99565;0.14389;20.82233;0.99565;0.14389;20.82233;1.28099;35.30785;27.46738;0.99406;0.15271;21.07219;
2026-05-12 22:35:20;2026-05-12 15:35:20;0.13219;20.72411;1.44011;42.95872;26.06546;0.99456;;0.99565;0.14389;20.82233;0.99565;0.14389;20.82233;1.28099;35.30785;27.46738;0.99406;0.15271;21.07219;
2026-05-12 22:35:25;2026-05-12 15:35:25;0.13219;20.72411;1.44011;42.95872;26.06546;0.99456;;1.27392;38.8159;25.78508;0.99571;0.14465;20.81804;0.99402;0.15486;21.06953;0.99402;0.15486;21.06953;
2026-05-12 22:35:30;2026-05-12 15:35:30;0.13219;20.72411;1.44011;42.95872;26.06546;0.99456;;1.27392;38.8159;25.78508;0.99571;0.14465;20.81804;0.99402;0.15486;21.06953;0.99402;0.15486;21.06953;
2026-05-12 22:35:35;2026-05-12 15:35:35;0.13419;20.72101;0.9946;0.13419;20.72101;0.9946;;0.99571;0.14578;20.81789;0.99571;0.14578;20.81789;0.99402;0.15486;21.06953;0.99402;0.15486;21.06953;
2026-05-12 22:35:40;2026-05-12 15:35:40;0.13419;20.72101;0.9946;0.13419;20.72101;0.9946;;0.99571;0.14578;20.81789;0.99571;0.14578;20.81789;0.99402;0.15486;21.06953;0.99402;0.15486;21.06953;
