
                                              MFCS/win                    Report printed:                2025-02-06 12:51:58
14-01-2025 11:37:53             1.430                  65.7
14-01-2025 11:38:08             1.434                  65.7
14-01-2025 11:40:53             1.480                  64.7

14-01-2025 11:41:08             1.484                  64.6
14-01-2025 11:42:06             1.500                  64.3

14-01-2025 11:46:23             1.571                  63.4
14-01-2025 11:46:38             1.576                  63.3
14-01-2025 11:50:23             1.638                  62.3

14-01-2025 11:50:38             1.642                  62.2
14-01-2025 11:54:39             1.709                  61.3

14-01-2025 11:54:54             1.713                  61.2
14-01-2025 11:57:54             1.763                  60.2
14-01-2025 11:58:09             1.768                  60.1

14-01-2025 12:01:09             1.818                  59.2
14-01-2025 12:01:24             1.822                  59.1

14-01-2025 12:04:09             1.867                  58.4
14-01-2025 12:04:24             1.872                  58.1
14-01-2025 12:07:09             1.917                  57.1

14-01-2025 12:07:24             1.922                  57.0
14-01-2025 12:10:54             1.980                  56.1
14-01-2025 12:11:09             1.984                  56.0

14-01-2025 12:12:06             2.000                  55.6
14-01-2025 12:15:40             2.059                  54.6

14-01-2025 12:15:55             2.064                  54.6
14-01-2025 12:19:55             2.130                  53.6
14-01-2025 12:20:10             2.134                  53.6

14-01-2025 12:21:40             2.159                  52.7
14-01-2025 12:21:55             2.164                  52.4

14-01-2025 12:27:25             2.255                  51.4
14-01-2025 12:27:40             2.259                  51.3
14-01-2025 12:29:40             2.293                  50.4

14-01-2025 12:29:55             2.297                  50.3
14-01-2025 12:32:55             2.347                  49.4

14-01-2025 12:33:10             2.351                  49.2
14-01-2025 12:35:40             2.393                  48.2
14-01-2025 12:35:55             2.397                  48.2

14-01-2025 12:38:40             2.443                  47.3

14-01-2025 12:38:55             2.447                  47.2
14-01-2025 12:42:06             2.500                  47.0

14-01-2025 12:43:40             2.526                  46.0
14-01-2025 12:43:55             2.530                  45.8
14-01-2025 12:46:55             2.580                  44.9

14-01-2025 12:47:10             2.584                  44.5
14-01-2025 12:51:10             2.651                  44.6

14-01-2025 12:51:25             2.655                  45.7
14-01-2025 12:53:25             2.689                  44.8
14-01-2025 12:53:40             2.693                  44.7

14-01-2025 12:57:55             2.764                  43.7
14-01-2025 12:58:10             2.768                  43.6

14-01-2025 13:12:06             3.000                  43.9
14-01-2025 13:14:40             3.043                  43.4
14-01-2025 13:14:55             3.047                  41.9

14-01-2025 13:15:10             3.051                  39.8
14-01-2025 13:15:25             3.055                  38.0
14-01-2025 13:15:40             3.059                  37.1

14-01-2025 13:15:55             3.064                  36.0
14-01-2025 13:16:10             3.068                  34.8

14-01-2025 13:16:25             3.072                  33.4
14-01-2025 13:16:40             3.076                  32.0
14-01-2025 13:16:55             3.080                  31.1

14-01-2025 13:17:10             3.084                  30.2
14-01-2025 13:17:25             3.089                  29.5

14-01-2025 13:17:40             3.093                  29.1
14-01-2025 13:17:55             3.097                  28.2
14-01-2025 13:18:10             3.101                  27.3

14-01-2025 13:18:25             3.105                  26.6
14-01-2025 13:18:40             3.109                  26.0

14-01-2025 13:18:55             3.114                  25.5
14-01-2025 13:19:10             3.118                  25.0
14-01-2025 13:19:25             3.122                  24.2

14-01-2025 13:19:40             3.126                  23.7
14-01-2025 13:19:55             3.130                  23.1
14-01-2025 13:20:10             3.134                  22.5

14-01-2025 13:20:25             3.139                  21.8
14-01-2025 13:20:40             3.143                  21.1

14-01-2025 13:22:40             3.176                  21.9
14-01-2025 13:22:55             3.180                  22.4
14-01-2025 13:23:25             3.189                  23.4

14-01-2025 13:23:40             3.193                  23.9
14-01-2025 13:24:10             3.201                  24.8

14-01-2025 13:24:25             3.205                  25.1
14-01-2025 13:27:25             3.255                  24.3
14-01-2025 13:27:40             3.259                  24.1

14-01-2025 13:35:55             3.397                  24.9
14-01-2025 13:36:10             3.401                  25.1

14-01-2025 13:42:06             3.500                  25.2
14-01-2025 13:53:40             3.693                  24.2
14-01-2025 13:53:55             3.697                  24.2

14-01-2025 13:55:40             3.726                  25.2

14-01-2025 13:55:55             3.730                  25.4
14-01-2025 14:00:55             3.814                  25.0

14-01-2025 14:01:10             3.818                  24.4
14-01-2025 14:05:25             3.889                  25.4
14-01-2025 14:05:40             3.893                  25.6

14-01-2025 14:10:10             3.968                  24.7
14-01-2025 14:10:26             3.972                  24.6

14-01-2025 14:12:06             4.000                  24.3
14-01-2025 14:15:41             4.060                  25.1
14-01-2025 14:15:56             4.064                  26.0

14-01-2025 14:16:11             4.068                  26.9
14-01-2025 14:16:26             4.072                  27.4

14-01-2025 14:18:56             4.114                  27.3
14-01-2025 14:19:11             4.118                  26.4
14-01-2025 14:19:26             4.122                  25.6

14-01-2025 14:19:41             4.126                  25.0
14-01-2025 14:23:41             4.193                  24.5
14-01-2025 14:23:56             4.197                  23.9

14-01-2025 14:25:11             4.218                  24.9
14-01-2025 14:25:26             4.222                  25.1

14-01-2025 14:32:27             4.339                  24.4
14-01-2025 14:32:42             4.343                  24.0
14-01-2025 14:34:42             4.377                  24.9

14-01-2025 14:34:57             4.381                  25.1
14-01-2025 14:42:06             4.500                  24.8

14-01-2025 14:51:43             4.660                  25.6
14-01-2025 14:51:58             4.664                  25.9
14-01-2025 14:54:58             4.714                  25.2

14-01-2025 14:55:13             4.719                  24.9
14-01-2025 15:11:13             4.985                  25.8

14-01-2025 15:11:28             4.989                  26.0
14-01-2025 15:12:06             5.000                  25.3
14-01-2025 15:12:28             5.006                  24.5

14-01-2025 15:12:43             5.010                  24.2
14-01-2025 15:16:28             5.073                  25.2
14-01-2025 15:16:43             5.077                  26.2

14-01-2025 15:18:43             5.110                  25.3
14-01-2025 15:18:58             5.114                  25.2

14-01-2025 15:19:43             5.127                  24.2
14-01-2025 15:19:58             5.131                  24.1
14-01-2025 15:23:58             5.198                  24.8

14-01-2025 15:24:13             5.202                  25.1
14-01-2025 15:29:58             5.298                  25.0

14-01-2025 15:30:13             5.302                  24.1
14-01-2025 15:31:28             5.323                  25.1
14-01-2025 15:31:43             5.327                  25.2

14-01-2025 15:32:13             5.335                  24.6
14-01-2025 15:32:28             5.339                  24.1

14-01-2025 15:34:58             5.381                  25.0
14-01-2025 15:35:13             5.385                  25.6
14-01-2025 15:40:29             5.473                  24.9

14-01-2025 15:40:44             5.477                  24.3

14-01-2025 15:41:14             5.486                  23.9
14-01-2025 15:41:29             5.490                  23.2

14-01-2025 15:42:06             5.500                  23.4
14-01-2025 15:43:44             5.527                  24.3
14-01-2025 15:43:59             5.531                  24.5

14-01-2025 15:44:59             5.548                  25.4
14-01-2025 15:45:14             5.552                  25.6

14-01-2025 15:47:29             5.590                  24.8
14-01-2025 15:47:44             5.594                  24.4
14-01-2025 15:54:30             5.707                  25.4

14-01-2025 15:54:45             5.711                  25.5
14-01-2025 15:56:30             5.740                  24.7

14-01-2025 15:56:45             5.744                  24.4
14-01-2025 16:09:45             5.961                  25.3
14-01-2025 16:10:00             5.965                  25.4

14-01-2025 16:10:45             5.977                  24.6
14-01-2025 16:11:00             5.982                  24.3
14-01-2025 16:12:06             6.000                  23.8

14-01-2025 16:14:15             6.036                  24.6
14-01-2025 16:14:30             6.040                  25.2

14-01-2025 16:27:00             6.248                  24.7
14-01-2025 16:27:15             6.253                  24.1
14-01-2025 16:27:30             6.257                  23.4

14-01-2025 16:27:45             6.261                  22.9
14-01-2025 16:28:45             6.278                  23.5

14-01-2025 16:29:00             6.282                  24.2
14-01-2025 16:29:15             6.286                  25.1
14-01-2025 16:29:30             6.290                  25.8

14-01-2025 16:32:00             6.332                  24.8
14-01-2025 16:32:15             6.336                  24.3

14-01-2025 16:34:30             6.373                  24.0
14-01-2025 16:34:45             6.378                  25.3
14-01-2025 16:35:30             6.390                  26.3

14-01-2025 16:35:45             6.394                  26.8
14-01-2025 16:36:00             6.398                  27.5
14-01-2025 16:36:15             6.403                  28.2

14-01-2025 16:36:30             6.407                  28.7
14-01-2025 16:36:45             6.411                  29.4

14-01-2025 16:38:30             6.440                  28.7
14-01-2025 16:38:45             6.444                  27.9
14-01-2025 16:39:00             6.448                  27.0

14-01-2025 16:39:15             6.453                  26.5
14-01-2025 16:39:45             6.461                  25.7

14-01-2025 16:40:00             6.465                  25.2
14-01-2025 16:40:15             6.469                  24.7
14-01-2025 16:40:30             6.473                  23.9

14-01-2025 16:42:06             6.500                  24.5
14-01-2025 16:42:30             6.507                  25.1

14-01-2025 16:42:45             6.511                  25.5
14-01-2025 16:43:45             6.528                  26.5
14-01-2025 16:44:00             6.532                  26.7

14-01-2025 16:45:15             6.553                  26.0

14-01-2025 16:45:30             6.557                  25.6
14-01-2025 16:46:00             6.565                  24.6

14-01-2025 16:46:16             6.569                  24.3
14-01-2025 16:48:31             6.607                  25.2
14-01-2025 16:48:46             6.611                  25.3

14-01-2025 17:04:31             6.874                  24.7
14-01-2025 17:04:46             6.878                  24.0

14-01-2025 17:05:46             6.894                  24.7
14-01-2025 17:06:01             6.899                  25.1
14-01-2025 17:12:01             6.999                  24.2

14-01-2025 17:12:06             7.000                  23.7
14-01-2025 17:14:01             7.032                  24.6

14-01-2025 17:14:16             7.036                  25.0
14-01-2025 17:18:16             7.103                  24.0
14-01-2025 17:18:31             7.107                  23.7

14-01-2025 17:20:31             7.140                  24.3
14-01-2025 17:20:46             7.144                  24.8
14-01-2025 17:21:46             7.161                  25.1

14-01-2025 17:22:01             7.165                  25.9
14-01-2025 17:23:01             7.182                  25.4

14-01-2025 17:23:16             7.186                  24.6
14-01-2025 17:41:01             7.482                  24.0
14-01-2025 17:41:16             7.486                  23.5

14-01-2025 17:42:06             7.500                  24.0
14-01-2025 17:43:31             7.524                  25.0

14-01-2025 17:43:46             7.528                  25.3
14-01-2025 17:46:01             7.565                  24.5
14-01-2025 17:46:16             7.569                  24.2

14-01-2025 17:48:01             7.599                  24.7
14-01-2025 17:48:16             7.603                  25.4

14-01-2025 17:50:46             7.644                  24.4
14-01-2025 17:51:01             7.649                  24.3
14-01-2025 17:55:01             7.715                  25.0

14-01-2025 17:55:16             7.719                  25.3
14-01-2025 18:01:46             7.828                  24.4
14-01-2025 18:02:01             7.832                  23.7

14-01-2025 18:03:31             7.857                  24.5
14-01-2025 18:03:46             7.861                  25.2

14-01-2025 18:08:16             7.936                  24.3
14-01-2025 18:08:31             7.940                  23.9
14-01-2025 18:10:16             7.969                  24.7

14-01-2025 18:10:31             7.974                  25.1
14-01-2025 18:12:06             8.000                  24.6

14-01-2025 18:16:01             8.065                  25.5
14-01-2025 18:16:16             8.069                  25.6
14-01-2025 18:17:16             8.086                  24.7

14-01-2025 18:17:31             8.090                  24.5
14-01-2025 18:23:46             8.194                  25.4

14-01-2025 18:24:01             8.199                  25.8
14-01-2025 18:24:31             8.207                  25.3
14-01-2025 18:24:46             8.211                  24.6

14-01-2025 18:25:31             8.224                  23.7

14-01-2025 18:25:46             8.228                  23.6
14-01-2025 18:27:16             8.253                  24.2

14-01-2025 18:27:31             8.257                  24.8
14-01-2025 18:38:32             8.441                  24.1
14-01-2025 18:38:47             8.445                  23.8

14-01-2025 18:40:47             8.478                  24.8
14-01-2025 18:41:02             8.482                  25.1

14-01-2025 18:42:06             8.500                  25.1
14-01-2025 18:43:32             8.524                  24.2
14-01-2025 18:43:47             8.528                  24.0

14-01-2025 18:44:32             8.541                  24.8
14-01-2025 18:44:47             8.545                  25.7

14-01-2025 18:46:02             8.566                  24.8
14-01-2025 18:46:17             8.570                  24.7
14-01-2025 19:04:32             8.874                  25.5

14-01-2025 19:04:47             8.878                  25.9
14-01-2025 19:06:32             8.907                  25.6
14-01-2025 19:06:47             8.911                  24.6

14-01-2025 19:07:47             8.928                  23.7
14-01-2025 19:08:02             8.932                  23.5

14-01-2025 19:09:17             8.953                  24.4
14-01-2025 19:09:32             8.957                  24.8
14-01-2025 19:12:06             9.000                  24.5

14-01-2025 19:19:04             9.116                  24.7
14-01-2025 19:19:19             9.120                  26.5

14-01-2025 19:19:49             9.129                  25.9
14-01-2025 19:20:04             9.133                  25.3
14-01-2025 19:20:19             9.137                  24.8

14-01-2025 19:20:34             9.141                  24.1
14-01-2025 19:22:19             9.170                  24.0

14-01-2025 19:22:34             9.174                  25.4
14-01-2025 19:24:19             9.204                  24.5
14-01-2025 19:24:34             9.208                  24.3

14-01-2025 19:25:49             9.229                  25.3
14-01-2025 19:26:04             9.233                  25.9
14-01-2025 19:27:04             9.249                  25.1

14-01-2025 19:27:20             9.254                  24.8
14-01-2025 19:27:50             9.262                  23.9

14-01-2025 19:28:05             9.266                  23.0
14-01-2025 19:28:50             9.279                  23.4
14-01-2025 19:29:05             9.283                  24.1

14-01-2025 19:29:20             9.287                  24.9
14-01-2025 19:29:35             9.291                  25.4

14-01-2025 19:32:05             9.333                  24.5
14-01-2025 19:32:20             9.337                  24.2
14-01-2025 19:38:20             9.437                  24.2

14-01-2025 19:38:35             9.441                  25.3
14-01-2025 19:39:50             9.462                  24.5

14-01-2025 19:40:05             9.466                  24.0
14-01-2025 19:42:06             9.500                  24.4
14-01-2025 19:43:35             9.525                  25.3

14-01-2025 19:43:50             9.529                  25.7

14-01-2025 19:44:50             9.546                  24.8
14-01-2025 19:45:05             9.550                  24.6

14-01-2025 19:49:50             9.629                  23.9
14-01-2025 19:50:05             9.633                  23.5
14-01-2025 19:50:20             9.637                  23.4

14-01-2025 19:50:35             9.641                  25.3
14-01-2025 19:53:35             9.691                  24.5

14-01-2025 19:53:50             9.696                  24.3
14-01-2025 19:54:20             9.704                  23.7
14-01-2025 19:54:35             9.708                  25.9

14-01-2025 19:55:20             9.721                  25.1
14-01-2025 19:55:35             9.725                  24.8

14-01-2025 19:56:20             9.737                  23.9
14-01-2025 19:56:35             9.741                  23.6
14-01-2025 19:58:20             9.771                  24.4

14-01-2025 19:58:35             9.775                  25.5
14-01-2025 19:58:50             9.779                  26.8
14-01-2025 19:59:35             9.791                  26.1

14-01-2025 19:59:50             9.796                  25.2
14-01-2025 20:00:05             9.800                  24.7

14-01-2025 20:00:20             9.804                  24.1
14-01-2025 20:01:20             9.821                  25.0
14-01-2025 20:01:35             9.825                  25.2

14-01-2025 20:02:05             9.833                  24.6
14-01-2025 20:02:20             9.837                  24.1

14-01-2025 20:04:50             9.879                  25.0
14-01-2025 20:05:05             9.883                  25.1
14-01-2025 20:07:20             9.921                  24.2

14-01-2025 20:07:35             9.925                  23.8
14-01-2025 20:08:20             9.937                  24.8

14-01-2025 20:08:35             9.941                  25.0
14-01-2025 20:12:06            10.000                  25.3
14-01-2025 20:13:05            10.016                  25.0

14-01-2025 20:13:20            10.021                  24.3
14-01-2025 20:18:05            10.100                  25.0
14-01-2025 20:18:20            10.104                  25.3

14-01-2025 20:20:50            10.146                  24.3
14-01-2025 20:21:05            10.150                  24.3

14-01-2025 20:24:35            10.208                  25.3
14-01-2025 20:24:50            10.212                  25.5
14-01-2025 20:26:05            10.233                  25.1

14-01-2025 20:26:20            10.237                  24.4
14-01-2025 20:35:05            10.383                  23.6

14-01-2025 20:35:20            10.387                  23.2
14-01-2025 20:36:05            10.400                  23.2
14-01-2025 20:36:20            10.404                  24.4

14-01-2025 20:36:35            10.408                  25.7
14-01-2025 20:38:05            10.433                  24.8

14-01-2025 20:38:20            10.437                  24.6
14-01-2025 20:41:50            10.496                  25.3
14-01-2025 20:42:05            10.500                  25.6

14-01-2025 20:42:06            10.500                  25.6

14-01-2025 20:42:35            10.508                  24.8
14-01-2025 20:42:50            10.512                  24.3

14-01-2025 20:52:51            10.679                  24.9
14-01-2025 20:53:06            10.683                  25.3
14-01-2025 20:54:36            10.708                  24.5

14-01-2025 20:54:51            10.713                  24.2
14-01-2025 20:57:21            10.754                  25.0

14-01-2025 20:57:36            10.758                  25.3
14-01-2025 20:59:21            10.788                  25.8
14-01-2025 20:59:36            10.792                  24.3

14-01-2025 21:02:21            10.838                  25.0
14-01-2025 21:02:36            10.842                  25.4

14-01-2025 21:04:51            10.879                  24.7
14-01-2025 21:05:06            10.883                  24.4
14-01-2025 21:06:36            10.908                  24.8

14-01-2025 21:06:51            10.913                  25.5
14-01-2025 21:08:06            10.933                  24.6
14-01-2025 21:08:21            10.938                  24.1

14-01-2025 21:10:21            10.971                  25.0
14-01-2025 21:10:36            10.975                  25.3

14-01-2025 21:12:06            11.000                  24.6
14-01-2025 21:22:21            11.171                  25.6
14-01-2025 21:22:36            11.175                  25.8

14-01-2025 21:24:06            11.200                  25.4
14-01-2025 21:24:21            11.204                  24.4

14-01-2025 21:28:07            11.267                  25.1
14-01-2025 21:28:22            11.271                  25.5
14-01-2025 21:30:52            11.313                  24.6

14-01-2025 21:31:07            11.317                  24.5
14-01-2025 21:31:52            11.329                  25.4

14-01-2025 21:32:07            11.334                  25.6
14-01-2025 21:32:37            11.342                  25.5
14-01-2025 21:32:52            11.346                  24.1

14-01-2025 21:34:23            11.371                  24.8
14-01-2025 21:34:38            11.376                  25.2
14-01-2025 21:38:08            11.434                  24.4

14-01-2025 21:38:23            11.438                  24.1
14-01-2025 21:38:53            11.446                  25.1

14-01-2025 21:39:08            11.451                  25.4
14-01-2025 21:40:38            11.476                  24.6
14-01-2025 21:40:53            11.480                  24.3

14-01-2025 21:42:06            11.500                  24.0
14-01-2025 21:43:23            11.521                  24.9

14-01-2025 21:43:38            11.526                  25.2
14-01-2025 21:45:08            11.551                  24.7
14-01-2025 21:45:23            11.555                  23.5

14-01-2025 21:45:38            11.559                  23.8
14-01-2025 21:45:53            11.563                  24.6

14-01-2025 21:47:38            11.592                  25.2
14-01-2025 21:47:53            11.596                  25.7
14-01-2025 21:48:38            11.609                  24.8

14-01-2025 21:48:53            11.613                  24.5

14-01-2025 21:58:08            11.767                  25.4
14-01-2025 21:58:23            11.771                  25.5

14-01-2025 22:01:08            11.817                  24.6
14-01-2025 22:01:23            11.821                  24.4
14-01-2025 22:03:53            11.863                  25.3

14-01-2025 22:04:08            11.867                  26.1
14-01-2025 22:05:08            11.884                  25.6

14-01-2025 22:05:23            11.888                  25.1
14-01-2025 22:07:23            11.921                  24.3
14-01-2025 22:07:38            11.926                  23.4

14-01-2025 22:08:23            11.938                  24.2
14-01-2025 22:08:38            11.942                  24.4

14-01-2025 22:12:06            12.000                  25.4
14-01-2025 22:14:23            12.038                  24.6
14-01-2025 22:14:38            12.042                  23.9

14-01-2025 22:16:38            12.076                  24.9
14-01-2025 22:16:53            12.080                  25.6
14-01-2025 22:18:08            12.101                  24.9

14-01-2025 22:18:23            12.105                  24.6
14-01-2025 22:21:23            12.155                  25.4

14-01-2025 22:21:38            12.159                  25.9
14-01-2025 22:22:08            12.167                  25.0
14-01-2025 22:22:23            12.171                  24.7

14-01-2025 22:22:53            12.180                  25.6
14-01-2025 22:23:08            12.184                  25.9

14-01-2025 22:24:08            12.201                  25.9
14-01-2025 22:24:23            12.205                  24.7
14-01-2025 22:24:38            12.209                  24.0

14-01-2025 22:24:53            12.213                  23.2
14-01-2025 22:25:53            12.230                  23.3

14-01-2025 22:26:08            12.234                  24.4
14-01-2025 22:28:38            12.276                  25.4
14-01-2025 22:28:53            12.280                  25.8

14-01-2025 22:30:53            12.313                  25.3
14-01-2025 22:31:08            12.317                  23.9
14-01-2025 22:32:08            12.334                  23.9

14-01-2025 22:32:23            12.338                  25.4
14-01-2025 22:34:38            12.376                  24.6

14-01-2025 22:34:53            12.380                  24.3
14-01-2025 22:36:08            12.401                  24.6
14-01-2025 22:36:23            12.405                  25.6

14-01-2025 22:38:38            12.442                  25.0
14-01-2025 22:38:53            12.446                  24.6

14-01-2025 22:42:06            12.500                  24.4
14-01-2025 22:42:23            12.505                  24.7
14-01-2025 22:42:38            12.509                  25.4

14-01-2025 22:45:08            12.551                  24.8
14-01-2025 22:45:23            12.555                  24.3

14-01-2025 22:46:53            12.580                  25.2
14-01-2025 22:47:08            12.584                  25.5
14-01-2025 22:49:23            12.621                  24.6

14-01-2025 22:49:38            12.626                  24.5

14-01-2025 22:53:23            12.688                  24.5
14-01-2025 22:53:38            12.692                  25.5

14-01-2025 22:56:54            12.747                  24.6
14-01-2025 22:57:09            12.751                  24.4
14-01-2025 22:58:24            12.772                  24.8

14-01-2025 22:58:39            12.776                  25.5
14-01-2025 23:00:09            12.801                  24.8

14-01-2025 23:00:24            12.805                  24.3
14-01-2025 23:01:24            12.822                  24.4
14-01-2025 23:01:39            12.826                  25.6

14-01-2025 23:02:39            12.843                  24.7
14-01-2025 23:02:54            12.847                  24.5

14-01-2025 23:04:24            12.872                  25.3
14-01-2025 23:04:39            12.876                  26.0
14-01-2025 23:05:24            12.888                  25.2

14-01-2025 23:05:39            12.893                  24.9
14-01-2025 23:12:06            13.000                  24.5
14-01-2025 23:12:09            13.001                  24.7

14-01-2025 23:12:24            13.005                  25.6
14-01-2025 23:14:09            13.034                  24.6

14-01-2025 23:14:24            13.038                  23.0
14-01-2025 23:14:54            13.047                  23.2
14-01-2025 23:15:09            13.051                  24.6

14-01-2025 23:19:24            13.122                  25.3
14-01-2025 23:19:39            13.126                  25.6

14-01-2025 23:24:25            13.205                  24.8
14-01-2025 23:24:40            13.209                  24.4
14-01-2025 23:25:25            13.222                  25.1

14-01-2025 23:25:40            13.226                  25.4
14-01-2025 23:27:25            13.255                  24.9

14-01-2025 23:27:40            13.259                  24.3
14-01-2025 23:32:10            13.334                  25.3
14-01-2025 23:32:25            13.339                  26.0

14-01-2025 23:32:55            13.347                  25.1
14-01-2025 23:33:10            13.351                  24.7
14-01-2025 23:41:25            13.489                  25.4

14-01-2025 23:41:40            13.493                  25.9
14-01-2025 23:42:06            13.500                  26.7

14-01-2025 23:42:25            13.505                  25.7
14-01-2025 23:42:40            13.509                  25.0
14-01-2025 23:56:11            13.735                  24.0

14-01-2025 23:56:26            13.739                  23.8
14-01-2025 23:56:56            13.747                  24.2

14-01-2025 23:57:11            13.751                  24.8
14-01-2025 23:57:41            13.760                  25.5
14-01-2025 23:57:56            13.764                  26.2

14-01-2025 23:58:56            13.781                  25.3
14-01-2025 23:59:11            13.785                  25.0

15-01-2025 00:08:56            13.947                  25.8
15-01-2025 00:09:11            13.951                  26.1
15-01-2025 00:10:11            13.968                  25.3

15-01-2025 00:10:26            13.972                  24.9

15-01-2025 00:10:41            13.976                  24.4
15-01-2025 00:10:56            13.981                  23.9

15-01-2025 00:12:06            14.000                  24.6
15-01-2025 00:15:26            14.056                  25.2
15-01-2025 00:15:41            14.060                  25.7

15-01-2025 00:16:41            14.076                  25.3
15-01-2025 00:16:56            14.081                  24.6

15-01-2025 00:17:11            14.085                  24.0
15-01-2025 00:17:26            14.089                  23.6
15-01-2025 00:18:56            14.114                  24.3

15-01-2025 00:19:11            14.118                  24.7
15-01-2025 00:22:56            14.181                  25.6

15-01-2025 00:23:11            14.185                  26.0
15-01-2025 00:23:41            14.193                  25.8
15-01-2025 00:23:56            14.197                  24.7

15-01-2025 00:26:41            14.243                  25.2
15-01-2025 00:26:56            14.247                  25.8
15-01-2025 00:31:56            14.331                  25.0

15-01-2025 00:32:11            14.335                  24.4
15-01-2025 00:32:26            14.339                  23.8

15-01-2025 00:32:41            14.343                  23.4
15-01-2025 00:33:11            14.351                  23.9
15-01-2025 00:33:26            14.356                  25.2

15-01-2025 00:33:41            14.360                  26.3
15-01-2025 00:35:11            14.385                  25.5

15-01-2025 00:35:26            14.389                  24.8
15-01-2025 00:36:41            14.410                  25.0
15-01-2025 00:36:56            14.414                  25.9

15-01-2025 00:38:11            14.435                  25.0
15-01-2025 00:38:26            14.439                  24.0

15-01-2025 00:38:56            14.447                  24.2
15-01-2025 00:39:11            14.451                  25.2
15-01-2025 00:39:41            14.460                  25.8

15-01-2025 00:39:56            14.464                  26.4
15-01-2025 00:40:11            14.468                  26.3
15-01-2025 00:40:26            14.472                  25.2

15-01-2025 00:41:11            14.485                  24.3
15-01-2025 00:41:26            14.489                  24.1

15-01-2025 00:42:06            14.500                  25.0
15-01-2025 00:45:41            14.560                  24.2
15-01-2025 00:45:56            14.564                  23.5

15-01-2025 00:46:11            14.568                  23.9
15-01-2025 00:46:26            14.572                  25.1

15-01-2025 00:50:11            14.635                  24.7
15-01-2025 00:50:26            14.639                  24.1
15-01-2025 00:52:11            14.668                  24.9

15-01-2025 00:52:26            14.672                  25.3
15-01-2025 01:02:12            14.835                  24.3

15-01-2025 01:02:27            14.839                  24.1
15-01-2025 01:03:57            14.864                  24.8
15-01-2025 01:04:12            14.868                  25.2

15-01-2025 01:05:57            14.898                  25.1

15-01-2025 01:06:12            14.902                  24.0
15-01-2025 01:06:27            14.906                  24.9

15-01-2025 01:06:42            14.910                  25.3
15-01-2025 01:09:42            14.960                  24.7
15-01-2025 01:09:57            14.964                  23.9

