
                                              MFCS/win                    Report printed:                2024-11-03 12:55:25
31-10-2024 18:17:13            25.500                  5.0
31-10-2024 18:47:13            26.000                  5.0
31-10-2024 19:17:13            26.500                  5.0

31-10-2024 19:47:13            27.000                  4.9
31-10-2024 20:17:13            27.500                  4.8

31-10-2024 20:47:13            28.000                  4.8
31-10-2024 21:17:13            28.500                  4.8
31-10-2024 21:47:13            29.000                  4.7

31-10-2024 22:17:13            29.500                  4.7
31-10-2024 22:47:13            30.000                  4.7

31-10-2024 23:17:13            30.500                  4.5
31-10-2024 23:47:13            31.000                  4.6
01-11-2024 00:17:13            31.500                  4.5

01-11-2024 00:47:13            32.000                  4.5
01-11-2024 01:17:13            32.500                  4.5

01-11-2024 01:47:13            33.000                  4.4
01-11-2024 02:17:13            33.500                  4.4
01-11-2024 02:47:13            34.000                  4.4

01-11-2024 03:17:13            34.500                  4.5
01-11-2024 03:47:13            35.000                  4.4
01-11-2024 04:17:13            35.500                  4.3

01-11-2024 04:47:13            36.000                  4.4
01-11-2024 05:17:13            36.500                  4.4

01-11-2024 05:47:13            37.000                  4.5
01-11-2024 06:17:13            37.500                  4.5
01-11-2024 06:47:13            38.000                  4.5

01-11-2024 07:17:13            38.500                  4.6
01-11-2024 07:47:13            39.000                  4.7

01-11-2024 08:17:13            39.500                  4.7
01-11-2024 08:47:13            40.000                  4.7
01-11-2024 09:17:13            40.500                  4.8

01-11-2024 09:47:13            41.000                  4.8
01-11-2024 10:17:13            41.500                  4.9

01-11-2024 10:47:13            42.000                  4.9
01-11-2024 11:17:13            42.500                  5.0
01-11-2024 11:47:13            43.000                  5.0

01-11-2024 12:17:13            43.500                  5.2

01-11-2024 12:47:13            44.000                  5.2
01-11-2024 13:17:13            44.500                  5.3

01-11-2024 13:47:13            45.000                  5.4
01-11-2024 14:17:13            45.500                  5.6
01-11-2024 14:47:13            46.000                  5.6

01-11-2024 15:17:13            46.500                  5.7
01-11-2024 15:47:13            47.000                  6.0

01-11-2024 16:17:13            47.500                  6.0
01-11-2024 16:47:13            48.000                  6.3
01-11-2024 17:17:13            48.500                  6.4

01-11-2024 17:47:13            49.000                  6.6
01-11-2024 18:17:13            49.500                  6.7

01-11-2024 18:47:13            50.000                  6.9
01-11-2024 19:17:13            50.500                  7.0
01-11-2024 19:47:13            51.000                  7.2

01-11-2024 20:17:13            51.500                  7.3
01-11-2024 20:47:13            52.000                  7.5
01-11-2024 21:17:13            52.500                  7.7

01-11-2024 21:47:13            53.000                  7.9
01-11-2024 22:17:13            53.500                  8.0

01-11-2024 22:47:13            54.000                  8.3
01-11-2024 23:17:13            54.500                  8.4
01-11-2024 23:47:13            55.000                  8.6

02-11-2024 00:17:13            55.500                  8.7
02-11-2024 00:47:13            56.000                  8.9

02-11-2024 01:17:13            56.500                  9.2
02-11-2024 01:47:13            57.000                  9.5
02-11-2024 02:17:13            57.500                  9.6

02-11-2024 02:47:13            58.000                  9.8
02-11-2024 03:17:13            58.500                  10.0

02-11-2024 03:47:13            59.000                  10.2
02-11-2024 04:17:13            59.500                  10.5
02-11-2024 04:47:13            60.000                  10.5

02-11-2024 05:17:13            60.500                  10.8
02-11-2024 05:47:13            61.000                  11.1
02-11-2024 06:17:13            61.500                  11.3

02-11-2024 06:47:13            62.000                  11.5
02-11-2024 07:17:13            62.500                  11.8

02-11-2024 07:47:13            63.000                  11.9
02-11-2024 08:17:13            63.500                  12.1
02-11-2024 08:47:13            64.000                  12.4

02-11-2024 09:17:13            64.500                  12.6
02-11-2024 09:47:13            65.000                  12.9

02-11-2024 10:17:13            65.500                  13.1
02-11-2024 10:47:13            66.000                  13.3
02-11-2024 11:17:13            66.500                  13.5

02-11-2024 11:47:13            67.000                  13.8
02-11-2024 12:17:13            67.500                  14.1

02-11-2024 12:47:13            68.000                  14.4
02-11-2024 13:17:13            68.500                  14.4
02-11-2024 13:47:13            69.000                  14.8

02-11-2024 14:17:13            69.500                  14.9

02-11-2024 14:47:13            70.000                  15.1
02-11-2024 15:17:13            70.500                  15.3

02-11-2024 15:47:13            71.000                  15.7
02-11-2024 16:17:13            71.500                  15.9
02-11-2024 16:47:13            72.000                  16.1

02-11-2024 17:17:13            72.500                  16.3
02-11-2024 17:47:13            73.000                  16.6

02-11-2024 18:17:13            73.500                  17.0
02-11-2024 18:47:13            74.000                  17.2
02-11-2024 19:17:13            74.500                  17.5

02-11-2024 19:47:13            75.000                  17.8
02-11-2024 20:17:13            75.500                  18.0

02-11-2024 20:47:13            76.000                  18.4
02-11-2024 21:17:13            76.500                  18.4
02-11-2024 21:47:13            77.000                  18.7

02-11-2024 22:17:13            77.500                  18.9
02-11-2024 22:47:13            78.000                  19.0
02-11-2024 23:17:13            78.500                  19.3

02-11-2024 23:47:13            79.000                  19.7
03-11-2024 00:17:13            79.500                  19.8

03-11-2024 00:47:13            80.000                  20.0
03-11-2024 01:17:13            80.500                  20.0
03-11-2024 01:17:13            80.500                  20.6

03-11-2024 01:47:13            81.000                  20.5
03-11-2024 01:47:13            81.000                  21.0

03-11-2024 02:17:13            81.500                  21.2
03-11-2024 02:47:13            82.000                  21.3
03-11-2024 03:17:13            82.500                  21.8

03-11-2024 03:47:13            83.000                  21.8
03-11-2024 04:17:13            83.500                  22.1

03-11-2024 04:47:13            84.000                  22.4
03-11-2024 05:17:13            84.500                  22.5
03-11-2024 05:47:13            85.000                  22.7

03-11-2024 06:17:13            85.500                  22.8
03-11-2024 06:47:13            86.000                  22.9
03-11-2024 07:17:13            86.500                  23.5

03-11-2024 07:47:13            87.000                  23.5
03-11-2024 08:17:13            87.500                  23.9

03-11-2024 08:47:13            88.000                  24.1
03-11-2024 09:17:13            88.500                  24.4
03-11-2024 09:47:13            89.000                  24.3

03-11-2024 10:17:13            89.500                  24.7
03-11-2024 10:47:13            90.000                  24.8

03-11-2024 11:17:13            90.500                  25.1
03-11-2024 11:47:13            91.000                  25.2
03-11-2024 12:10:37            91.390                  25.5
