
                                              MFCS/win                    Report printed:                2024-11-16 12:28:13
12-11-2024 23:03:15            10.127                   0

12-11-2024 23:04:53            10.154                   .8
12-11-2024 23:05:08            10.158                  1.1

12-11-2024 23:05:23            10.163                   0
12-11-2024 23:20:39            10.417                   .8
12-11-2024 23:20:54            10.421                  1.2

12-11-2024 23:21:09            10.425                   0
12-11-2024 23:30:09            10.575                   .8

12-11-2024 23:30:24            10.579                  1.2
12-11-2024 23:30:39            10.584                   0
12-11-2024 23:33:15            10.627                   0

12-11-2024 23:42:40            10.784                   .9
12-11-2024 23:42:55            10.788                  1.3

12-11-2024 23:43:10            10.792                  1.7
12-11-2024 23:43:25            10.796                   0
12-11-2024 23:51:55            10.938                   .6

12-11-2024 23:52:10            10.942                  1.1
12-11-2024 23:52:25            10.946                  1.5
12-11-2024 23:52:40            10.951                   0

12-11-2024 23:56:55            11.021                   .9
12-11-2024 23:57:10            11.026                  1.3

12-11-2024 23:57:25            11.030                   0
13-11-2024 00:02:10            11.109                   .7
13-11-2024 00:02:25            11.113                  1.1

13-11-2024 00:02:40            11.117                   0
13-11-2024 00:03:15            11.127                   0

13-11-2024 00:11:10            11.259                   .8
13-11-2024 00:11:25            11.263                  1.2
13-11-2024 00:11:40            11.267                   0

13-11-2024 00:15:55            11.338                   .7
13-11-2024 00:16:10            11.342                  1.1

13-11-2024 00:16:25            11.346                  1.5
13-11-2024 00:16:40            11.351                   0
13-11-2024 00:25:25            11.496                   .9

13-11-2024 00:25:40            11.501                  1.3

13-11-2024 00:25:55            11.505                   0
13-11-2024 00:29:25            11.563                   .8

13-11-2024 00:29:40            11.567                  1.2
13-11-2024 00:29:55            11.571                   0
13-11-2024 00:33:15            11.627                   0

13-11-2024 00:34:10            11.642                   .6
13-11-2024 00:34:25            11.646                  1.0

13-11-2024 00:34:40            11.651                   0
13-11-2024 00:37:40            11.701                   .8
13-11-2024 00:37:55            11.705                  1.2

13-11-2024 00:38:10            11.709                   0
13-11-2024 00:42:10            11.776                   .9

13-11-2024 00:42:25            11.780                  1.3
13-11-2024 00:42:40            11.784                  1.5
13-11-2024 00:42:55            11.788                   0

13-11-2024 00:46:55            11.855                   .7
13-11-2024 00:47:10            11.859                  1.0
13-11-2024 00:47:25            11.863                  1.4

13-11-2024 00:47:40            11.867                   0
13-11-2024 00:51:10            11.926                   .9

13-11-2024 00:51:25            11.930                  1.3
13-11-2024 00:51:40            11.934                   0
13-11-2024 00:55:40            12.001                   .6

13-11-2024 00:55:55            12.005                  1.0
13-11-2024 00:56:10            12.009                   0

13-11-2024 00:59:25            12.063                   .8
13-11-2024 00:59:40            12.067                  1.1
13-11-2024 00:59:55            12.071                   0

13-11-2024 01:03:15            12.127                   .5
13-11-2024 01:33:15            12.627                   0

13-11-2024 01:35:40            12.667                   .6
13-11-2024 01:35:55            12.671                  1.0
13-11-2024 01:36:10            12.676                  1.3

13-11-2024 01:36:25            12.680                   0
13-11-2024 01:39:40            12.734                   .6
13-11-2024 01:39:55            12.738                  1.1

13-11-2024 01:40:10            12.742                  1.4
13-11-2024 01:40:25            12.746                   0

13-11-2024 01:43:25            12.796                   .8
13-11-2024 01:43:40            12.801                  1.2
13-11-2024 01:43:55            12.805                   0

13-11-2024 01:47:25            12.863                   .6
13-11-2024 01:47:40            12.867                  1.0

13-11-2024 01:47:55            12.871                  1.5
13-11-2024 01:48:10            12.876                   0
13-11-2024 01:55:10            12.992                   .8

13-11-2024 01:55:25            12.996                  1.2
13-11-2024 01:55:40            13.001                   0

13-11-2024 01:59:25            13.063                   .9
13-11-2024 01:59:40            13.067                  1.4
13-11-2024 01:59:55            13.071                   0

13-11-2024 02:02:55            13.121                   .9

13-11-2024 02:03:10            13.126                  1.3
13-11-2024 02:03:15            13.127                  1.5

13-11-2024 02:03:25            13.130                   0
13-11-2024 02:07:11            13.192                  1.0
13-11-2024 02:07:26            13.197                  1.4

13-11-2024 02:07:41            13.201                   0
13-11-2024 02:11:26            13.263                   .9

13-11-2024 02:11:41            13.267                  1.3
13-11-2024 02:11:56            13.272                   0
13-11-2024 02:14:56            13.322                  1.0

13-11-2024 02:15:11            13.326                  1.4
13-11-2024 02:15:26            13.330                   0

13-11-2024 02:19:11            13.393                   .7
13-11-2024 02:19:26            13.397                  1.1
13-11-2024 02:19:41            13.401                   0

13-11-2024 02:22:41            13.451                   .9
13-11-2024 02:22:56            13.455                  1.4
13-11-2024 02:23:11            13.459                   0

13-11-2024 02:26:56            13.522                   .8
13-11-2024 02:27:11            13.526                  1.2

13-11-2024 02:27:26            13.530                  1.6
13-11-2024 02:27:41            13.534                   0
13-11-2024 02:33:15            13.627                   0

13-11-2024 02:34:41            13.651                  1.0
13-11-2024 02:34:56            13.655                  1.4

13-11-2024 02:35:11            13.659                   0
13-11-2024 02:37:26            13.697                   .8
13-11-2024 02:37:41            13.701                  1.3

13-11-2024 02:37:56            13.705                   0
13-11-2024 02:41:57            13.772                   .9

13-11-2024 02:42:12            13.776                  1.3
13-11-2024 02:42:27            13.780                   .8
13-11-2024 02:42:42            13.784                   0

13-11-2024 02:45:12            13.826                   .8
13-11-2024 02:45:27            13.830                  1.2
13-11-2024 02:45:42            13.834                   0

13-11-2024 02:52:27            13.947                   .6
13-11-2024 02:52:42            13.951                  1.0

13-11-2024 02:52:57            13.955                  1.5
13-11-2024 02:53:12            13.959                   0
13-11-2024 02:56:27            14.014                   .9

13-11-2024 02:56:42            14.018                  1.4
13-11-2024 02:56:57            14.022                   0

13-11-2024 02:59:57            14.072                   .8
13-11-2024 03:00:12            14.076                  1.2
13-11-2024 03:00:27            14.080                  1.7

13-11-2024 03:00:42            14.084                   0
13-11-2024 03:03:15            14.127                   0

13-11-2024 03:09:13            14.226                   .7
13-11-2024 03:09:28            14.231                  1.2
13-11-2024 03:09:43            14.235                   0

13-11-2024 03:13:13            14.293                   .8

13-11-2024 03:13:28            14.297                  1.2
13-11-2024 03:13:43            14.301                   0

13-11-2024 03:16:43            14.351                   .9
13-11-2024 03:16:58            14.356                  1.4
13-11-2024 03:17:13            14.360                   0

13-11-2024 03:20:13            14.410                   .8
13-11-2024 03:20:28            14.414                  1.2

13-11-2024 03:20:43            14.418                   0
13-11-2024 03:33:15            14.627                   0
13-11-2024 04:03:15            15.127                   .2

13-11-2024 04:33:15            15.627                   0
13-11-2024 04:36:59            15.689                   .8

13-11-2024 04:37:14            15.693                  1.0
13-11-2024 04:37:29            15.697                   .9
13-11-2024 04:37:44            15.702                   0

13-11-2024 05:00:29            16.081                   .9
13-11-2024 05:00:44            16.085                  1.2
13-11-2024 05:00:59            16.089                   .6

13-11-2024 05:01:14            16.093                   0
13-11-2024 05:03:15            16.127                   0

13-11-2024 05:06:14            16.177                  1.0
13-11-2024 05:06:29            16.181                  1.3
13-11-2024 05:06:44            16.185                   0

13-11-2024 05:11:59            16.272                  1.0
13-11-2024 05:12:14            16.277                  1.2

13-11-2024 05:12:29            16.281                   0
13-11-2024 05:22:30            16.448                   .7
13-11-2024 05:22:45            16.452                  1.0

13-11-2024 05:23:15            16.460                  1.2
13-11-2024 05:23:30            16.464                   0

13-11-2024 05:31:15            16.594                   .8
13-11-2024 05:31:30            16.598                  1.0
13-11-2024 05:31:45            16.602                   0

13-11-2024 05:33:15            16.627                   0
13-11-2024 05:40:30            16.748                   .7
13-11-2024 05:40:45            16.752                  1.0

13-11-2024 05:41:00            16.756                   0
13-11-2024 05:45:45            16.835                   .8

13-11-2024 05:46:00            16.839                  1.0
13-11-2024 05:46:15            16.844                   0
13-11-2024 05:54:30            16.981                   .8

13-11-2024 05:54:45            16.985                  1.0
13-11-2024 05:55:00            16.989                  1.3

13-11-2024 05:55:15            16.994                   0
13-11-2024 05:59:45            17.069                  1.0
13-11-2024 06:00:00            17.073                  1.2

13-11-2024 06:00:15            17.077                   0
13-11-2024 06:03:16            17.127                   .7

13-11-2024 06:33:16            17.627                   0
13-11-2024 06:43:18            17.794                  1.0
13-11-2024 06:43:33            17.799                  1.3

13-11-2024 06:43:48            17.803                  1.0

13-11-2024 06:44:03            17.807                   0
13-11-2024 06:50:33            17.915                   .9

13-11-2024 06:50:48            17.919                  1.2
13-11-2024 06:51:03            17.924                  1.1
13-11-2024 06:51:18            17.928                   0

13-11-2024 06:57:33            18.032                   .8
13-11-2024 06:57:48            18.036                  1.1

13-11-2024 06:58:03            18.040                  1.4
13-11-2024 06:58:18            18.044                   0
13-11-2024 07:03:16            18.127                   .2

13-11-2024 07:13:19            18.295                  1.1
13-11-2024 07:13:34            18.299                  1.4

13-11-2024 07:13:49            18.303                   0
13-11-2024 07:19:34            18.399                   .8
13-11-2024 07:19:49            18.403                  1.1

13-11-2024 07:20:04            18.407                  1.3
13-11-2024 07:20:19            18.411                   0
13-11-2024 07:26:34            18.516                   .7

13-11-2024 07:26:49            18.520                  1.0
13-11-2024 07:27:19            18.528                   .9

13-11-2024 07:27:34            18.532                   0
13-11-2024 07:30:04            18.574                   .8
13-11-2024 07:30:19            18.578                  1.0

13-11-2024 07:30:34            18.582                   0
13-11-2024 07:33:16            18.627                   .6

13-11-2024 08:03:16            19.127                   0
13-11-2024 08:05:19            19.161                   .8
13-11-2024 08:05:34            19.166                  1.1

13-11-2024 08:05:49            19.170                   0
13-11-2024 08:07:49            19.203                   .8

13-11-2024 08:08:04            19.207                  1.1
13-11-2024 08:08:19            19.211                   .9
13-11-2024 08:08:34            19.216                   0

13-11-2024 08:26:35            19.516                   .8
13-11-2024 08:26:50            19.520                  1.1
13-11-2024 08:27:05            19.524                   0

13-11-2024 08:33:16            19.627                  1.0
13-11-2024 09:03:16            20.127                   .3

13-11-2024 09:33:16            20.627                   0
13-11-2024 09:43:09            20.792                   .9
13-11-2024 09:43:24            20.796                  1.1

13-11-2024 09:43:39            20.800                   0
13-11-2024 10:03:16            21.127                   .2

13-11-2024 10:33:16            21.627                   .3
13-11-2024 11:03:16            22.127                   .8
13-11-2024 11:33:16            22.627                   .5

13-11-2024 12:03:16            23.127                   .7
13-11-2024 12:33:16            23.627                   .2

13-11-2024 13:03:16            24.127                   0
13-11-2024 13:33:16            24.627                   0
13-11-2024 14:03:16            25.127                   .1

13-11-2024 14:33:16            25.627                   .6

13-11-2024 15:03:16            26.127                   .8
13-11-2024 15:33:16            26.627                   .6

13-11-2024 16:03:16            27.127                   .6
13-11-2024 16:33:16            27.627                   .3
13-11-2024 17:03:16            28.127                   0

13-11-2024 17:33:16            28.627                   .5
13-11-2024 18:03:16            29.127                   .3

13-11-2024 18:33:16            29.627                   .5
13-11-2024 19:03:16            30.127                   0
13-11-2024 19:33:16            30.627                   .7

13-11-2024 20:03:16            31.127                   .6
13-11-2024 20:33:16            31.627                   0

13-11-2024 21:03:16            32.127                   .2
13-11-2024 21:33:16            32.627                   .7
13-11-2024 22:03:16            33.127                   .1

13-11-2024 22:33:16            33.627                   .4
13-11-2024 23:03:16            34.127                   .7
13-11-2024 23:33:16            34.627                   .2

14-11-2024 00:03:16            35.127                   .7
14-11-2024 00:33:16            35.627                   .7

14-11-2024 01:03:16            36.127                   .6
14-11-2024 01:33:16            36.627                   .4
14-11-2024 02:03:16            37.127                   .4

14-11-2024 02:33:16            37.627                   0
14-11-2024 03:03:16            38.127                   .6

14-11-2024 03:33:16            38.627                   .5
14-11-2024 04:03:16            39.127                   .2
14-11-2024 04:33:16            39.627                   0

14-11-2024 05:03:16            40.127                   .6
14-11-2024 05:33:16            40.627                   .1

14-11-2024 06:03:16            41.127                   .7
14-11-2024 06:33:16            41.627                   .4
14-11-2024 07:03:16            42.127                   0

14-11-2024 07:33:16            42.627                   .5
14-11-2024 08:03:16            43.127                   0
14-11-2024 08:33:16            43.627                   .4

14-11-2024 09:03:16            44.127                   .5
14-11-2024 09:33:16            44.627                   .7

14-11-2024 10:03:16            45.127                   .1
14-11-2024 10:33:16            45.627                   .1
14-11-2024 11:03:16            46.127                   .7

14-11-2024 11:33:16            46.627                   .7
14-11-2024 12:03:16            47.127                   .7

14-11-2024 12:33:16            47.627                   .7
14-11-2024 13:03:16            48.127                   .7
14-11-2024 13:33:17            48.628                   .6

14-11-2024 14:03:17            49.127                   .6
14-11-2024 14:33:17            49.627                   .5

14-11-2024 15:03:17            50.128                   .3
14-11-2024 15:33:17            50.627                   0
14-11-2024 16:03:17            51.127                   0

14-11-2024 16:33:17            51.628                   .7

14-11-2024 17:03:17            52.127                   .6
14-11-2024 17:33:17            52.627                   .6

14-11-2024 18:03:17            53.128                   .4
14-11-2024 18:33:17            53.627                   .2
14-11-2024 19:03:17            54.127                   .6

14-11-2024 19:33:17            54.628                   .6
14-11-2024 20:03:17            55.127                   .2

14-11-2024 20:33:17            55.627                   .7
14-11-2024 21:03:17            56.128                   .5
14-11-2024 21:33:17            56.627                   0

14-11-2024 22:03:17            57.127                   .7
14-11-2024 22:33:17            57.628                   .4

14-11-2024 23:03:17            58.127                   .7
14-11-2024 23:33:17            58.627                   .4
15-11-2024 00:03:17            59.128                   .1

15-11-2024 00:33:18            59.628                   .6
15-11-2024 01:03:18            60.128                   .4
15-11-2024 01:33:18            60.628                   .7

15-11-2024 02:03:18            61.128                   .5
15-11-2024 02:33:18            61.628                   .1

15-11-2024 03:03:18            62.128                   .6
15-11-2024 03:33:18            62.628                   .1
15-11-2024 04:03:18            63.128                   .6

15-11-2024 04:33:18            63.628                   .1
15-11-2024 05:03:18            64.128                   .6

15-11-2024 05:33:18            64.628                   0
15-11-2024 06:03:18            65.128                   .4
15-11-2024 06:33:18            65.628                   .6

15-11-2024 07:03:18            66.128                   .2
15-11-2024 07:33:18            66.628                   .6

15-11-2024 08:03:18            67.128                   .1
15-11-2024 08:33:18            67.628                   .3
15-11-2024 09:03:18            68.128                   .5

15-11-2024 09:33:18            68.628                   0
15-11-2024 10:03:18            69.128                   .3
15-11-2024 10:33:18            69.628                   .6

15-11-2024 11:03:18            70.128                   0
15-11-2024 11:33:18            70.628                   .2

15-11-2024 12:03:18            71.128                   .4
15-11-2024 12:33:18            71.628                   .6
15-11-2024 13:03:18            72.128                   .1

15-11-2024 13:33:18            72.628                   .3
15-11-2024 14:03:18            73.128                   .5

15-11-2024 14:33:18            73.628                   0
15-11-2024 15:03:18            74.128                   .1
15-11-2024 15:33:18            74.628                   .2

15-11-2024 16:03:18            75.128                   .4
15-11-2024 16:33:18            75.628                   .5

15-11-2024 17:03:18            76.128                   .6
15-11-2024 17:33:18            76.628                   0
15-11-2024 18:03:18            77.128                   .1

15-11-2024 18:33:18            77.628                   .3

15-11-2024 19:03:18            78.128                   .4
15-11-2024 19:33:18            78.628                   .5

15-11-2024 20:03:18            79.128                   .6
15-11-2024 20:33:18            79.628                   .1
15-11-2024 21:03:18            80.128                   .1

15-11-2024 21:33:18            80.628                   .2
15-11-2024 22:03:18            81.128                   .2

15-11-2024 22:33:18            81.628                   .2
15-11-2024 23:03:18            82.128                   .4
15-11-2024 23:33:18            82.628                   .5

16-11-2024 00:03:18            83.128                   .5
16-11-2024 00:33:18            83.628                   .5

16-11-2024 01:03:18            84.128                   .4
16-11-2024 01:33:18            84.628                   .6
16-11-2024 02:03:18            85.128                   .6

16-11-2024 02:33:18            85.628                   .6
16-11-2024 03:03:18            86.128                   .5
16-11-2024 03:33:18            86.628                   .5

16-11-2024 04:03:18            87.128                   .5
16-11-2024 04:33:18            87.628                   .5

16-11-2024 05:03:18            88.128                   .5
16-11-2024 05:33:18            88.628                   .4
16-11-2024 06:03:18            89.128                   .3

16-11-2024 06:33:18            89.628                   .4
16-11-2024 07:03:18            90.128                   .5

16-11-2024 07:33:18            90.628                   .4
16-11-2024 08:03:18            91.128                   .3
16-11-2024 08:33:18            91.628                   .3

16-11-2024 09:03:18            92.128                   .1
16-11-2024 09:33:18            92.628                   .1

16-11-2024 10:03:18            93.128                   0
16-11-2024 10:33:18            93.628                   .6
16-11-2024 11:03:18            94.128                   .6

16-11-2024 11:33:18            94.628                   .5
16-11-2024 12:03:18            95.128                   .4
16-11-2024 12:26:59            95.522                   0
