BatchId;PDatTime;ProcessTime;ACIDSUB;ACIDSUB;ACIDSUB;ACIDSUB;ACIDT;AFOAMT;AIRSP;AIRSP;AIRSP;AIRSP;BASESUB;BASESUB;BASESUB;BASESUB;BASET;Count;EXT_A;EXT_B;EXT_C;EXT_D;EXT_E;EXT_F;JTEMP;JTEMP;JTEMP;JTEMP;O2SP;O2SP;O2SP;O2SP;pH;pH;pH;pH;pH_A;pO2;pO2;pO2;pO2;pO2_A;STIRR;STIRR;STIRR;STIRR;SUBS_A;SUBS_A;SUBS_A;SUBS_A;SUBS_B;SUBS_B;SUBS_B;SUBS_B;SUBST_A;SUBST_B;TEMP;TEMP;TEMP;TEMP;VWEIGHT;VWEIGHT;VWEIGHT;VWEIGHT
;;Value;Mode;Setpoint;Value;Output;Value;Value;Mode;Output;Value;Setpoint;Mode;Output;Value;Setpoint;Value;Value;Value;Value;Value;Value;Value;Value;Mode;Output;Setpoint;Value;Value;Output;Setpoint;Mode;Setpoint;Value;Mode;Output;Value;Setpoint;Value;Mode;Output;Value;Output;Value;Mode;Setpoint;Output;Setpoint;Mode;Value;Mode;Value;Output;Setpoint;Value;Value;Mode;Output;Setpoint;Value;Value;Output;Setpoint;Mode
;;hours;;%;%;%;ml;ml;;%;lpm;lpm;;%;%;%;ml;s;%;%;%;%;%;%;;%;°C;°C;lpm;%;lpm;;pH;pH;;%;pH;%sat;%sat;;%;%sat;%;rpm;;rpm;%;%;;%;;%;%;%;ml;ml;;%;°C;°C;kg;%;kg;

Biostat2L_66_r3;2026-03-31 12:57:51;0.000155555555555556;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:51;0.000188888888888889;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:52;0.000469444444444444;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:53;0.00075;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:54;0.00103055555555556;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:55;0.00131111111111111;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:55;0.00136111111111111;0;0;0;0;0;0;2;10.83;0.3249;0.3249;0;0;0;0;0;;0;0;0;0;0;0;2;-8.85;26.94;27.465;0;0;0.9999;0;2;5.533;0;50;7;25;92.49;1;0;92.49;20;397.8;2;400;0;100;0;0;0;0;0;90;0;0;1;17.96;28.005;28.275;14.736;0;0;0
Biostat2L_66_r3;2026-03-31 12:57:56;0.00159166666666667;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:57;0.00187222222222222;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:58;0.00215277777777778;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Biostat2L_66_r3;2026-03-31 12:57:59;0.00243333333333333;;;;;;;;;;;;;;;;BAD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
