
                                              MFCS/win                    Report printed:                2024-12-10 09:24:40
28-11-2024 05:22:30            16.836                   .9

28-11-2024 05:22:45            16.840                  1.2
28-11-2024 05:23:01            16.844                  1.5

28-11-2024 05:23:16            16.848                   0
28-11-2024 05:26:46            16.907                   .8
28-11-2024 05:27:01            16.911                  1.1

28-11-2024 05:27:31            16.919                  1.4
28-11-2024 05:27:46            16.923                   0

28-11-2024 05:32:23            17.000                   .3
28-11-2024 05:33:16            17.015                  1.2
28-11-2024 05:33:31            17.019                  1.5

28-11-2024 05:33:46            17.023                  1.4
28-11-2024 05:34:01            17.028                   0

28-11-2024 05:51:32            17.319                   .7
28-11-2024 05:51:47            17.324                  1.0
28-11-2024 05:52:02            17.328                   .7

28-11-2024 05:52:17            17.332                   0
28-11-2024 05:57:32            17.419                   .8
28-11-2024 05:57:47            17.424                  1.1

28-11-2024 05:58:02            17.428                   .9
28-11-2024 05:58:17            17.432                   0

28-11-2024 06:00:32            17.469                   .9
28-11-2024 06:00:47            17.474                  1.0
28-11-2024 06:01:02            17.478                   .7

28-11-2024 06:01:17            17.482                   0
28-11-2024 06:02:23            17.500                   .1

28-11-2024 06:03:32            17.519                  1.0
28-11-2024 06:03:47            17.524                  1.1
28-11-2024 06:04:17            17.532                   .7

28-11-2024 06:04:32            17.536                   0
28-11-2024 06:07:02            17.578                   .7

28-11-2024 06:07:17            17.582                  1.1
28-11-2024 06:07:32            17.586                   .5
28-11-2024 06:07:47            17.590                   0

28-11-2024 06:10:47            17.640                   .8

28-11-2024 06:11:02            17.644                  1.1
28-11-2024 06:11:32            17.653                  1.8

28-11-2024 06:11:47            17.657                   0
28-11-2024 06:18:02            17.761                   .9
28-11-2024 06:18:17            17.765                  1.2

28-11-2024 06:18:47            17.774                  1.8
28-11-2024 06:19:02            17.778                   0

28-11-2024 06:23:33            17.853                   .8
28-11-2024 06:23:48            17.857                  1.1
28-11-2024 06:24:33            17.870                  1.2

28-11-2024 06:24:48            17.874                   0
28-11-2024 06:32:23            18.000                   .9

28-11-2024 07:02:23            18.500                   .6
28-11-2024 07:32:23            19.000                   0
28-11-2024 08:02:23            19.500                   0

28-11-2024 08:32:23            20.000                   0
28-11-2024 09:02:23            20.500                   0
28-11-2024 09:23:53            20.859                   .7

28-11-2024 09:24:08            20.863                  1.0
28-11-2024 09:24:23            20.867                   .9

28-11-2024 09:24:38            20.871                   0
28-11-2024 09:30:54            20.976                   .8
28-11-2024 09:31:09            20.980                  1.0

28-11-2024 09:31:24            20.984                   .7
28-11-2024 09:31:39            20.988                   0

28-11-2024 09:32:23            21.000                   0
28-11-2024 09:33:39            21.021                   .7
28-11-2024 09:33:55            21.026                  1.0

28-11-2024 09:34:10            21.030                  1.1
28-11-2024 09:34:25            21.034                   0

28-11-2024 09:47:10            21.247                   .8
28-11-2024 09:47:25            21.251                  1.1
28-11-2024 09:48:10            21.263                  1.1

28-11-2024 09:48:25            21.268                   0
28-11-2024 09:57:11            21.414                  1.0
28-11-2024 09:57:26            21.418                  1.1

28-11-2024 09:57:41            21.422                   0
28-11-2024 10:01:56            21.493                   .7

28-11-2024 10:02:11            21.497                  1.0
28-11-2024 10:02:23            21.500                  1.3
28-11-2024 10:02:42            21.506                   .9

28-11-2024 10:02:57            21.510                   0
28-11-2024 10:05:27            21.551                  1.0

28-11-2024 10:05:42            21.556                  1.0
28-11-2024 10:05:57            21.560                   .7
28-11-2024 10:06:12            21.564                   0

28-11-2024 10:11:42            21.656                   .8
28-11-2024 10:11:57            21.660                  1.1

28-11-2024 10:12:27            21.668                   .6
28-11-2024 10:12:42            21.672                   0
28-11-2024 10:15:27            21.718                   .9

28-11-2024 10:15:42            21.722                  1.2

28-11-2024 10:16:12            21.731                   .8
28-11-2024 10:16:27            21.735                   0

28-11-2024 10:19:12            21.781                   .9
28-11-2024 10:19:27            21.785                  1.1
28-11-2024 10:19:42            21.789                   .8

28-11-2024 10:19:57            21.793                   0
28-11-2024 10:23:57            21.860                  1.0

28-11-2024 10:24:12            21.864                  1.1
28-11-2024 10:24:27            21.868                  1.1
28-11-2024 10:24:42            21.872                   0

28-11-2024 10:32:23            22.000                   0
28-11-2024 10:35:58            22.060                   .8

28-11-2024 10:36:13            22.064                  1.1
28-11-2024 10:36:28            22.068                   .9
28-11-2024 10:36:43            22.072                   0

28-11-2024 10:40:58            22.143                   .9
28-11-2024 10:41:13            22.148                  1.1
28-11-2024 10:41:43            22.156                   .7

28-11-2024 10:41:58            22.160                   0
28-11-2024 10:44:13            22.198                   .7

28-11-2024 10:44:28            22.202                  1.0
28-11-2024 10:45:13            22.214                   .6
28-11-2024 10:45:28            22.218                   0

28-11-2024 10:47:28            22.252                   .7
28-11-2024 10:47:43            22.256                  1.1

28-11-2024 10:47:58            22.260                  1.0
28-11-2024 10:48:13            22.264                   0
28-11-2024 10:50:13            22.297                   .8

28-11-2024 10:50:28            22.302                  1.1
28-11-2024 10:50:43            22.306                   .8

28-11-2024 10:50:58            22.310                   0
28-11-2024 10:52:43            22.339                   .9
28-11-2024 10:52:58            22.343                  1.2

28-11-2024 10:53:28            22.352                   .9
28-11-2024 10:53:43            22.356                   0
28-11-2024 10:55:28            22.385                   .7

28-11-2024 10:55:43            22.389                  1.0
28-11-2024 10:56:13            22.397                   .8

28-11-2024 10:56:28            22.402                   0
28-11-2024 11:02:23            22.500                   .3
28-11-2024 11:32:23            23.000                   .7

28-11-2024 12:02:23            23.500                   .3
28-11-2024 12:32:23            24.000                   .9

28-11-2024 13:02:23            24.500                   .5
28-11-2024 13:27:44            24.923                  1.3
28-11-2024 13:27:59            24.927                  1.6

28-11-2024 13:28:29            24.935                  1.2
28-11-2024 13:28:44            24.939                   0

28-11-2024 13:32:23            25.000                  1.0
28-11-2024 14:02:23            25.500                   .7
28-11-2024 14:32:23            26.000                   0

28-11-2024 14:35:48            26.057                  1.0

28-11-2024 14:36:03            26.061                  1.1
28-11-2024 14:36:48            26.074                   .9

28-11-2024 14:37:03            26.078                   0
28-11-2024 15:02:23            26.500                   .8
28-11-2024 15:32:23            27.000                   .8

28-11-2024 16:02:23            27.500                   .3
28-11-2024 16:32:23            28.000                   .6

28-11-2024 17:02:23            28.500                   .7
28-11-2024 17:32:23            29.000                   .2
28-11-2024 18:02:23            29.500                   .8

28-11-2024 18:32:23            30.000                   .8
28-11-2024 19:02:23            30.500                   .2

28-11-2024 19:32:23            31.000                   .6
28-11-2024 20:02:23            31.500                   .8
28-11-2024 20:32:23            32.000                   .7

28-11-2024 21:02:23            32.500                   .1
28-11-2024 21:32:23            33.000                   .5
28-11-2024 22:02:23            33.500                   0

28-11-2024 22:32:23            34.000                   .7
28-11-2024 23:02:23            34.500                   .2

28-11-2024 23:32:23            35.000                   .7
29-11-2024 00:02:23            35.500                   .8
29-11-2024 00:32:23            36.000                   .4

29-11-2024 01:02:23            36.500                   .5
29-11-2024 01:32:23            37.000                   .4

29-11-2024 02:02:24            37.501                   .4
29-11-2024 02:32:24            38.001                   .5
29-11-2024 03:02:24            38.501                   .4

29-11-2024 03:32:24            39.001                   .3
29-11-2024 04:02:24            39.501                   0

29-11-2024 04:32:24            40.001                   .7
29-11-2024 05:02:24            40.501                   .5
29-11-2024 05:32:24            41.001                   .9

29-11-2024 06:02:24            41.501                   .7
29-11-2024 06:32:24            42.001                   .9
29-11-2024 07:02:24            42.501                   .5

29-11-2024 07:32:24            43.001                   .8
29-11-2024 08:02:24            43.501                   .3

29-11-2024 08:32:24            44.001                   .6
29-11-2024 09:02:24            44.501                   .8
29-11-2024 09:32:24            45.001                   0

29-11-2024 10:02:24            45.501                   .3
29-11-2024 10:32:24            46.001                   .7

29-11-2024 11:02:24            46.501                   .8
29-11-2024 11:32:24            47.001                   .9
29-11-2024 12:02:24            47.501                   0

29-11-2024 12:32:24            48.001                   .2
29-11-2024 13:02:24            48.501                   .4

29-11-2024 13:32:24            49.001                   .4
29-11-2024 14:02:24            49.501                   .4
29-11-2024 14:32:24            50.001                   .3

29-11-2024 15:02:24            50.501                   .4

29-11-2024 15:32:24            51.001                   .4
29-11-2024 16:02:24            51.501                   .2

29-11-2024 16:32:24            52.001                   0
29-11-2024 17:02:24            52.501                   .8
29-11-2024 17:32:24            53.001                   .7

29-11-2024 18:02:24            53.501                   .4
29-11-2024 18:32:24            54.001                   .2

29-11-2024 19:02:24            54.501                   0
29-11-2024 19:32:24            55.001                   .8
29-11-2024 20:02:24            55.501                   .3

29-11-2024 20:32:24            56.001                   .3
29-11-2024 21:02:24            56.501                   .9

29-11-2024 21:32:24            57.001                   .7
29-11-2024 22:02:24            57.501                   .5
29-11-2024 22:32:24            58.001                   .1

29-11-2024 23:02:24            58.501                   .8
29-11-2024 23:32:24            59.001                   .8
30-11-2024 00:02:24            59.501                   .4

30-11-2024 00:32:24            60.001                   0
30-11-2024 01:02:24            60.501                   .7

30-11-2024 01:32:24            61.001                   .2
30-11-2024 02:02:24            61.501                   .1
30-11-2024 02:32:24            62.001                   .7

30-11-2024 03:02:24            62.501                   .9
30-11-2024 03:32:24            63.001                   .6

30-11-2024 04:02:24            63.501                   .1
30-11-2024 04:32:24            64.001                   .6
30-11-2024 05:02:24            64.501                   .1

30-11-2024 05:32:24            65.001                   .7
30-11-2024 06:02:24            65.501                   .6

30-11-2024 06:32:24            66.001                   .7
30-11-2024 07:02:24            66.501                   .3
30-11-2024 07:32:24            67.001                   .8

30-11-2024 08:02:24            67.501                   .2
30-11-2024 08:32:24            68.001                   .7
30-11-2024 09:02:24            68.501                   .2

30-11-2024 09:32:24            69.001                   .7
30-11-2024 10:02:24            69.501                   .6

30-11-2024 10:32:24            70.001                   .1
30-11-2024 11:02:24            70.501                   .5
30-11-2024 11:32:24            71.001                   .8

30-11-2024 12:02:24            71.501                   .1
30-11-2024 12:32:24            72.001                   .5

30-11-2024 13:02:24            72.501                   .5
30-11-2024 13:32:24            73.001                   .1
30-11-2024 14:02:24            73.501                   .6

30-11-2024 14:32:24            74.001                   .1
30-11-2024 15:02:24            74.501                   .2

30-11-2024 15:32:24            75.001                   .6
30-11-2024 16:02:24            75.501                   .1
30-11-2024 16:32:24            76.001                   .6

30-11-2024 17:02:24            76.501                   .4

30-11-2024 17:32:24            77.001                   .7
30-11-2024 18:02:24            77.501                   .5

30-11-2024 18:32:24            78.001                   .7
30-11-2024 19:02:24            78.501                   .5
30-11-2024 19:32:24            79.001                   .2

30-11-2024 20:02:24            79.501                   .5
30-11-2024 20:32:24            80.001                   .1

30-11-2024 21:02:24            80.501                   .3
30-11-2024 21:32:24            81.001                   0
30-11-2024 22:02:24            81.501                   .3

30-11-2024 22:32:24            82.001                   .6
30-11-2024 23:02:24            82.501                   .1

30-11-2024 23:32:24            83.001                   .2
01-12-2024 00:02:24            83.501                   .4
01-12-2024 00:32:24            84.001                   .6

01-12-2024 01:02:24            84.501                   .8
01-12-2024 01:32:24            85.001                   .6
01-12-2024 02:02:24            85.501                   .7

01-12-2024 02:32:24            86.001                   0
01-12-2024 03:02:24            86.501                   .1

01-12-2024 03:32:24            87.001                   .6
01-12-2024 04:02:24            87.501                   .6
01-12-2024 04:32:24            88.001                   .7

01-12-2024 05:02:24            88.501                   .6
01-12-2024 05:32:24            89.001                   .5

01-12-2024 06:02:24            89.501                   .6
01-12-2024 06:32:25            90.001                   .6
01-12-2024 07:02:25            90.501                   .5

01-12-2024 07:32:25            91.001                   .4
01-12-2024 08:02:25            91.501                   .4

01-12-2024 08:32:25            92.001                   .4
01-12-2024 09:02:25            92.501                   .4
01-12-2024 09:32:25            93.001                   .3

01-12-2024 10:02:25            93.501                   .3
01-12-2024 10:06:12            93.564                   .5
